,Map1_01K,Map1_03K,Map1_06K,Map1_12K,Map1_24K,Map1_80K,Map2_01K,Map2_03K,Map2_06K,Map2_12K,Map2_24K,Map2_80K,Map3_01K,Map3_03K,Map3_06K,Map3_12K,Map3_24K,Map3_80K,Map4_01K,Map4_03K,Map4_06K,Map4_12K,Map4_24K,Map4_80K,Map5_01K,Map5_03K,Map5_06K,Map5_12K,Map5_24K,Map5_80K,markers
P99024,0.14995867833029275,0.8463769471862282,0.7508537212892364,0.5819026679764847,0.41812851818933044,0.1860254790974713,0.07147869205220533,0.5853799254650632,0.5292916062434705,0.46723113626795093,0.36880759694999204,0.21053780542951134,0.08345417972587464,0.8402956448519433,0.6979775771467768,0.5431226707832396,0.0879761737693158,0.22369836740421867,0.11864776785018105,0.9564797056025934,0.9188535965445711,0.7277603655018623,0.46376947186228235,0.131886295239431,0.01938220205516757,0.71662690430525,0.9746300541079979,1.0,0.3837301772933536,0.0,unknown
P05213,0.13471363895580865,0.5379118513087305,0.4648115172887353,0.4000907789532484,0.24582475006691965,0.0311558022880953,0.0827950606938778,0.8448610965632022,0.6022485248420099,0.5576388161493423,0.45266110354619804,0.24658124134399503,0.04522654004166485,1.0,0.786308671717701,0.7838995379584048,0.4515205474669177,0.1492848247849817,0.27203426323568697,0.8767501134736909,0.7257079012604318,0.5644355993156673,0.3983450298523106,0.11037789648871754,0.06596603936082351,0.7408959184386024,0.7168511341549991,0.748588852810073,0.2682867218323371,0.0,Large Protein Complex
P63017;Q504P4,0.6396213760936502,0.2831600768222418,0.20517940432277407,0.23729536932597592,0.08003841112093212,0.0,0.7965125140993222,0.6775904642868028,0.5294180410328321,0.7521568149254623,0.6423040575557103,0.5364600798707422,1.0,0.6866140292046445,0.57069475352864,0.8015425418406853,0.9862817425235515,0.7084108160838963,0.9548821754107882,0.6077188062067502,0.4242599762216869,0.46824985519617024,0.5404231320306047,0.3091333109776539,0.6452458616589934,0.3615980245709207,0.3334451117275854,0.615111422735727,0.41683687467609437,0.18861079779288145,unknown
Q8BTM8;B7FAU9;B7FAV1,0.37758147467156994,0.6323313880672589,0.6037186559010848,0.4033296026860662,0.14313694140219027,0.0,0.09614410957443928,0.9506355424094647,0.5941588722786254,0.32675140565459604,0.18985996749007475,0.03870546539824726,0.09868894396034882,1.0,0.7300943320809024,0.44233485223972074,0.27182428651371077,0.09204039758040865,0.1491259626402328,0.8750233165454202,0.8029085724944711,0.4690156420710431,0.26989234417885755,0.08000239827324371,0.13349388440322962,0.7976123857489273,0.8097369893676557,0.45465931196205434,0.2404135688970612,0.094258800330429,Actin binding proteins
P56480,0.09870177212280325,0.6688661448854272,0.8174932891821524,0.2631194281655922,0.009691890482804767,0.0020431294064760853,0.1244586227836496,0.9060231105332825,0.9993415631948188,0.30768961408719564,0.008912540737036201,0.0015686359015062322,0.1472225788754918,0.741054761889797,1.0,0.3062829536397634,0.00880778942712107,0.0036057795188443147,0.16720912880729816,0.9024914949418588,0.9655218545650766,0.2693266915017061,0.007393347453809906,0.0,0.12998350615803067,0.7312380677034651,0.876812459539806,0.20775087863902292,0.007298173406515584,0.0008832031873130023,Mitochondrion
Q91ZX7;A0A0R4J0I9,0.06016006103932523,0.2641843095800277,0.6112846756487904,1.0,0.9915265378953751,0.596199633247281,0.024908558804687057,0.20829745727741242,0.3237455286338418,0.6533480054686128,0.6791103700737081,0.4363817784847019,0.0034604403312477575,0.1881017393015898,0.3196265901040602,0.6300934816657845,0.7900253291921036,0.6130705622807059,0.0,0.20071693848874478,0.37163388868074687,0.8421580198089035,0.8583069946719789,0.5893220698350076,0.0042960072894572335,0.17095722763518967,0.35303786915606566,0.7204897433110948,0.8845633279199441,0.73675271093791,unknown
P08113;Q3UAD6;F7C312,0.3022528247601225,0.25554826184723206,0.4842246400089399,0.6258886297294656,0.4277853042640272,0.007793404935823062,0.009078339082948125,0.32765820751686514,0.666908755708879,0.9296917554714459,0.43411220827106506,0.0,0.08287825248956096,0.23223788041732382,0.6727747594240143,1.0,0.4442380480174304,0.06555957485439703,0.04308719395522312,0.3019595245743651,0.6416011396807222,0.8449419684632468,0.523429098171763,0.06695624240562126,0.017095210826967557,0.2311205463763457,0.5144066257908626,0.6684590566907367,0.42573220296372905,0.049553764717384804,ER
Q9D0E1;Q9D0E1-2;B8JK33;B8JK32,0.6376823189333414,0.09961492571579694,0.010565714822403212,0.049009138122353864,0.1163119136487442,0.19154575844328403,0.7553891267823171,0.06426601084608503,0.00011270466854741312,0.08607645133349852,0.14259575548652567,0.31918031703405864,0.8270470333278824,0.10866608459111556,0.0,0.0781523391436532,0.16345307624609984,0.22920442331038726,1.0,0.07696963583173604,0.01936502746306669,0.09091857783405315,0.19976206792195605,0.28996058815140024,0.7089158437022799,0.14407065608726957,0.01656828198429797,0.19565043464346707,0.2513696747913746,0.2931538870935761,Large Protein Complex
P14733,0.7666455865889791,0.16041529799657403,0.04652966662778111,0.016546837681355144,0.006254438584319263,0.0,0.8803552095421114,0.149212157678981,0.0635656439759075,0.06582919406565114,0.04498242985757641,0.017004868883963378,0.9597636575367392,0.20275555500979275,0.055776248278289774,0.05710654444314806,0.039317414804763674,0.015873503160988314,0.9372509532083695,0.14448858298899125,0.05875201846860399,0.04046760933499516,0.03516689077040521,0.01179829435565571,1.0,0.19006248298755857,0.06437610133172879,0.05785151029546895,0.04245282053486089,0.02645488351722118,unknown
P62806;B2RTM0,0.5127239725471427,0.1601924071109421,0.056344698632210644,0.04262611871384071,0.028998417674785393,0.016727703538224597,1.0,0.20840365258739368,0.07499139232432837,0.03497783484787804,0.020412429008620916,0.00541328306354355,0.8388965321239306,0.21891668658084554,0.03704119849413697,0.026253462433666178,0.0156681384225781,0.0,0.7192668800805653,0.1111839060114107,0.045767636337423985,0.025262056477505748,0.006731026813606773,0.009174429409727193,0.7348608695993418,0.15978551758310072,0.050458225767508046,0.030208759112931277,0.008123126010382065,0.010735893790679938,Large Protein Complex
P20029,0.3237588520544202,0.21165556671751465,0.45089357691210635,0.5264104376728551,0.3593282980491372,0.0,0.2629881807245357,0.36500849549180797,0.6919919137800589,0.9661916632560671,0.4703029852042017,0.03564385906165068,0.2505984050799315,0.27037987870669994,0.6696059828105815,1.0,0.7149607471071923,0.1431087298929697,0.26592749686845013,0.23938683632845892,0.46127419974947587,0.5866478153563759,0.5108209001500663,0.05135741836266389,0.20536766256154507,0.21919609083354955,0.38983765549230376,0.5895499249668243,0.3933102652825834,0.06506182485644398,ER
Q68FD5;Q5SXR6,0.08802705927376622,0.5063145809414469,0.7594043357871281,1.0,0.6835393169897119,0.28724589721077975,0.0,0.730054478737533,0.6794590396434125,0.7936505256522811,0.6421174669638239,0.40819094572386894,0.018639832511649957,0.7763726615789832,0.9153553499470974,0.897233290560771,0.6436651583710417,0.3181434456675903,0.013138493055086688,0.5051889871907435,0.6612525607257823,0.7601359717250852,0.8128137592580096,0.3190720605119206,0.0033092456270683705,0.4348675176155428,0.5926476216204046,0.9695808288872376,0.7088933162243092,0.308857297224286,Large Protein Complex
A0A0R4J0K2;K3W4R5;A2AGT5;A2AGT5-3;Z4YL78;A2AGT5-2,0.035032622834429386,0.3513264200908976,0.394858081601136,0.34692143053331564,0.37863735534791687,0.8470173038354498,0.0,0.1048232044485216,0.12431398765566434,0.2582826759534213,0.34904619020226657,1.0,0.10137176557163873,0.14680016376196411,0.1634043832237271,0.25221933738592345,0.46518244430279315,0.7727543622352476,0.0013266792079319944,0.19232702642475594,0.23255235459647694,0.3102822820955322,0.4688100827619797,0.9788042267170385,0.0015598845374512939,0.15359421236195614,0.2769080082710151,0.3769790063380027,0.4368350409145802,0.7940019589247671,unknown
Q68FG2,0.045986885433668426,0.5480915156200783,0.9132376943561538,0.8846605388998642,0.5107293187870462,0.8273344214414559,0.05557941757580964,0.42990006585917545,0.44418291670245974,0.4275119548721465,0.38272198837442317,0.6473384302608597,0.006099132376943617,0.5046359132949623,0.6215674483864496,0.5767259399249782,0.48667067548606874,0.8648455172808752,0.0,0.5652149013544087,0.6792944477851269,0.7346161555421921,0.5707699796695588,0.9496606820719868,0.027569223720757055,0.42776393780602995,0.6455630959539562,0.616241445465739,0.6196775763823271,1.0,Actin binding proteins
Q99P72;Q99P72-3,0.023138021647070024,0.19119594556389843,0.358831284390837,0.6947864308522824,1.0,0.7433241971627277,0.0,0.11728819410344936,0.210137875825454,0.4395539644135733,0.5178512440964566,0.5557351046195691,0.015774030063060444,0.1282843342945658,0.2866644644626765,0.5189821056046084,0.5464947757174273,0.9333089305323673,0.019388322962142955,0.1390423983787012,0.22288982730554388,0.4452082719543366,0.5989310382796613,0.5520746844747589,0.008587107583616806,0.09326036300654364,0.2208364208828451,0.515262166433054,0.545482952262764,0.5734717745895411,ER_high_curvature
F8VQC7;A0A087WQ25;A0A087WPX0;A0A087WRS1;A0A087WP85;Q61595;A0A087WQD0;A0A087WP14;A0A087WPW5;A0A087WP48;Q61595-11;Q61595-15;Q61595-10;Q61595-4;Q61595-7;Q61595-8;Q61595-12,0.3598812230030418,0.179446348415088,0.45369504929168425,0.6534004146424949,0.3400722354923206,0.0,0.31945550285980107,0.190023963105279,0.519122404157194,0.9886915682948494,0.4148078912851995,0.04413365489281944,0.3724589684710143,0.11706150017501024,0.4744656381378777,1.0,0.7237127042922029,0.08957508760188028,0.3914217468065215,0.2100637349365148,0.561009758330352,0.7957943403991796,0.4986210636849328,0.06395802802490806,0.39803756399456897,0.1796002046287638,0.43323217287284055,0.9263413377028497,0.4453868137532069,0.05329194601185407,unknown
Q03265;D3Z6F5,0.1301625408132684,0.6699691300393583,0.8445586312768528,0.2665533471240538,0.010618432236283613,0.0034802035751392885,0.1151733338959874,0.8782203164613079,1.0,0.2882444004213567,0.011459974365894961,0.001514227001476852,0.13232127931966367,0.6965569828299792,0.9642649501483863,0.29112881656125655,0.012191750130774436,0.0037113837355274575,0.1946502800932719,0.7220471719732806,0.7696125966904469,0.2768896798029764,0.006110083711488633,0.0,0.16780020765356954,0.6827752059247489,0.7325359579365538,0.2121458190052651,0.009421369047568197,0.0004007691938989939,Mitochondrion
E9PVA8,0.0,0.07930297758025351,0.17426912709931597,0.3810004597535365,0.5869880734523887,0.9664650361943223,0.056450522406224446,0.06953997602069817,0.13135428968078658,0.3041044271561094,0.4052502050861355,1.0,0.07723859405565678,0.08435575908914693,0.1328822940799966,0.3329066339730819,0.6730791767707276,0.607857278078771,0.05058641112783776,0.108844395964986,0.18849894977868797,0.3855078473618266,0.5495316824274993,0.9583968123754839,0.02898250232130386,0.10893003632954422,0.1855105517943913,0.36427805172677946,0.62773485743133,0.9358148004579514,unknown
Q01853,0.3878052304580269,0.5825747724317304,0.5454414102008357,0.6656070895342666,0.5746279439387376,0.3778837354910154,0.0,0.290227809083465,0.3869383037133353,0.7952126378654344,0.47286037663150593,0.24871165053219516,0.09232769830949172,0.4142946587679998,0.4330299089726921,0.7208495882097974,0.26710976255839747,0.4293695516062206,0.3984491643789418,0.639599287193565,0.7039926792852665,1.0,0.8068679863218223,0.539854548957279,0.32875788662524624,0.4681886047295679,0.6835717381881214,0.9303087222463046,0.7987285074411213,0.5222270384819139,unknown
Q99PV0,0.670819702955699,0.12334539145447418,0.030913803308041915,0.06552410092925164,0.1744638480719469,0.32700299779278696,0.7588304548397368,0.08364760657334956,0.013905656063639547,0.07897677618688427,0.16457305490682894,0.408197670567572,0.8344697026351936,0.1093734976314662,0.0,0.06542794934307077,0.2561713293063623,0.3742027430979184,0.9705989816478656,0.06302415968855468,0.02619596547944387,0.1016664138236066,0.2695043492567481,0.473879887438543,1.0,0.12668505654781612,0.02226229725369707,0.14962468830860817,0.28884150158863753,0.5220197815863303,unknown
P11499;Q71LX8,0.2158131392874303,0.6418445802155566,0.4147387931626277,0.5408285851582337,0.39596347909658725,0.0,0.05229285371044099,0.8756950641861758,0.6132010709137102,0.588384705155488,0.4638738243976117,0.11435093018466405,0.04961556943777064,1.0,0.808677146976042,0.746052721905678,0.4845026429601143,0.18227843756435808,0.04925516578567948,0.6153463307475808,0.5803871764948181,0.5443639733644536,0.40346330747580084,0.027098922221458058,0.021727191597445565,0.5483284135374473,0.5915940138669602,0.616273082995813,0.30469554472437677,0.047384499210543454,unknown
O35737;Q811L7;Q8C2Q7,1.0,0.197747006785544,0.07223852886957739,0.13551091539890828,0.23004730468390766,0.27082770790488775,0.4535951413813079,0.0316405719765364,0.031605542281571974,0.17524042777095833,0.22098337111188582,0.17290511477333625,0.6622115706001593,0.06858960231079261,0.029081944673515922,0.22015141585648332,0.16093663566052158,0.08714074493565446,0.7840127391324002,0.16287786458979503,0.06247400139826888,0.11682841141792957,0.21696955189722303,0.1708471201941817,0.6818427954864217,0.1079250306144941,0.0,0.09906543692976387,0.2158894696358225,0.19063889784903038,Large Protein Complex
P20152;Q5FWJ3;A0A0A6YWC8,0.3309619261696753,0.359256598614232,0.11660834704423698,0.1890714434685881,0.2776631983871335,0.32329154404097066,0.0,0.2740945009616943,0.27145273793247165,0.8530577248395244,1.0,0.6119389150232891,0.10124440942692135,0.40995991008736166,0.2225337751720605,0.7070423840752655,0.6346719810905376,0.6575440873172199,0.1675202187565171,0.756587027553124,0.45711769749495845,0.5859847519291811,0.7499362732602591,0.4868954649734667,0.07464139225546211,0.5867262994461557,0.3309387528097689,0.4978101174889348,0.5932843602993996,0.6256807174472216,unknown
P20357,0.06454786789685678,0.33488035346315864,0.0205766053427877,0.04011732600664632,0.14667607254905674,0.8152857964987845,0.058347411216513705,0.07093396699277787,0.0,0.12421334026398319,0.22479440102474604,0.6572298438747295,0.31111812426903296,0.22356916108192343,0.10616889746969377,0.17389125067295327,0.3256724896504359,1.0,0.26344515194831725,0.5639630942877835,0.22679933911300051,0.1715521562366565,0.28694748176063367,0.7274769339298656,0.19171292256854897,0.3779122653943965,0.08036460170419814,0.13000538363005262,0.259583789704271,0.8667830025804308,unknown
Q60932-2;Q60932;F2Z471,0.12752090958533543,0.7412484749599421,0.85610114016649,0.3265631354333554,0.02558668107186421,0.0034031666936151245,0.08189679459854028,0.7498229973590443,0.8728367704918805,0.22484786347400404,0.024424527053842973,0.004871553654461422,0.10089548637140851,0.586371164126156,1.0,0.290948244182798,0.02342008300137671,0.01655280925852428,0.11001204107931163,0.47084478644539296,0.5476786318002063,0.11479693081095313,0.012937729368474114,0.0003680919972757607,0.08440024890613558,0.4350308437819994,0.4802920727315467,0.07111892617581174,0.013150561263737577,0.0,Mitochondrion
P14211;B2MWM9,0.3054065393952119,0.2446578955255188,0.5056642790781308,0.6590493601462519,0.5575718524290472,0.09281625558186225,0.044819732070609485,0.3415200647346189,0.6774957293133936,0.9883567596727316,0.5600143854706756,0.07541882698474565,0.09972427847873644,0.27600623370395994,0.5968771540743858,1.0,0.3361105283663509,0.20706086852279218,0.06843587976144186,0.20574220037761834,0.5016633200467531,0.6682200977013222,0.5322624149608893,0.11628255461983361,0.0,0.18735577067162135,0.42480594599454585,0.678784427727996,0.48488027092636526,0.09996403632331369,ER
B2M1R6;P61979-3;H3BKD0;D3Z5X4,0.9531883021822767,0.16426650325128533,0.005864229053892823,0.06852381438736234,0.17900793245497637,0.2673033057569875,0.9478262349777012,0.08244816668368903,0.028061485037279864,0.20357981820038829,0.26596704456473635,0.23453511728458099,1.0,0.13453681952813787,0.0,0.1760545398835672,0.18055697409185403,0.2752698056037862,0.8369250672386209,0.2084227011200769,0.050335341980731356,0.1722244918802987,0.22804105811459546,0.16308344397916436,0.7139379702447823,0.24125897933476373,0.0073111360773499,0.15484458516324545,0.19731556191059865,0.2861726755864234,Large Protein Complex
Q6P4T2,0.7034725787836099,0.09975161385169691,0.013501059810155794,0.06301591690035128,0.1549890069381356,0.30945578858213596,0.8869974678655906,0.094825581140207,0.020588403087711933,0.09110637158743361,0.17874586937346099,0.41938640722162956,0.8948308472776266,0.12127256210750871,0.0,0.06871431643342107,0.2427074967854616,0.3596376897455144,0.9372451957467169,0.07545936077868662,0.015557047627824512,0.11241667434645,0.2563336273593394,0.456249369160622,1.0,0.13056729465355402,0.020375563366992748,0.14394767214783794,0.3151388285477316,0.4771383809260505,unknown
P23116,0.042791575906136206,0.1286230750710444,0.12073662478885726,0.15089850555558762,0.28240885557369233,0.9602075501386788,0.01823931205887539,0.07908062189210374,0.09504499636957912,0.15586545260831158,0.23110901311312013,0.8991823495176244,0.0,0.09761378005524374,0.10020910467935766,0.14299499324154002,0.25986801570465284,0.9643024377852021,0.005200128154817102,0.11621329056450737,0.09975032560044124,0.13784605118230467,0.22523209102783667,0.7377186546777473,0.00018009922519412254,0.08860502723289848,0.08268071061466906,0.11336582702512134,0.24151685254802593,1.0,Large Protein Complex
Q5EBP8;P49312;P49312-2,0.6707235856281824,0.12519563118111215,0.024043488395324754,0.05186307482268338,0.1495787686057739,0.14635709766574537,0.6853001898038675,0.054227298458259944,0.00931370916719385,0.08067496919849447,0.13875661816123333,0.21766674436415617,0.801038926442673,0.11808631081216056,0.006155306183610234,0.0796760014651523,0.014360161166794262,0.22956278512203995,1.0,0.05064766408045011,0.0,0.07060204455396103,0.16148313409476858,0.16928340714594833,0.6339199493856332,0.0886084379474542,0.021844094435749667,0.13110619027005393,0.16796809963038123,0.1972128800239746,Large Protein Complex
E9QNN1;O70133-2;Q3UR42,0.7784288065150353,0.13965251227013425,0.029674309862743,0.06027928037127799,0.14055646521527418,0.19867653071077462,0.8115463553233586,0.09651957571735827,0.007876717253791026,0.06185092583271521,0.11447536830946407,0.2123796355836965,0.9048794969090977,0.13119849779456044,0.0,0.04562188880967895,0.11952928704820348,0.15671462410965759,0.9897278074415837,0.07642716707310314,0.016901865635612533,0.09179436714048834,0.19061285955241983,0.2734580925360192,1.0,0.14138851281250625,0.03258031313751798,0.18001195683213841,0.23043815010138669,0.30887661247742737,unknown
E9PVZ8,0.039562242168032016,0.8854757342642338,1.0,0.32830618436839565,0.09933311237250994,0.04584221191458693,0.02645725307773085,0.49417191642108554,0.8920929498211915,0.3709059606600741,0.12587743407599,0.019757032097558656,0.019263062760806866,0.40820035535608534,0.8093197096087204,0.40181532280112636,0.1505526826133829,0.054661102787995484,0.0,0.5941441125065962,0.8439730226569992,0.3473393859572239,0.0879445361244827,0.03301990562921888,0.0004204253708688193,0.3711845802624718,0.6301905235668659,0.34353158472444817,0.1363663011912736,0.0697355841927492,Golgi
P27661,0.5544053904505248,0.21089029318876878,0.07741999319696412,0.04071247575728376,0.03539065011459429,0.02187885245268139,0.6083795397631504,0.14750994869695544,0.054942796319566,0.038674112919356116,0.014580239516126664,0.017086151830003997,0.6392947094717193,0.17277715470876717,0.034174426954630806,0.02414780508664961,0.0,0.008148355444615792,1.0,0.14111883188220323,0.08326754658826906,0.05375375133077481,0.03515199179898692,0.01807942905456915,0.9484464065574142,0.2592886708218132,0.07906342323504334,0.04650907007764053,0.02250947095566525,0.023553282592254008,unknown
Q6ZQ08;Q6ZQ08-4,0.024346755325698834,0.0844280261051589,0.2028567910355864,0.4430735131141488,0.7707671469030902,1.0,0.014416943726142136,0.10963674424331966,0.17867257726880964,0.4371136559537007,0.5757665312153679,0.93833271764561,0.02000246275089268,0.09502278044575842,0.1831006033739685,0.4038172638837582,0.7684029060460538,0.6519640438369653,0.0,0.12660509789434818,0.1728358576529989,0.4116980667405489,0.6988055658170177,0.8972047777367324,0.0005516561999754108,0.10069203300086152,0.16014283955177877,0.40671838443541447,0.750080039404014,0.9273981036818127,Large Protein Complex
A0A0A6YY91,0.0,0.19742617071686566,0.4475033892944524,0.7959949914273498,0.8484481377838361,0.46494461532201475,0.005900054191720215,0.27825136450312804,0.400118001083834,0.6250968700120034,0.6785487716235133,0.39623395286984886,0.014861108285414523,0.2711860958472129,0.4922069346906534,0.8010257586378459,1.0,0.6342706219840829,0.01640178074362871,0.2984114242804797,0.5025459011269289,0.764719155570927,0.9038420635023379,0.5620458206716437,0.019690274898136156,0.2289239521855163,0.5287724743051705,0.9838719521781176,0.8670915692109649,0.7044609218511,unknown
Q8VIJ6,0.8228196120360505,0.11887846300554447,0.033642807310136004,0.047370572038359385,0.08104805584567346,0.1223873942676454,0.841066054598972,0.09466270914262391,0.030212310982129287,0.06439508089118597,0.08693480405715064,0.18370700011146088,0.9378299943444329,0.11994352684745288,0.0,0.05424807731207595,0.11574106564178352,0.16244700481755725,1.0,0.08435883569532562,0.02296162054830156,0.1002026923823169,0.1704638807128504,0.20168098448226812,0.9762218305062375,0.1419796151734451,0.040303171661045974,0.1973381660261152,0.2470411453151646,0.24724755303646526,unknown
P27773,0.46373612512613577,0.23932580726538782,0.5158772704339049,0.6885090817356195,0.4278506559031277,0.025668516649849003,0.06833375378405657,0.34895307769929385,0.7297079969727539,1.0,0.5312657669021191,0.019882063572148174,0.15528821897073553,0.2576469475277502,0.6014600151362256,0.9591006559031274,0.762834258324924,0.11467267911200746,0.051762739656911846,0.1548940464177586,0.3959226791120076,0.6016334510595358,0.47455221997981867,0.04176652371341957,0.0,0.13991548940464074,0.34050201816346987,0.7214461402623619,0.37132631180625486,0.0028538092835507173,ER
E9PWE8;Q3TT92,0.026790452666269723,0.4174326853568677,0.3394003323964217,0.281722346343093,0.12679329179470078,0.04660756911639768,0.0,0.37965043777176405,0.27514867205227483,0.4166901440748481,0.3589029607741653,0.12851860830292128,0.02833886963377412,0.46001961182562573,0.4059888138339815,0.40397958448263505,0.24319755747597122,0.10761825515902369,0.19209324571346212,1.0,0.616805019579067,0.5273287950957335,0.525363244643329,0.17337683751668004,0.1027065629729608,0.7565993356439467,0.592257478373485,0.4495148366299985,0.3898713001242667,0.11209534230061158,unknown
G5E924,0.9009749221509397,0.16907047416911855,0.05671056228192841,0.0932527240471861,0.16064508867557376,0.18648936911442288,0.8690420679712082,0.09627557227769433,0.012164284297804183,0.06822311192577896,0.12805835597789647,0.2080244829268028,0.9638866110333961,0.16368937554601454,0.0,0.07024906339941751,0.13293564656258133,0.22639739734911177,1.0,0.06022435536689497,0.006636330991161969,0.0950535698015319,0.194518139769212,0.2741305291592296,0.812872831347577,0.14800701043525755,0.030391415968570878,0.16901687756928677,0.2543105065414645,0.28248087941300914,Large Protein Complex
Q9Z1X4-3;Q9Z1X4;Q9Z1X4-2;Q45VK5,0.9051775309210286,0.1573429114828768,0.05412542853335595,0.13481689663109192,0.30483712703969806,0.8112938981695719,0.925044519012949,0.08377448545712265,0.013964433245708686,0.12599789216101967,0.27676289234273016,0.8658675453367091,1.0,0.1284873226810743,0.006314431428606026,0.10879901634180958,0.3114392663751225,0.8851288325721688,0.8615064991701902,0.05976753201129034,0.008385928357702672,0.12634314164920182,0.34120946347018094,0.8300706247198625,0.8356430725993047,0.1036172455147856,0.0,0.21377606027934884,0.3721607772353394,0.750935807823232,unknown
Q8VDD5,1.0,0.5103862471761539,0.3725494517604281,0.2439326317336129,0.0716770437306004,0.0,0.19314562785828482,0.6723419104817531,0.5064631660146567,0.4025235550168057,0.2805480559075804,0.0853784414200971,0.2013444266901758,0.7184785203959817,0.6397964993479893,0.4628097048505883,0.30352820173747025,0.09711095193490898,0.24654067258067466,0.794295369809172,0.677631458115232,0.5267324186823883,0.3008320017631826,0.09517145113596753,0.290186787150807,0.7294984112990618,0.6779253218726464,0.5827795838154542,0.2972762502984552,0.11126783844839905,Actin binding proteins
P16858;D2KHZ9;A0A0A0MQF6;S4R257;D3YYI5,0.5857386491617607,0.6378672330018978,0.4465038452875102,0.7375551050616228,0.917527431862794,0.7620104900730432,0.26579142130836264,1.0,0.4323132863532537,0.8025549441709292,0.6932458087975015,0.740000643562763,0.0,0.7182160440196943,0.3053383531228882,0.5089616114811609,0.25851916208128084,0.39907326962061856,0.39398912378929624,0.29246709785371916,0.5220581137175415,0.5600604948997647,0.743121922965537,0.8416835601892091,0.10335617981143685,0.1299353219422743,0.3479100299256689,0.7007754931299678,0.719213566303055,0.45438748913987975,unknown
P19096;A0A0U1RNJ1,0.05949581980778969,0.8528231391574259,0.5966842587528315,0.53723105772714,0.37168550180064325,0.13964043954170557,0.0712230880148883,0.9090799315258223,0.5913569109906739,0.553497226227598,0.3762172989636538,0.20192778957686697,0.0,1.0,0.8020357571581785,0.7023788383540619,0.5828331545712193,0.2294098008992558,0.0389251543155078,0.9109977767202007,0.887344352656215,0.6480398911800435,0.4654113067628903,0.2693222903333504,0.019093214379576996,0.8354204698010405,0.9241385678668587,0.634259818301926,0.5086693705916185,0.3005618576106497,unknown
B2RVD5;Q8CGP1;Q8CBB6,0.43614270654164194,0.15286911169061781,0.038785995672196726,0.028226155468013145,0.013840093214226296,0.006023414525883604,1.0,0.2769683182600019,0.09556677578649546,0.05844531986905626,0.030569827442712152,0.016261443710813978,0.9773178716084987,0.26283082727625867,0.056913943294679296,0.04087665760417221,0.05621927537036041,0.0036508905287688164,0.8281751095821995,0.13200022193863392,0.05314320590356754,0.04562836375742127,0.017919325306552766,0.0,0.6517782833046695,0.2092326471730572,0.08477168063030574,0.08651611829329212,0.025201131887033275,0.016969427953170965,unknown
Q8C8R3-4;Q8C8R3;Q8C8R3-5,0.05257124801733527,0.6087631313670803,0.8866877732008053,0.8032969160343542,0.5183407523369339,0.7622597575830474,0.021385700517609862,0.48120833262270085,0.4960792533301731,0.4326908317632103,0.343510189572821,0.49841312016152783,0.01630954015941504,0.6206419151112791,0.7161658876638086,0.5489802348408621,0.46379409549644524,0.8254686509322162,0.0,0.6933658040036589,0.9432840438611376,0.7267281311441663,0.537984131500829,0.7394895952925307,0.029235571840759693,0.6895059473210347,1.0,0.8770979742335118,0.6746948693528281,0.8143977441681008,unknown
P38647,0.06196528279828071,0.5701566134665663,0.793912276687842,0.21809805328624557,0.007343909633045862,0.00045054489642802755,0.08803123050835103,0.8179666797242772,1.0,0.2628989009129281,0.006767885077026302,0.00010518829830197554,0.10531196718893744,0.6631523123280153,0.9833646020336303,0.2513784097925375,0.008267174220179621,0.00030199270470301556,0.07830143481273098,0.6117833506766776,0.6403885867200056,0.20231354636527804,0.005045834570300267,0.0,0.06684595559243822,0.5835605375751047,0.6553317631691102,0.1819399641432412,0.005941564705627619,1.2514790768956274e-06,Mitochondrion
P52480,0.14021511656202887,0.5729060203436013,0.5656056845281544,0.4269966418455245,0.3186109894388483,0.0,0.04007884362680802,0.9707986567382093,0.6226943106049538,0.6772278191463478,0.6064875650946598,0.267824986616052,0.08716600963644387,1.0,0.7865625152090325,0.7186207232199336,0.4624519394558807,0.2404243928554044,0.07188397332944108,0.6487808439188193,0.7127804545675763,0.5484742298145716,0.48802744926266567,0.11624568063464268,0.054922859784884905,0.7164549569280173,0.6364919452961498,0.7609140020440932,0.398939017861489,0.03431157833260328,unknown
O55143;J3KMM5;O55143-2,0.6289495526019571,0.11623253328482079,0.5213921071481346,0.9271770149966454,0.7967096062669823,0.20423407956522144,0.45482246199674664,0.07757552329084909,0.4607915591281694,1.0,0.4729571475674492,0.07433515627664858,0.5302036314849982,0.0,0.4088888383568489,0.8927836458108307,0.7037622366491182,0.10139506327242798,0.4962650506520525,0.03017520721294218,0.27762555000966355,0.6915397996657289,0.35835048264413827,0.1209509624458524,0.5525451093197488,0.006298818687254043,0.32986936204563716,0.649812968289882,0.451241003717893,0.20593953588848427,ER
O88569;O88569-2;A0A0N4SUM2,0.5786308409662284,0.11897905614194339,0.018778588753890227,0.059752572295628095,0.09469592087629662,0.11219528403238474,0.6324026182591432,0.05688400580358642,0.009668951921053447,0.07978823555471835,0.11788811483126327,0.18068646235975563,0.827110722236373,0.16963306715103643,0.001196159000542646,0.07847578331801162,0.11499739724661918,0.2200378783683494,1.0,0.08716454939139862,0.016004164405409225,0.06606563368738169,0.15686296226561353,0.18030989378551043,0.7970406140282845,0.12751830234026287,0.0,0.14815758287277428,0.18248623863371963,0.2377199880384095,Large Protein Complex
