,n113,n114,n115,n116,n117,n118,n119,n121,markers
Q3UQ84,0.0005354048955591609,0.0004352612389724233,0.0004893741612076872,0.0004086384118179254,0.0008669429772383675,0.0005904884079191128,0.00037133747265504874,0.00019820143209493777,unknown
Q5FWI3,0.0009409056525099046,0.0009804623631229539,0.0008250895933691549,0.0007062924359962148,0.0003552380575025269,0.00028115337025828055,0.00021707230820810922,0.00010317729073733162,unknown
Q60631,0.0005263589382467171,0.0008158423574590921,0.00032207174385740634,0.0005124969996403376,0.00019727450237407745,0.00013009509007781703,0.0001200844960616399,0.0011310279519637938,unknown
Q60649,0.0005888085540696441,0.0005034916418808794,0.0005277461662299762,0.0004845946104043342,0.0008095102131588625,0.0005496366461471803,0.0003582437567458441,0.00014418903039158977,Mitochondrion
Q60715,0.0004983789913236803,0.0004351648659793648,0.0009615301897731084,0.0007129133457143586,0.0006430623245234978,0.0005661283285399933,0.000359618877206723,8.748031256997798e-05,unknown
Q60767,0.00044819661603039964,0.0008814446902257031,0.0010426723263702949,0.0010357796055168163,0.0004525935063208554,0.000287765429311244,0.00017395271484652023,7.614952889493747e-05,Plasma membrane
Q61102,0.00023066954089185515,0.00021366817880014098,0.00026508113348925743,0.00040484211815131326,0.0011268893112245022,0.0008062536479451595,0.0004980071699586616,7.085977008296705e-05,Mitochondrion
Q61576,0.0005077343244148586,0.0005880411129996946,0.0006523728142121476,0.0008241300406463416,0.0006154155130950753,0.0005011575911461329,0.0002671210878528942,0.00010176044776234249,Endoplasmic reticulum
Q61792,0.0007468503220714922,0.0006853475148433809,0.0004306282778544773,0.00043763272811281074,0.0002411473761620973,0.0003431387366560239,0.0005469274512402685,0.0006095699153394824,unknown
Q61937,0.0002315507368295155,0.0002500093973057653,0.00015966391726142414,0.00035920107397959374,0.00030694078807170133,0.00034571349065974557,0.0006153376418864522,0.001269827827265756,unknown
Q61941,0.00030117042840349315,0.00036184652469345755,0.00032763565023257135,0.0005066966694474769,0.0009726089383332766,0.0006549130640442169,0.0004460420263053103,0.00014556271103880795,Mitochondrion
Q62446,0.000222171813284073,0.000268944875498651,0.0002690100085550093,0.00046181736221807823,0.00043161133131972094,0.00041981023972222976,0.0014873168335097825,0.00042504572881430956,unknown
Q62465,0.0008071086226732209,0.0007085317856155578,0.00036835960928557616,0.0004119323553752169,0.0001830328564295741,0.00016992515798939215,0.0001120464199926243,0.0010813901096956363,unknown
Q6PA06,0.0004574685468346222,0.0005868877123269824,0.00044714667500339356,0.0009916076787647161,0.0006059301902227102,0.0004901875630677142,0.00017334803588023615,0.00011818090278297655,Endoplasmic reticulum
Q6PDM2,0.0001838209755132182,0.00014995782104293575,0.00014860585870462995,0.00018246967777898684,0.0001729345606327426,0.0006455608796228161,0.0006136488209415288,0.0013620064862309143,unknown
Q7TNV0,0.0001679656909969831,0.0001529397448947795,0.00014134114042235927,0.00017854374337714378,0.0002701649825105855,0.0015909276139308142,0.0006230078754168511,0.00035651200508828734,unknown
Q80X50,0.00029267567139426256,0.00023749988347739477,0.0010564558391429153,0.00021247810063573412,0.00024392863031922658,0.0003250170273349974,0.002308119474461336,0.00019300691094358542,unknown
Q80XN0,0.0001365013431224326,0.00013328219392168373,0.00013005074533636879,0.0003983778804749047,0.0013570873895664176,0.0008880112424131802,0.0003280428872364814,3.026841386661164e-05,Mitochondrion
Q8BGH2,0.00015507087197527998,0.00025253654030545157,0.0002354505925299799,0.00041098084681821345,0.0011941039488893403,0.0008446007235155511,0.0003240476518106325,9.854954806470157e-05,unknown
Q8BH24,0.0002663104124307654,0.0004961504050670641,0.0005187251352209094,0.0011108946255175584,0.0005912598601180043,0.00040598439829603956,0.00019636419391083618,0.0002650196828538523,unknown
Q8BJ71,0.0003794317032361195,0.0003403485732561687,0.0005150094511771095,0.0003005135709899985,0.0002564773685580093,0.0004756480461941387,0.0012879934012354935,0.0005869334339830707,unknown
Q8BJW6,0.0003786117972818039,0.0002681995605481747,0.0004941352562528349,0.00024002356811615074,0.0002770621055662503,0.00035358333956982645,0.0018376429096039007,0.0004594553239205153,unknown
Q8BKC5,0.00026494117726752676,0.0003814207965385963,0.00030574967133708175,0.00032799083469960567,0.00026232564502250323,0.00025229982127168677,0.00028065476719664364,0.0014848783464350963,unknown
Q8BMJ2,0.00022854741188405923,0.0002657814438188075,0.00014755682346066196,0.0001905162531323414,0.00011004402158553507,0.00013317753665512832,0.00013153852539019454,0.002098401608463349,unknown
Q8BP40,0.00013841118525273602,0.00020087874299975657,0.0001595732814890154,0.0004629867115856867,0.001183410639278208,0.0009893130527120271,0.00021185329531307802,5.690208129222126e-05,Mitochondrion
Q8BP47,0.0003361010008191369,0.00034255253768222647,0.0004084413549228552,0.000246432785680381,0.00016955070574335257,0.00016277148598653536,0.0002042211908347236,0.0017335414869789592,unknown
Q8JZN5,0.00020356189609768054,0.00020582432715015393,0.00025543714270484947,0.000412814765606095,0.0012224650049745432,0.0008071141068654402,0.0003625063399654959,7.961926856226651e-05,Mitochondrion
Q8JZQ2,0.0002609080231477034,0.00027966691220667573,0.00026628875370751745,0.000460002224986797,0.0012068229350493806,0.000763935948112359,0.0003010683848130365,4.2581166561581006e-05,Mitochondrion
Q8R1B4,0.0003269391892407766,0.0003072008604579399,0.0003815306428795469,0.00024595115538785954,0.00018452201917981554,0.00022935258625657502,0.00029779042376720463,0.0016350414203019962,unknown
Q91VA6,0.0002390440377776992,0.00021791036129454946,0.0002337895462882122,0.00037264629134868993,0.0012535907600058809,0.0007587101876338884,0.00035054287353937004,0.00011317533645574463,unknown
Q91VW5,0.0011149783817342293,0.0011259727185746005,0.000471146223074194,0.0007976591256685944,0.00040768950098935876,0.0001729215292973471,5.826281787476146e-05,5.164251596597506e-05,unknown
Q91W90,0.0006764071760592281,0.0006429019944684801,0.001339793456726473,0.0005337495140386142,0.0006868484219152822,0.000336656945934662,0.00020356441302888542,0.00016607415793627012,Endoplasmic reticulum
Q91WM2,0.00022816946421225616,0.00023950656931184022,0.0004281633864823385,0.0004317044915615648,0.0010275025252123884,0.0006793120355569612,0.0007174067344080835,7.571706393976235e-05,Mitochondrion
Q920A5,0.0005778817369873351,0.0005987309876401895,0.0012902701740623724,0.0011482460835096262,0.0005489276345367933,0.0001602247892978916,0.0001695320936603292,6.714471736315336e-05,unknown
Q99K85,0.00030594732843707554,0.00034034548407219973,0.000551172235537548,0.00025216944679660737,0.0001494419541152532,0.00014364394293186474,0.00018843064727134355,0.0017614498130820585,unknown
Q99MN9,0.0001675491255440088,0.00021689950747406394,0.000249816904904882,0.00038217401973913203,0.0012843320666599742,0.0007470343400473893,0.000545287369073847,1.078861999196614e-05,unknown
Q99MR8,0.0004074960836925583,0.00034241290724270604,0.0006772219144600017,0.0003381527449964726,0.0009213454616744833,0.0006138933879987702,0.0005728140869887264,0.00016133183109575373,Mitochondrion
Q9CPU0,0.00019637192918921156,0.0002668044892075317,0.00011900926917490675,0.00014783639436052743,0.00015120471552403645,0.00010068137201696021,8.115986348202281e-05,0.0021850762221867783,unknown
Q9CR67,0.00028485270272586403,0.0004106295150628433,0.0007401701047546425,0.0009363756572077282,0.0006846719749262318,0.0005206186649022253,0.0003800306276389301,9.557064713044903e-05,unknown
Q9CR98,8.144925976620395e-05,7.169561698290263e-05,6.848200119674401e-05,0.00042961556088062016,0.0010090594913113827,0.0008017280202985321,0.0004356588877992503,0.00044735711357473003,Mitochondrion
Q9CU62,0.0004850536928624008,0.00042774257536524855,0.00041756946625961584,0.00037776174349204625,0.0003626482026497617,0.000881637424113725,0.0008398774357614142,0.00019257184968731158,unknown
Q9CXI5,0.0002604888348420721,0.0003847146020890675,0.0004302254474462222,0.0009958282194804581,0.0008158849913068136,0.0005835505258559289,0.00025229039302529076,4.612300335469013e-05,unknown
Q9CZD3,0.0006692232831738804,0.000342367698199097,0.0003906014353339256,0.00022660501431093376,0.000302724572163009,0.00018493575983646456,0.00010618616352910678,0.00145346335523171,unknown
Q9D2G2,0.00014999357667763431,0.00013597203844958867,0.0001793861484513206,0.0003735292492595148,0.0013158694359803403,0.0008305540211569019,0.00043761784836763326,5.7484382800765764e-05,Mitochondrion
Q9D6Z1,0.00045400001121305347,0.00046887753446990635,0.00042439808358637907,0.0004160407219331182,0.0002927182999512709,0.0004743256159281699,0.0007438279216309932,0.0006707900988869454,Nucleus - Nucleolus
Q9DBH5,0.00031829185710602993,0.0005089536672151154,0.0003739484765920452,0.0009146515896911161,0.0005239011561715269,0.0005385556232008231,0.000303073512368805,0.0002979899123086367,unknown
Q9DC69,0.00038150617353068276,0.0004330953720882492,0.00038230331120545156,0.00044358189486384613,0.0008471622622333262,0.0006851004099932165,0.0002853230091169881,0.00027360163185714283,unknown
Q9DCX2,0.00033355602802300215,0.0003090874804030528,0.00031300075533744327,0.0003924247923901844,0.0011441323967122806,0.0006806059758654271,0.00044821509791434733,7.362186956802103e-05,Mitochondrion
Q9ERG0,0.00034794506641780203,0.0003936185401881763,0.00045974465167221103,0.0005526538898340093,0.0004945204687911779,0.0008658426049257021,0.00043176555488127274,0.00028093213545897635,unknown
Q9JII6,0.00028216272634844886,0.00029242555585934577,0.00016439998364352042,0.00013631621213922555,9.570028933864914e-05,6.988675554569644e-05,6.666461958548274e-05,0.0022028802877639368,unknown
Q9JLB0,0.0011272164171431361,0.000860540363104879,0.0008118204865816085,0.0005818022714740688,0.0003673751382553835,0.00031863620295118273,0.00023309187320396312,0.00012044993771329973,Plasma membrane
Q9JMH6,0.00035413392547232043,0.00035694632193550817,0.00034750628524568805,0.0003146694915192929,0.00023076580591021732,0.0002729929381224054,0.00019502732098429276,0.0015082313394545336,unknown
Q9QUM9,0.00036150584188797803,0.00035200520280282614,0.000386704447661849,0.00026492500101495277,0.00033908360418277993,0.0007210260996689612,0.0002827616637863556,0.0009471511608923501,Proteasome
Q9QWT9,0.00034804144368520375,0.0003431794194106805,0.0003156791716371658,0.00032251817652706124,0.000386159025298957,0.0010673934180166485,0.0008107221013806728,0.0002263259117499559,unknown
Q9QYE6,0.0006015510742255008,0.0006529436080984403,0.00038106096361323355,0.0008003444154993656,0.00047711300460632507,0.00046308909312551703,0.0003034818898753751,0.00023124198844343504,unknown
Q9R0E1,0.00039775569489280027,0.0004492111480842719,0.0005503390791964523,0.0008096876161139158,0.0007082186022496271,0.0005726943332606428,0.00034256634684431893,0.0001023406415432369,unknown
Q9WUR9,0.0003095929206796297,0.0002996263765256982,0.0002809512486955427,0.0004407496502908823,0.0011170429011656483,0.0006955042219874791,0.0004132496100875409,9.450695440915997e-05,Mitochondrion
Q9WVA4,0.0006706233598006098,0.0006684312853635457,0.00046153553254394515,0.0005106478292829705,0.0003731366040746732,0.0002742842765253788,0.0004376173260783506,0.0006071304427837891,unknown
E9Q616,0.0005436736421804964,0.00038952658294022464,0.0004556229977942538,0.0004205820501851487,0.000488654554416307,0.0009981702884509036,0.0004872521160247819,0.00011652556705236586,unknown
E9QPD7,0.00019671073331018824,0.0002556723784292685,0.0002474852490093912,0.0003875821963804053,0.0012299564784635816,0.0007981264854066677,0.0003399265449585981,8.828364364646812e-05,unknown
Q1MWP8,0.0009183347993554362,0.0008007135514518022,0.000808801858468172,0.0004662739358865671,0.0003406022636259787,0.00041788909557250175,0.0004938030062460874,0.0001659209799999305,unknown
Q3U4X8,0.0011646785695259532,0.000612687301539039,0.0013598912046063082,0.00042437742432415495,0.0003438036039093981,0.0003793708088722989,0.00029166761393205923,0.00019672467894199828,unknown
Q3UAI4,0.0003322276151838748,0.00028390633669723715,0.00019991148209892018,0.0003060709447482619,0.00028095832132612824,0.00044109809801262407,0.0013544018127805324,0.0006995575523912582,unknown
Q3UZ58,0.0003678865990262037,0.00028390126719131457,0.0008925810165729785,0.00036540842034156045,0.0010399683945228706,0.0006390816127497819,0.00045755731291271206,8.302711106848808e-05,unknown
Q3V122,0.00033838585645760657,0.0002861788207697975,0.0002510661326166968,0.00021411958637858583,0.00017401145311821093,0.0003260616745400071,0.0002402620674586717,0.0016530540104406062,unknown
Q8K314,0.0016616547451474813,0.0008566158372624741,0.001285350573657443,0.00047644280182138364,0.00028430047979303893,0.00019622478606648715,0.00013363266844938404,1.428114031664424e-05,unknown
Q91VA7,0.00012309176747504318,9.170222546815991e-05,0.0002594084867644511,0.0003091800718089399,0.0012485154084065744,0.0009059774772918716,0.0005426935731363162,6.797277838430793e-05,unknown
Q9DC13,0.000410669389506325,0.0007059635450214039,0.0009145902197175507,0.0013894218063744948,0.0005528155941353484,0.0001227842962633918,0.0001184277238510278,4.849500005919957e-05,unknown
A2BH40,0.0004428721674867,0.00043546279375839057,0.0003470447658725131,0.000329493313730173,0.00024222481292847503,0.0007744515210239447,0.0011803086374198427,0.00028511860766340365,unknown
O08528,0.0001675512747427746,0.00020216241278203762,0.0001627816286032648,0.00021096872788481247,0.000241100463405687,0.0003415864165429894,0.00048298030907967677,0.0016183519603923545,unknown
O35459,0.0002557984538948573,0.00031048833007646105,0.00021781206081482356,0.0004223209860132187,0.0011436699804033138,0.0007673049870160051,0.0002802288074016916,0.00013849841488222813,unknown
O54962,0.00011090562322509293,0.00017971188677725074,0.00014162338455484848,0.00017241124923056202,0.00011487823174948703,0.00027298999554882156,0.00014262239234523496,0.0021031260294845475,unknown
O54984,0.0002850502745098325,0.0003484118325817827,0.00018099460515025643,0.0002893584535433044,0.0001711066971796296,0.00020506724449490126,9.183773708434856e-05,0.0018072527298537216,unknown
O55029,0.0002767560820207917,0.0004081398097793386,0.0005667502439183124,0.0008945540950131713,0.0006203525852542706,0.0004942853000949467,0.0002842217747379701,0.0003268281385777904,unknown
O55111,0.0017088523611597515,0.0008748202577246479,0.0007392555871374168,0.0004606483740934576,0.0002510841275954334,0.0001728283193610922,0.0002248226135215634,0.00011933743270546269,unknown
O55125,0.00012607881892726943,0.00012331430335243783,0.00023860439538693517,0.0003196663276802754,0.001341292628790466,0.0008048652602825939,0.0005623730817317464,3.804087912524572e-05,Mitochondrion
O55222,0.00032927223259054413,0.00040446606121337034,0.0006387710280941556,0.0005671510977549887,0.000546475317966586,0.000478321993911654,0.001165661387514378,0.00010914526547662305,unknown
O70152,0.0006584421033636468,0.0007570111298573073,0.0008357213910862242,0.0005391258797455156,0.0008226050561417696,0.00042406210848754426,0.00017732924106842696,1.961387503866829e-05,unknown
