,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,markers
AT4G34960,0.0,0.10447948950107733,0.3593595561538131,0.7701126538897916,0.7516185234469627,0.6062882875759917,0.33738829335275755,0.21756563800725898,0.22533867929852788,0.1781618130968403,0.04158496112810028,0.010110678795594553,0.3407773169886365,0.25911848198294946,0.5840976331076383,0.5155938656744844,1.0,0.3963603866831365,0.18080280327191672,0.22186659060864003,unknown
AT1G14810,0.0,0.4883558538716076,0.06058633960506864,0.133828882844341,0.24585647018268192,0.3804206117759961,0.821576716431592,0.9242595670481808,0.8766839411949087,0.7705198369616948,0.09967969387748946,0.23663205949752528,0.10908982070214003,0.16446064478367997,0.2196982908441355,0.499383513289498,0.7218625902320229,1.0,0.9009809195070284,0.7503003740920212,unknown
AT5G27430,0.2886676830550619,0.3996836959613345,0.3992412796665824,0.1897059067268615,0.17298724905916052,0.2730607838295132,0.10973047245402827,0.07956722634658622,0.0777366257543269,0.09181327465432453,0.32092526047208336,0.23176154045724148,0.1277051971150783,0.0960003756278336,0.11968687547187724,0.09434309479855396,1.0,0.04075268405243298,0.051019046663221324,0.0,unknown
AT3G58460,0.0058274229338590834,0.21806927103193463,0.5882481894989322,0.8527342165899773,1.0,0.7768176012722021,0.47208671285547577,0.5009761792272474,0.2694788069249862,0.39912618182146364,0.0,0.14849709460785196,0.4424721138472056,0.8138047658629821,0.8657871388603148,0.8905905940220271,0.6622698570908135,0.4694931131823657,0.41712225770271444,0.37332824864483305,unknown
AT1G04430,0.11565646249057061,0.015012886402826999,0.1565328901542415,0.3232357299386493,0.34604620296034705,0.2992263572857166,0.35607318182498526,0.6067406930790123,0.5038940564565382,0.7370259026689636,0.0,0.22765280416933031,0.30350651700114906,0.5458582299293486,0.49030943718660525,0.41421481537045174,1.0,0.14495933530749786,0.17852605922303327,0.15441764092267146,unknown
AT1G51510,0.020936770995255427,0.0,0.06571052755538447,0.10922476857830166,0.13938617008662374,0.15851199949321934,0.2667940862599102,0.2829341964846967,0.27876468973493096,0.3020336716743739,1.0,0.016715558002829523,0.01908495235125095,0.033368678033496246,0.04136310994378308,0.04435358669116106,0.17165894313499042,0.08493097550397871,0.09371267162726933,0.11910845592714053,unknown
AT4G27720,0.0,0.29854746484004774,0.5902289638127624,0.8224091124780427,0.901085923874462,0.7964343620376433,0.9178533930465113,0.7306654317540725,0.607698887076237,0.5951943766612788,0.1232372446967411,0.2323289391478978,0.46729582938424225,0.6744250394700434,0.8859800903209812,0.871513583829865,1.0,0.7210209751510879,0.6830690102878778,0.6012475788993962,Golgi
AT5G64290,0.033879179563307396,0.17798176163804302,0.32162174670749,0.47729392890839034,0.7123862794344875,0.7434448391845552,0.9905193931657207,0.6783985316639882,0.5906346227376859,0.484030862718301,0.0,0.11416308478974332,0.21274579917683992,0.3828602683098747,0.5004423855149827,0.7657165906305763,1.0,0.8195659666058293,0.6942259678056774,0.7204701398639141,unknown
AT3G23830,0.12047764453386614,0.11189831180696741,0.2375435736714395,0.2443189622797811,0.3736428939207881,0.28209900970885016,1.0,0.785213471593415,0.9543492614818863,0.888497225858695,0.0,0.23320684672945113,0.2821693392859315,0.46274058140675384,0.5387787253050514,0.5105819248862744,0.5567640016290701,0.8060876135067224,0.8535076433434398,0.7542030431909548,unknown
AT5G02050,0.0,0.25474014881837903,0.18383788446186988,0.45470316094253116,0.3899273790599642,0.9931714324353567,0.17313562557511775,0.21129284201415074,0.2778212834055201,0.3376784487502862,0.0409908452902671,0.002873572035322622,0.2742513973274464,0.4735851658413645,0.9358405682539352,1.0,0.3566643989734359,0.16892423379452357,0.02084822641241154,0.00232980861133615,unknown
AT5G22740,0.015109928803439638,0.05057401839066408,0.13803913869325235,0.1808661041923187,0.23628199186777987,0.24328290195773877,0.21760046660204208,0.2600393215843423,0.24157583650271797,0.24340439586546656,1.0,0.0,0.05294090481001268,0.11416643135139283,0.14357825957989734,0.12993253938074822,0.09612330627571475,0.08093663673854638,0.08994680304766402,0.11914934045475088,unknown
AT2G43750,0.01671516479245524,0.01296677425854984,0.05675905456194304,0.30002177470170455,0.2772348572489151,0.31469568363448136,0.801968799582174,0.7831376632423834,0.8246676727668155,0.7570414517398719,0.008971943168367948,0.0,0.04019839754486481,0.10648415804389773,0.2620698078221362,0.37381688847997546,1.0,0.7263311271276032,0.807741650703724,0.8195943418163679,unknown
AT1G28490,0.15015909984280645,0.33468895990694586,0.2660249624175081,0.4944998556214148,0.4425298174657039,0.396550881727835,0.37415107893822197,0.6682732121952502,0.25570404785655254,0.29053637673914645,0.0,0.19941040577046729,0.17865230328899334,0.35023791580467933,0.42178114686235735,0.36855480025252635,0.46391773028804995,0.5438664031585898,1.0,0.14669807437801963,unknown
AT3G44750,0.06361368452142781,0.7329055135834891,0.34198156715864275,0.4011545822545898,0.1908275808309421,0.6609696678956191,0.3698504721215397,0.46838330741283046,0.4405786896298315,0.4336730387028558,0.0,0.02677955972502115,0.23377812602291762,0.35962380154146023,0.30873036903452855,0.31486005250655985,1.0,0.5413992779936679,0.4603723636519163,0.8583945536356966,unknown
AT2G35610,0.06385081593350006,0.2329648299032991,0.5418566391467762,0.7144448403464599,1.0,0.8084860421745028,0.4256385090965384,0.558902436807104,0.42282538637940026,0.5115260799377251,0.0,0.3652001865538959,0.5264333021959884,0.8448760222392814,0.8966529563716746,0.7910275453716173,0.7670648697499567,0.3709479581863268,0.38056696166232373,0.337726035933116,Golgi
AT5G62180,0.1066744214427634,0.0,0.029307050657828754,0.1654808667463886,0.2680457365978859,0.1715433854777267,1.0,0.9378951606691539,0.9161749714340627,0.8348717648433331,0.07475702940608354,0.06135759606522918,0.07140259199217411,0.1473523537317935,0.23672944858586914,0.38734252030914973,0.8451428169846813,0.9005686660013024,0.880253434511749,0.825086735831226,unknown
AT5G18280,0.457911415587205,0.0,0.5303469468100013,0.45590525180384167,0.8715239448502076,0.9164517974936206,0.37871817183534406,0.3839626645477496,0.3031205970238617,0.26523366127613646,0.3367230955761535,0.02379355996631901,0.3255723068704958,0.5939535121103428,1.0,0.9091854583188984,0.9896886746567295,0.11123553216058295,0.2048300342779069,0.06819227729053945,Golgi
AT4G05020,0.0,0.14546680137984233,0.15845951363513178,0.39833901910760117,0.3017934790618876,0.2837526250905685,0.4524518714055092,0.41011378785556735,0.4566476650642635,1.0,0.0712397111882453,0.18481826771811735,0.18796472561047897,0.2141371764355184,0.29934260799215406,0.3906034441802856,0.782360628322941,0.49829109143566735,0.4499392693858666,0.5283282793296947,Mitochondrion
AT5G57490,1.0,0.001639826207932463,0.1916658547632091,0.28318398928326327,0.2878197189925966,0.30737347384027613,0.3281904759219253,0.3466838054462808,0.3288066636498214,0.3503635715027007,0.0,0.20928460544830324,0.13448224641013887,0.2270278155855775,0.2797182027329091,0.3042963111190713,0.5826761695995991,0.5788880970804471,0.5230105837206648,0.5863431048264274,Mitochondrion
AT5G41670,0.0,0.010241792968067246,0.027248517834580602,0.042962934126609696,0.16705934093335875,0.21894343065909425,0.735412300352032,0.8555969451722092,0.8563285593045687,1.0,0.07536365741833671,0.03568814179548002,0.09060581140098511,0.15534307761445246,0.24867622331664954,0.2904573811436758,0.5055073359609583,0.8946187153378328,0.9241900838434993,0.6933432883049293,unknown
AT2G33340,0.7380417484445954,0.8442730287468553,0.9086785627513164,0.6593099085207188,0.6838037290884821,0.7349328282328247,0.2439718858643686,0.7315322327864646,0.30909985068294743,0.2334848754324841,0.0,1.0,0.8356384965315408,0.9293346110178033,0.6170299092554321,0.5492700727201971,0.9144626385558163,0.44052592336073426,0.38988162304156704,0.4109853686013671,unknown
AT5G55610,0.0,0.10069795930959312,0.1778692813163013,0.33540143496966307,0.5610504184124108,0.6129808481964859,0.9941934768355062,0.861738161968891,0.8144743866154889,0.94905848323402,0.029285393230345312,0.110005541343145,0.19324744967394328,0.3604115355221963,0.5461042483240266,0.718752037976359,0.9273595909949852,0.911343976825548,1.0,0.6109547550698993,unknown
AT5G65720,0.1561915837622909,0.08197031095025269,0.14566377146315962,0.3246382330171728,0.48085036553476457,0.6078062013175174,0.5414991370185801,0.5472183671700966,0.6731126906695237,0.5855823271932047,0.0,0.1040744218896623,0.08959813234306252,0.1826493124123305,0.16968946898476756,0.22335395366161326,1.0,0.766733630753913,0.6745136322809165,0.933920629578365,Mitochondrion
AT5G56500,0.1438834887596863,0.2570215110901182,0.31484038889216903,0.0,0.5780907936429016,0.5314990537689208,0.8344170087496595,0.7588201684467413,0.8508949730114388,0.9096846673275265,0.134662303748981,0.29110009332831993,0.3790457205184538,0.5005587269229933,0.4243675996391167,0.46279913487444185,1.0,0.8376159741622462,0.665984054426673,0.4830183890972634,unknown
AT1G77140,0.03637239347153872,0.10908425798726873,0.26320906780570147,0.5463350721022229,0.6932967773803962,0.5090020715524087,0.22929957473323156,0.23416316610687704,0.17656328855445153,0.13937627302552216,0.38318284271214803,0.0,0.15361271054961848,0.24294840817438978,0.2646502837563979,0.31647626964007247,1.0,0.06365170464536557,0.08509788592234291,0.4270819123134235,unknown
AT5G05170,0.0,0.20120396310708397,0.6311717664608926,0.8491799674223437,1.0,0.787104913478635,0.5186163173679045,0.4111209492845078,0.49659154789730137,0.5226170563930225,0.025059314567548133,0.22732791826420728,0.4455193435686854,0.7276824628560874,0.8746409731119639,0.7351068272621492,0.8170906989241534,0.5609690787067357,0.5061626291308953,0.4980469191560707,unknown
AT4G26780,0.11034485595050414,0.0,0.11537887292264037,0.1926347871110609,0.2583199817329218,0.30237473381843033,0.8027001042028957,0.46492104915557436,0.42565718305407674,0.7407996386176683,0.11679083069128536,0.20074730507693028,0.20272797924543182,0.2704263103266674,0.3199796167804548,0.3413206292039111,0.050650013771984415,0.5085152503821854,0.40197333593641477,1.0,unknown
AT5G57330,0.19721694552607577,0.11698898902725773,0.0,0.44668386936744253,0.37945424027552077,0.8322741942329812,0.7177331583562591,0.9771821977419262,0.7079520375950284,1.0,0.11307495280431128,0.3465950792460542,0.3694281532587936,0.3383794020335591,0.5661289446549892,0.4895764925799162,0.6859872227716924,0.8189880256972297,0.840745303771488,0.8065819424192603,unknown
AT4G26550,0.04869064891588363,0.24503110108681367,0.6084578251779421,0.8551614040081694,1.0,0.8043373306008422,0.7950304013377824,0.7693033698500066,0.5536276540955087,0.6222552214979724,0.0,0.20238224214825573,0.43022207793680617,0.8504036190330496,0.9150795606031094,0.9282455282158973,0.8620046306840088,0.7269298001085887,0.6814848922632954,0.7051419247875961,unknown
AT5G08160,0.42657570585438487,0.6442693834148063,0.7731504721829172,0.7960016057350936,0.9755264262998908,0.8970283081986443,0.6790321175489195,0.5911356874624545,0.6127196782266308,0.7221807106801313,0.4774666112441316,1.0,0.7159450348905737,0.9327121549021896,0.9757844329107366,0.8996878211826069,0.0,0.7114277661206978,0.7362572991194081,0.6683384770001225,unknown
AT4G11600,0.3011888260846887,0.37266227422206105,0.4376923694833388,0.47972387235191916,0.41451040769527,0.0,1.0,0.7672603557927903,0.8801871009082333,0.726385054900429,0.47732281242237223,0.10985901160463706,0.3273272818025775,0.3694058939182172,0.36529624825119633,0.3959632007114513,0.9557921273836624,0.9932175380114654,0.8323768744929181,0.5530497570051564,unknown
AT1G60710,0.0,0.10394519679832943,0.24758076238755253,0.2538439844681915,0.4224510933481306,0.5660183093364246,0.6793124218407618,0.7320997809365831,0.5574740606898814,0.7635058300150911,0.11023602824417066,0.1088105940323884,0.12706561917218157,0.2976653562771198,0.39852567885974194,0.23935149210605458,1.0,0.5057253202698214,0.9098879619815587,0.6289625017484407,unknown
AT4G10140,0.005775662418417731,0.06319261789177323,0.3095503008871437,0.6495480976676264,0.9285539416161654,0.9610582603882742,0.2395269384354667,0.27223306504498157,0.22561619015107284,0.21992625030569396,0.0,0.09373609980310724,0.37472407726070484,0.5593093408581871,1.0,0.9584039681671275,0.21364626500978937,0.41382272784006785,0.12779106545449304,0.13354760365380927,unknown
AT5G43830,0.05598181108862306,0.005874186053125185,0.020928848716530387,0.07130511076727,0.17282099857768327,0.2844729157011989,0.6895105343961523,0.7582754269653785,0.7203165786213502,0.6725745865127847,0.08733629439032038,0.0,0.003253434328100552,0.05949727853255046,0.14054194432417125,0.3179988352303565,0.5632995024094469,0.6879795212027727,0.592153886577552,1.0,unknown
AT4G24280,0.004795690820418689,0.0,0.0876428249226504,0.13782446610714338,0.2413235583769718,0.31372337027496333,0.9509547056881393,0.9672251173616565,0.8950607450669061,0.8756650280723223,0.02083690981712201,0.03367847948613138,0.06379358730115457,0.14819697235986762,0.2614411632879227,0.35671937649970326,0.6582418702024996,1.0,0.946425120739361,0.9848820320720859,unknown
AT5G25265,0.1503855193681938,0.3047798144878215,0.3121406054609431,0.6418053414565881,0.5809768790233605,0.749639186772949,0.7187774761134024,0.0,0.6511981729524031,0.16989879169723013,0.09261276536740809,0.1070637395331639,0.46236903348617214,0.6580221563543954,0.571074770634742,0.4657379360165294,1.0,0.3974544500583309,0.5252667689776801,0.0,unknown
AT1G60730,0.0,1.0,0.09485365593970069,0.10910402931205115,0.061832000025711785,0.06822860003615344,0.13576292071261595,0.05827568047421529,0.14517092667237225,0.06455322326016595,0.07730760331967752,0.12392631274347489,0.13121395466149904,0.14509351565192807,0.11457238378406026,0.12266991940882586,0.5146724878981689,0.13562971358884754,0.16275711193838163,0.20993812686763244,unknown
AT4G39690,0.0,0.1594618230703419,0.1567168588453908,0.22872661413610285,0.49590723467318115,0.580662368097139,0.5153862498882603,0.8108945238803187,0.7591390165922638,1.0,0.17741368536915558,0.12703582590230872,0.25544911862692093,0.3698071224270726,0.5309787552680728,0.7535596240038809,0.5416880984452752,0.6666338141588536,0.74244773926323,0.5418806812795869,unknown
AT4G16120,0.10916502033832826,0.16928869164453264,0.2466585025820099,0.5326183602583061,0.6473910870772245,0.6224069846120382,0.38521708970682383,0.28360288923135546,0.23355998552216126,0.01739632923691437,1.0,0.15607352388543863,0.1783835192250017,0.4582997378520803,0.41515841425867445,0.43774709068789835,0.316778465239942,0.0,0.1827267377167,0.10213751790261433,unknown
AT5G11730,0.08853088109652467,0.14347818801502943,0.3226082367964135,0.4682797681276584,0.6567589170716471,0.8758294544018079,0.3575014230200362,0.2331236695359797,0.1537265596722185,0.3748434347238937,0.07736874500473115,0.17294042424186748,0.4716717040412298,0.6592487115651383,1.0,0.7390664474107282,0.2765686935592037,0.2022043306110075,0.07561143928049756,0.0,unknown
AT2G45290,0.24871001998451048,0.37583348364776226,0.0,0.22237430348461473,0.3229179365562459,0.22125252945974025,0.42139796860948747,0.4973519877030415,0.6101007094651214,0.6695730451369646,0.02503182293455098,0.01764786522020082,0.020698996074259162,0.07761687865947292,0.09998317634255185,0.19486976864604558,0.6725952837290781,0.6378731041309222,0.8431954637537293,1.0,Plastid
AT3G19420,0.0,0.12518181156542232,0.24882070455542651,0.6241374675347631,0.7851914518433185,0.8777484586160503,0.5536367345326151,0.6879179037594174,0.4819430192202522,0.6090572781394846,0.09130998400911629,0.17155236338607488,0.1752645773852722,0.45741504972977703,0.6337576081464094,0.6637073481125974,1.0,0.49609660240507886,0.7207821184905772,0.5837496023073452,unknown
AT5G49910,0.0,0.053973412829958704,0.09440060558105015,0.16951480377087988,0.2918018571368426,0.46187879687722555,0.852247056672506,0.9587931430978873,0.9308701823137415,0.745867724062597,0.03996229990491533,0.060892741650931954,0.12621657567206446,0.2287490290313394,0.2635736548636741,0.48408030154328413,0.5483103364559723,0.8979201230851921,1.0,0.9096427715951836,unknown
AT2G04280,0.07646942725561491,0.19269687919688033,0.2809681555262247,0.6272063561042626,0.7445686868710217,0.8241696080946865,0.25641857734279827,0.25824133810125904,0.2814626506061229,0.3103563038250507,0.061738898276288506,0.18134930449770734,0.4541510927010206,0.6766093483089967,1.0,0.8863792042002129,0.0,0.28167257263805445,0.3106572926225826,0.0,unknown
AT1G06130,0.034126496457539526,0.0061057140028541864,0.23933955850312216,0.41904997372664565,0.5364471675621807,0.7270745907919471,0.8210860056273808,0.790947369819972,0.825124501653676,0.7933765986316952,0.0,0.12591484506485764,0.21500660230951674,0.27309132181924795,0.4742501716092776,0.5475114676210586,0.670204821664475,0.9410376354787494,0.9456606707074425,1.0,unknown
AT1G06550,0.06027648203408137,0.0,0.12475870378147508,0.15969172729660153,0.26873891589277565,0.3642828436544703,0.6644121937474682,0.5579726514103958,0.5624443239550948,0.45720554855129236,0.034438808537162975,0.0018824300237058002,0.06656865614217913,0.15800055877254374,0.28746656926628417,0.4301430529905723,1.0,0.5019261584423623,0.41841203187036674,0.32094540850609315,unknown
AT1G79530,0.147427208132115,0.0,0.4171006177251821,0.17095482608115126,0.22255933318782337,0.33705538949366515,0.4613586163975496,0.5608943378771536,0.6617414250595656,0.7059724578409091,0.06596144962895452,0.059134812417948164,0.06992151119712083,0.09103365121943367,0.10907952848969067,0.1982862566408428,0.6816753811801591,0.6969459243242603,0.7130261717346199,1.0,unknown
AT3G27230,0.050695021711542276,0.1630538586601242,0.3451539236167167,0.5437073378824844,0.72611475572484,0.6808835341087793,0.8244039601742456,0.6070120416869909,0.6948913904340615,0.5746019516016346,0.0,0.21008649010042865,0.4681749686538637,0.8131206785630455,1.0,0.9139198970097497,0.5980801334116455,0.46841280865184487,0.5498214298677949,0.1889005465825884,unknown
AT2G16570,0.003177568310405945,0.0007765691313306834,0.05684760104883785,0.10763650349171058,0.18745912895173453,0.26845842376480844,0.7392163636279792,0.8298806978158736,0.8095235905778202,0.8758807761197431,0.006514366544753149,0.0001666443780941203,0.0,0.09636127524632943,0.15799365413144692,0.2783780773036415,0.7779940628306269,0.7858194766679334,0.7756295753172459,1.0,Plastid
AT5G43100,0.14650606397445656,0.12011281419782227,0.28130753841242917,0.4655498360151888,0.5523649036648518,0.44645257739746536,0.5249515612763891,0.37147850099050517,0.30510710784908723,1.0,0.0,0.2849853026002746,0.3779907027467735,0.5704684271830237,0.7046654570752701,0.6532158459408591,0.27417560433193106,0.4784248760776593,0.43426898484730425,0.43563553020803303,unknown
AT2G28000,0.0,0.08721631264794237,0.11585440511889131,0.22504639260622092,0.2857618358502594,0.28882333159650875,0.6181346936352307,0.7555808740814736,0.7208956486744452,0.6804924815813198,0.040630405684582774,0.08708234829925951,0.04383558753131453,0.18080164077916291,0.25195469811333593,0.35136284728055694,1.0,0.520826785284951,0.6963918849814354,0.6049196708288676,Plastid
AT3G23600,0.4835003045736831,0.054893934682490965,0.0954385574473367,0.07277024335189478,0.12045753083315362,0.1697867723958147,0.15445120435004484,0.2817547115476383,0.2725515804620655,0.2027330590873499,1.0,0.0,0.09778976217669695,0.1745565615659271,0.09675586458350324,0.07388510956277196,0.12544379559970284,0.10669381826864545,0.09173464188483557,0.1414782620276149,unknown
AT4G33650,0.0006670671737339396,0.07807321667885404,0.27873120448422933,0.5180901793311169,0.6958296667001932,0.7303117702865435,0.48745363949470855,0.4606498000636099,0.5235542628178117,0.49478501741118386,0.0,0.1627731761750849,0.25144794178330754,0.5321874481810003,0.49312985399614534,0.4961820440539651,0.16109191637194958,0.5809311517477784,1.0,0.590403053277407,unknown
AT5G38470,0.042918673955936994,0.17946330184953843,0.0,0.36757559312517024,0.3091548428768564,0.40565809896326377,0.517053792037603,0.9175102880044818,0.6485964999451582,1.0,0.2392187024604445,0.25215169230573425,0.3351934076275845,0.3671501447403899,0.4607919958290759,0.408843006287922,0.7251795808632773,0.8596748793102147,0.5598462750192568,0.17988135348015052,unknown
AT2G16640,0.3258948081996054,0.2326166435724382,0.3991934347874281,0.6984758747261486,0.6670519048712692,0.5605375267011546,1.0,0.9071218426270732,0.6920196164664376,0.678879967180816,0.0,0.23633931959290577,0.5131171986625306,0.5586268473493646,0.6886160332156656,0.7223740470797071,0.9647672960084951,0.898182281236579,0.777124018899172,0.802644405112426,Plastid
AT5G45280,0.2957379807063154,0.38638562123777764,0.5151776057517647,0.5890309052286665,0.6330244640836686,0.778340347188787,0.6739333042200157,0.33388219523703994,1.0,0.6786603308562065,0.1742692492944171,0.4902953398105052,0.5802829350328959,0.707844209512702,0.7425255236584228,0.6836849730655524,0.0,0.8226214714498997,0.8094156225633642,0.8732330064620456,unknown
AT1G50940,0.0457357811937274,0.09910275778743277,0.12856398165042554,0.14239232860240347,0.2659604149793505,0.3501210504388615,0.5542527740192703,0.7470547552814155,0.7004941018472699,0.743788356900216,0.0,0.15820045820273013,0.10962932381119032,0.11510587004730229,0.15754130467261768,0.4639566694947628,0.1722961527711556,1.0,0.8000111238113811,0.8007257960935161,unknown
AT4G30530,0.07596844969511139,0.15667700122355394,0.3226906249482426,0.3701160899365189,0.4208064923232695,0.46934308563801375,0.710394178841592,0.5629864363424905,0.5339542895636444,0.5039891934031125,0.07624165995458555,0.0,0.009183027594953616,0.12011474281363367,0.47925648280945277,0.1985907949757583,1.0,0.9305930233383506,0.7306021364529394,0.5823445845698179,unknown
AT5G06140,0.3035076801506781,0.3574551506684017,0.3674253024181771,0.5703032684153724,0.5202924889246002,0.7012787663221031,0.6604214169227839,1.0,0.5489793241782247,0.5845085156573556,0.40326052240801563,0.46054006570905404,0.557165466134953,0.8370561889735655,0.7998106497012231,0.8526590955404001,0.0,0.5638986547877077,0.6952444522451492,0.4445372055354905,unknown
AT4G32250,0.0,0.21204992468226264,0.15206809539937816,0.14639553851567152,0.5213163889430804,0.517820251660576,0.17069778525419466,0.17531907165024524,0.10707878900581258,0.08726093921441692,0.017777225380984852,0.08476800731807933,0.1329434568881128,0.14160895931896483,0.15794728012382775,0.21132628853936325,1.0,0.1588765021942605,0.09244002805518321,0.09231923591608836,unknown
AT2G22795,0.1101652660797601,0.1847456329693903,0.4430587522551958,0.4316897117350195,0.6921831171330104,0.8998816991459309,0.2764323879451095,0.3239165363241309,0.1401342543994178,0.3080494647541718,0.09112880763727879,0.16534666669206838,0.38222781906614417,0.6139634482062264,0.9140577520627777,1.0,0.0,0.263275563489357,0.23316996222130354,0.14708681098649456,unknown
AT3G03050,0.0,0.12483824638528487,0.20771845666416364,0.3744861736496195,0.4291717561906971,0.4361903333408079,0.3528958904064637,0.3820212023545897,0.2209760975132204,0.2062898422634951,0.2508040782551579,0.03393555341771543,1.0,0.14678371432524862,0.1640628375507061,0.10726500728220786,0.6455864570076278,0.295643965393242,0.09050627615291598,0.0,Golgi
AT5G04830,0.3854414226130926,0.491849999901065,0.8516594905424824,0.6892521472520459,0.7378445385349233,1.0,0.23955712502701967,0.38848097479068167,0.22444670771049974,0.19113714093016365,0.2683974766095087,0.5699233421685884,0.7850068012207727,0.9734407828832234,0.7389975462529468,0.6222295229528562,0.48382101210542744,0.41719772943412703,0.3406549228714911,0.0,unknown
AT2G20800,0.11505485346085642,0.0,0.0350891032092911,0.04166439880495665,0.11241062716214648,0.08393876130747116,0.15597408147277705,0.9270979153515871,0.1619205790686247,0.9736191199618021,0.14564491531576443,0.058095837326564266,0.06023133378276829,0.10113830765143962,0.07135051391374414,0.1115515859484283,1.0,0.13254449627810322,0.696092259299633,0.23012027341836813,Mitochondrion
AT5G22790,0.5635133711322667,0.038139582573635866,0.13272347769684928,0.19429299817994658,0.2922553138783763,0.5695402063992192,0.3320844897163565,0.13681661119814403,0.18665549767239362,0.2015344876861446,0.29785741488875156,0.3809307266021778,0.0,0.14167062373027436,0.21207293252293716,0.338191393233245,1.0,0.006687687737480938,0.2354927433089286,0.03465230086112753,unknown
AT2G44640,0.0,0.11460241566778513,0.31957795208699497,0.40821942149003887,0.47488007148302347,0.5463519306797019,0.9179275961453736,0.828053201840909,0.6955143649480209,0.5953538675994454,0.01449807625000952,0.15848860048420182,0.25496517425686704,0.31353566443752595,0.38635559522160756,0.5409576755926127,1.0,0.7562880313307572,0.7557713905955832,0.7196206015439451,unknown
AT5G58440,0.09317843392509069,0.05542751376093817,0.35050349014712595,0.17245211122186696,0.38508171396556024,0.3787906649683937,0.7300442095706883,0.7491397699751257,0.5884381588824574,0.17435330446447658,0.042032422952903714,0.0,0.10216608949018595,0.326570878334557,0.32392737809678246,0.5538510895827098,0.3741417876589539,0.4376486648395295,0.5170712773008785,1.0,unknown
AT5G03700,0.12577284273219605,0.41545691960278947,0.6608233168561553,0.7224198283050476,0.8883041014813436,0.9159020286005238,0.7723962374090766,0.40671850095716905,0.2946846755748373,0.4040067604860395,0.0,0.20288408717740075,0.39432350426249263,0.744301320808686,0.8146290404687256,0.9302320092622682,0.9576121725991796,1.0,0.21752949728114646,0.34497479271083537,unknown
AT5G14780,0.026273774293881808,0.06317366749968537,0.10283354560327934,0.06057491091494221,0.0653088552884702,0.1853977051832941,0.42656310674026,0.42823333345319203,0.435170402545801,0.4738344582082307,0.0,0.01562163930889412,0.05108956689020333,0.06726063896729652,0.13920135200733535,0.13071483072940077,1.0,0.23006634184930153,0.38257420758346666,0.25083547580949644,unknown
AT1G06530,0.051478819321400554,0.0895291385809574,0.26301396639275415,0.41868986504216316,0.4122276737342966,0.45904936148225495,0.9250435595299527,1.0,0.8682430313989633,0.9013960973387268,0.0,0.1663874278570731,0.328190495563605,0.30967959416496216,0.46179451714987396,0.4525920626583917,0.97632433246743,0.843772229155028,0.8564844764014353,0.9934459736882072,unknown
AT1G28340,0.32330880878104157,0.23349801769352557,0.5598470145909705,0.7392187877417069,0.9798154939976016,0.724514819287906,0.8026111990713672,0.7317382245874287,0.42342028738109355,0.4245340576895994,0.0,0.2818978930792111,0.43716417082403347,0.8161631593996322,0.8471460334666252,1.0,0.8173256573191704,0.6722652065738317,0.543200880835428,0.5273438800288491,unknown
AT4G26900,0.0,0.08657899521876583,0.09800697410995506,0.22979215799170677,0.3040990800715913,0.42697014167120334,0.8598770127944404,0.8494072502749076,0.8515426408517699,0.817809096437047,0.16327748152493052,0.006068372029501026,0.048784921470387106,0.12577133764657092,0.263816757512057,0.3703740254550695,0.9151332703468671,1.0,0.9495274449230003,0.6813299298539591,unknown
AT4G37210,0.4711454565806407,0.02900913857799387,0.2635680275896462,0.31280419631152395,0.31650582794497184,0.6261768150993537,0.9040645016297221,0.7093610945267724,0.7088594494553041,0.6800953954651603,0.0,0.15058648705671002,0.2547479437149668,0.5265798398703462,0.43852235931674033,0.6281795290581986,1.0,0.6396930744525708,0.831868352578326,0.5514119406369651,unknown
AT1G13900,0.016367489847652697,0.0,0.31686420008997235,0.5989691857483915,0.8785171619450091,0.6878694131419066,0.9830771293695983,0.5858728500127811,0.5979708049221044,0.5669740398205286,0.060870921270568014,0.030663337193623356,0.29045862365596087,0.7181909332108845,1.0,0.7845535711271596,0.745625592991599,0.6122150910627517,0.5865415263893424,0.4033627511844235,unknown
AT3G42170,0.0,0.05197222989999399,0.12158558206672403,0.19228236602492874,0.24922902567071642,0.32872386598980474,0.8228026315839893,1.0,0.8001887667145047,0.9526851999654267,0.06473145220849053,0.0873739985097437,0.13107620778810278,0.13562491701186422,0.2429438001613721,0.3341450912478734,0.8674016517565067,0.920580972454496,0.8889610522227335,0.8466303472619078,unknown
AT5G46290,0.0,0.07555563999271289,0.12703663442624724,0.13124428865162768,0.11846668327859164,0.24306656965532722,0.9122468431007849,1.0,0.9549380173845851,0.9295982872531471,0.07381153175656573,0.10505043564097688,0.17257596808246678,0.2469171698104747,0.2881825198442041,0.3374648902026661,0.4787973441958794,0.9058845625810071,0.9164964268094792,0.9669718750167113,unknown
AT1G48460,0.0,0.08928285831812323,0.1124534299824479,0.21232042655504524,0.38544195296828815,0.5594106154408918,0.6651519214306667,0.6912124636451655,0.4572824615216318,0.49589373847535445,0.03466294088616119,0.0736410386869826,0.125546028346174,0.21678220829127312,0.3749484169737034,0.533901159746883,1.0,0.5119875391626175,0.37054991879636906,0.42643100686956886,unknown
