Protein_ID,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,markers,DeepSP classification,DeepSP score,Curated DeepSP predictions
AT1G14850,0.040956049,0.070589319,0.09211635800000001,0.10254439900000001,0.115222265,0.119095805,0.110963382,0.12586635599999998,0.10992751099999999,0.112718556,0.04307822,0.06210369,0.08280083,0.09931386,0.1142261,0.11142439999999999,0.13567379999999998,0.1183047,0.11886120000000001,0.1142133,unknown,Plastid,0.5541580617427826,unknown
AT5G63620,0.024581025,0.04060767,0.043663437,0.034540319,0.043471578,0.044700428,0.165896174,0.19676868600000003,0.19566834600000002,0.210102337,0.03881705,0.03932363,0.05179874,0.05080152,0.06781275,0.07179026,0.1335125,0.15616629999999998,0.16943740000000002,0.22053989999999998,unknown,Plastid,0.4694334366358817,unknown
AT3G50590,0.074881531,0.07207598900000001,0.086246495,0.086675542,0.080355866,0.064957066,0.24085668300000002,0.07126368400000001,0.047782694,0.17490445100000002,0.13050319999999999,0.09394978,0.1287427,0.13144129999999998,0.11562599999999999,0.07309467,0.1017096,0.06167569999999999,0.05705739,0.10619949999999999,unknown,ER,0.7433287724852562,unknown
AT5G45500,0.09591850099999999,0.10638774,0.122279488,0.108177328,0.10733639099999999,0.113186279,0.12188857800000001,0.066064958,0.104460669,0.054300068,0.09248716,0.1115151,0.1279826,0.1333603,0.11300999999999999,0.09494032,0.09735494,0.06252135,0.09490178,0.07192632,unknown,ER,0.5809499472379684,unknown
AT3G28720,0.076364673,0.124466331,0.127056605,0.121111624,0.127771911,0.118356271,0.09404850000000001,0.074596777,0.062608333,0.073618975,0.07656465,0.10304819999999999,0.1129099,0.1287793,0.13901739999999999,0.12425339999999999,0.08027755,0.09108865,0.07070971,0.07335129,unknown,ER,0.41609879583120346,unknown
AT5G13640,0.112011746,0.11105337900000001,0.124865919,0.130262674,0.114670959,0.09518860000000001,0.096607906,0.08430642599999999,0.068061733,0.062970657,0.09921625,0.1176375,0.1119981,0.1139839,0.1040172,0.08564733,0.11312280000000001,0.08587365,0.07959443,0.08890884,unknown,PM,0.5765105187892914,unknown
AT1G11330,0.076098535,0.109018201,0.056319567,0.075680827,0.083028802,0.071258535,0.16184445,0.136089922,0.136156379,0.094504782,0.08538225,0.1126848,0.10714030000000001,0.1198845,0.08889283,0.07577092,0.3191312,0.0,0.06591385,0.0251993,unknown,ER,0.5154413003474474,unknown
AT5G26040,0.149783497,0.105580287,0.152597078,0.146729315,0.129416268,0.096720482,0.089423424,0.0,0.058173893,0.07157575599999999,0.1282916,0.1410495,0.1456537,0.12058769999999999,0.09314118,0.08810079,0.1598808,0.05992307,0.06337152,0.0,unknown,ER,0.5139468647539616,unknown
AT3G28670,0.134001716,0.130034861,0.150265795,0.117588149,0.10844117,0.079507248,0.074368608,0.077466307,0.061061845999999996,0.0672643,0.11475350000000001,0.1427652,0.1311279,0.10805919999999998,0.09251444,0.0806921,0.09997965,0.08921985,0.06662128,0.07426679,unknown,ER,0.5675829797983171,unknown
AT3G02200,0.062951279,0.057354552999999996,0.066379392,0.106814191,0.10691608,0.1640449,0.108605464,0.130294634,0.065736337,0.130903169,0.08805751,0.07355812,0.09082647,0.10950209999999999,0.16999360000000002,0.16771979999999997,0.06800853,0.07818537,0.05273287,0.1014157,unknown,Golgi,0.3971535097807646,unknown
AT4G01100,0.034974561,0.124111235,0.117652293,0.06476944,0.080162528,0.08242598799999999,0.129394227,0.129532106,0.10459929,0.13237833,0.03574243,0.08412423,0.08662561,0.08673047,0.0910051,0.0988795,0.12606199999999998,0.1303808,0.11831989999999998,0.1421299,unknown,Mitochondrion,0.5762095525860786,unknown
AT5G10240,0.051714392000000005,0.065139243,0.114926834,0.096187824,0.118888871,0.06417088,0.102601457,0.136886265,0.11687912800000001,0.132605106,0.08076267,0.07942907,0.08727792,0.09660867,0.08929515,0.09938452,0.0,0.118822,0.16881500000000002,0.17960510000000002,unknown,Mitochondrion,0.5236740037798882,unknown
AT5G35160,0.024684415,0.046874285,0.11717632300000001,0.156292237,0.196490213,0.179904998,0.080419638,0.068090414,0.065495172,0.064572305,0.030433699999999998,0.05670693,0.11045250000000001,0.17560150000000002,0.20866869999999998,0.1756894,0.06069779,0.07324823,0.06085203,0.04764917,unknown,Golgi,0.9990802258253098,Golgi
AT4G35220,0.15664542,0.201787673,0.188338772,0.11042634400000001,0.0,0.043001767999999996,0.102231955,0.06599732700000001,0.070907642,0.060663098,0.19543470000000002,0.2505455,0.1775994,0.1226201,0.07305074,0.05958615,0.0,0.0,0.05669164,0.06447174,unknown,Ribosome,0.6294406093657017,unknown
AT2G45010,0.16528356800000002,0.03081992,0.06499321200000001,0.107444459,0.097598904,0.110577372,0.06685540400000001,0.110204394,0.044879418,0.201343348,0.01039344,0.023931,0.06562906,0.08206016,0.09368806,0.08874728,0.06567676,0.18243589999999998,0.140654,0.24678440000000001,unknown,Mitochondrion,0.4850561950588599,unknown
AT1G31130,0.035000339,0.041857553,0.083411464,0.161417031,0.184108165,0.160683098,0.115849632,0.074704703,0.079944215,0.0630238,0.03797273,0.06217608,0.09945082,0.1447359,0.19252060000000001,0.1473816,0.07662189999999999,0.11225239999999999,0.06627348,0.06061454,unknown,Golgi,0.9957205206155776,Golgi
AT5G57020,0.083687299,0.077775433,0.074198515,0.08128397799999999,0.079697954,0.071412399,0.141967683,0.159100648,0.091595444,0.13928064699999998,0.09154484,0.08818042,0.09083702,0.10864489999999999,0.1011845,0.111577,0.08395731,0.1374795,0.06024553,0.126349,unknown,PM,0.3296145051717758,unknown
AT3G49560,0.036594872,0.045985628,0.056816349,0.102250212,0.090956444,0.130270091,0.149479597,0.124961764,0.141194889,0.121490154,0.05873726,0.08090389,0.1051223,0.1286833,0.1340404,0.1344299,0.07355557,0.12723389999999998,0.1003187,0.05697482,Plastid,Plastid,1.0,Plastid
AT4G34640,0.11970254699999999,0.130435549,0.13872206199999998,0.110707409,0.078192407,0.078553229,0.10660270599999999,0.094076964,0.077898916,0.065108211,0.1159403,0.1478106,0.1459291,0.1614013,0.09910662,0.07364028,0.09198218,0.07265506,0.0500648,0.04146976,ER,ER,1.0,ER
AT3G05280,0.037172428,0.037841995,0.088774806,0.137893947,0.14356951699999998,0.14451465900000002,0.133027044,0.102888202,0.08784481699999999,0.08647258599999999,0.03171149,0.05900945,0.08420782,0.1285715,0.14802420000000002,0.1394479,0.1492799,0.1019188,0.0863661,0.07146285,Golgi,Golgi,1.0,Golgi
AT1G15110,0.121206471,0.12834478900000001,0.150757436,0.141964455,0.146654814,0.109495303,0.05031112099999999,0.050250696,0.057858085,0.043156831,0.07484985,0.11306300000000001,0.12653319999999998,0.11146669999999999,0.10367629999999999,0.10967529999999999,0.18141949999999998,0.04838826,0.04750132,0.08342661,ER,ER,1.0,ER
AT5G28840,0.051924310999999994,0.050155820999999996,0.027368207999999998,0.021921733,0.030287993,0.041850804,0.163803578,0.212034655,0.191378425,0.20927447100000002,0.05582611,0.04280244,0.03055922,0.03088387,0.04679014,0.07151062,0.1540121,0.1648034,0.21098029999999998,0.1918317,unknown,Cytosol,0.9797473102808,Cytosol
AT3G59760,0.029355608,0.06962428400000001,0.047955279,0.060640278,0.073674056,0.09187116699999999,0.146419404,0.157510076,0.166606012,0.15634383599999999,0.02912686,0.03281014,0.04087886,0.08047109,0.07698191,0.08969553,0.14916379999999999,0.1716933,0.1662682,0.16291029999999998,unknown,Mitochondrion,0.5012626852840185,unknown
AT2G17840,0.061730985,0.138159764,0.16542774400000002,0.088961054,0.08884808400000001,0.10434068099999999,0.150499465,0.081706075,0.050228093,0.070098054,0.06224277,0.07097745,0.08866703,0.09995883,0.09806701,0.07991188,0.1384881,0.1405554,0.1528722,0.0682594,unknown,ER,0.3983513507992029,unknown
AT4G00570,0.039780792,0.039241258,0.049319799000000004,0.072762124,0.090072864,0.08205444,0.145579527,0.15589182699999998,0.15928457,0.16601279800000002,0.03060941,0.04222779,0.05209707,0.06100693,0.06296145,0.07937356,0.209562,0.1488313,0.1420797,0.17125079999999998,unknown,Mitochondrion,0.7203952223062515,unknown
AT3G51550,0.09975303099999999,0.131142924,0.117391775,0.110991263,0.11190119,0.106531767,0.087340371,0.08879981699999999,0.069229918,0.076917943,0.09838560000000002,0.107052,0.1123471,0.1141795,0.10681660000000001,0.09133076,0.14801370000000003,0.06980579,0.07310336,0.07896557,PM,PM,1.0,PM
AT1G20200,0.084113961,0.091875977,0.100294887,0.096220594,0.07596710799999999,0.08864895,0.123928679,0.123714523,0.115692281,0.099543039,0.1004857,0.08536354,0.07056101,0.08211466,0.06046207,0.05472897,0.19830150000000002,0.11360730000000001,0.1374898,0.09688534,unknown,Ribosome,0.4875975698232651,unknown
AT1G20950,0.084045387,0.071324285,0.050425957,0.062919773,0.047198705,0.072082322,0.12081907,0.15488431800000002,0.167575466,0.168724717,0.09718999,0.05582353,0.03886335,0.04574962,0.04319757,0.060396500000000006,0.1710679,0.1625438,0.1592188,0.165949,unknown,Cytosol,0.943879008293152,Cytosol
AT5G65750,0.039773971,0.038480900000000005,0.057778733,0.08585235699999999,0.093497472,0.10496977099999999,0.12467710800000001,0.14211791,0.157264349,0.155587429,0.03371929,0.04878276,0.06009207,0.06943904,0.09674382,0.11750530000000001,0.12261199999999998,0.13903279999999998,0.14469229999999997,0.1673806,unknown,Mitochondrion,0.8960669040679932,Mitochondrion
AT1G48760,0.205401097,0.12755845300000002,0.09561514300000001,0.08377346,0.062499552,0.056443003,0.096166559,0.097820324,0.081448496,0.09327391300000001,0.35274120000000003,0.192772,0.07777133,0.05813657,0.05188591,0.04805565,0.09484882,0.05992025,0.0,0.06386825,unknown,Vacuole,0.6219812408089638,unknown
AT1G11860,0.036034198999999996,0.043409973,0.061540015,0.06630417799999999,0.08340644700000001,0.099554667,0.133574644,0.132245787,0.18286431399999997,0.161065776,0.06933292,0.04467622,0.04343435,0.05718075,0.06005768,0.07817891,0.1779775,0.1580091,0.1509112,0.1602414,unknown,Cytosol,0.3511702120304108,unknown
AT5G11680,0.079872184,0.05054774099999999,0.099065541,0.137883681,0.15506986,0.11054503,0.09294355800000001,0.106316099,0.08682041800000001,0.080935888,0.08216368,0.09581374,0.1238448,0.1412358,0.12610860000000002,0.11982709999999999,0.09234796,0.07754522,0.08343299,0.05768011,unknown,Golgi,0.790980875492096,Golgi
AT1G67490,0.10887291,0.111566062,0.122557371,0.137628259,0.11494569199999999,0.09117417800000001,0.12135174800000001,0.067711305,0.063476343,0.060716132,0.09804657,0.1316915,0.11857329999999999,0.120465,0.1118589,0.08572880000000001,0.10689649999999999,0.1044747,0.06717191,0.05509276,ER,ER,1.0,ER
AT2G17790,0.097608211,0.074437171,0.080892995,0.092054127,0.10081815,0.112421131,0.128108554,0.111902205,0.100889298,0.100868159,0.1114315,0.08275051,0.09119434,0.1157241,0.15864720000000002,0.1201211,0.0747942,0.09283582,0.08332789,0.06917337,unknown,PM,0.29753354750573635,unknown
AT4G30440,0.052511500999999995,0.078655146,0.101989753,0.143787774,0.161245238,0.13052577699999998,0.091527869,0.097076972,0.07857691900000001,0.06410305200000001,0.04158207,0.07419363,0.09435911,0.1160988,0.1223163,0.1107677,0.1473606,0.1113965,0.09944797,0.08247739,Golgi,Golgi,1.0,Golgi
AT2G30880,0.22774470600000002,0.201314742,0.155657015,0.097923039,0.102259573,0.058228174,0.059667839,0.0,0.048568481,0.048636430999999994,0.1652774,0.11662269999999998,0.05895279,0.06620278,0.04245435,0.0315468,0.14663410000000002,0.0,0.1989408,0.1733682,unknown,Ribosome,0.7082682363688946,unknown
AT2G03120,0.14727322199999998,0.118940768,0.154483912,0.156070302,0.127522549,0.114903972,0.032329817999999996,0.046673108,0.051999717,0.04980263099999999,0.09761892,0.1489977,0.1287642,0.1366711,0.1125112,0.1069982,0.1041823,0.0699221,0.05479398,0.03954026,ER,ER,1.0,ER
AT5G12370,0.080484786,0.097626475,0.08972258,0.09747059300000001,0.104272066,0.115763832,0.093214105,0.102168088,0.11176465699999999,0.107512817,0.09049764,0.09090005,0.09779522,0.10101360000000001,0.101382,0.09771032,0.1228703,0.08680923,0.08184129,0.12918039999999997,unknown,Mitochondrion,0.31636617332696915,unknown
AT5G63860,0.03733628,0.0,0.0,0.031998557999999996,0.045585058,0.064250208,0.202188769,0.18452267,0.214501288,0.219617168,0.02058737,0.02320356,0.01184869,0.0,0.01908803,0.05009019,0.2217643,0.1833954,0.2023444,0.267678,unknown,Cytosol,0.6392707452178001,unknown
AT4G11820,0.075256499,0.039950462,0.03129396,0.034578557,0.053045305,0.048326441,0.13692756,0.15776093300000002,0.230552404,0.192307879,0.06794721,0.04609895,0.01770693,0.02493972,0.0350816,0.03808885,0.1665517,0.1991115,0.186359,0.2181145,unknown,Cytosol,0.980590045452118,Cytosol
AT3G63260,0.037277696,0.095175699,0.06075867,0.045960795,0.045030807,0.024111552,0.18196699100000002,0.169170751,0.180777815,0.159769225,0.01323992,0.01736622,0.0178226,0.01803736,0.01294782,0.008030168,0.1969243,0.2488394,0.2371486,0.22964369999999998,unknown,Mitochondrion,0.5088619235903025,unknown
AT1G14610,0.058807606,0.048761139,0.043229561,0.042833085,0.041439405,0.056620655,0.140796606,0.16380155300000002,0.191117475,0.212592915,0.07659046,0.05012958,0.03699111,0.03985633,0.04847739,0.05064354,0.1110778,0.1739406,0.19099059999999998,0.2213026,unknown,Cytosol,0.9450631439685822,Cytosol
AT3G51050,0.07320618,0.10106197,0.120011689,0.133343515,0.128779919,0.11999973900000001,0.09043557099999999,0.08574347199999999,0.076997297,0.070420647,0.067926,0.10614649999999999,0.1111349,0.11235899999999999,0.10051399999999999,0.09478014,0.135864,0.09042772,0.1090192,0.07182856,unknown,Golgi,0.28518736362457275,unknown
AT5G58100,0.085330314,0.111232669,0.121820104,0.136502509,0.131285473,0.11704967599999999,0.08726997199999999,0.073054438,0.069419557,0.067035288,0.06109786,0.1165396,0.117315,0.12770530000000002,0.12143019999999999,0.10438230000000001,0.1028538,0.08446465,0.09040547,0.07380583,unknown,Golgi,0.5117071270942688,unknown
AT1G19370,0.09949809800000001,0.146497509,0.147761966,0.151359173,0.11190012,0.088733806,0.06992385799999999,0.06252847,0.063639635,0.058157364,0.1083174,0.12571179999999998,0.10771549999999999,0.1026358,0.06784862,0.05903557,0.19087279999999998,0.07951805,0.06554245,0.09280192,unknown,ER,0.5787259787321091,unknown
AT5G10540,0.42283618799999995,0.149896871,0.012640053,0.007355782,0.10823574,0.014728673000000001,0.060724325999999995,0.080686713,0.06928712,0.073608533,0.05468988,0.02678659,0.02217899,0.04084739,0.049086300000000006,0.0766538,0.1564313,0.21469380000000002,0.1829955,0.1756364,unknown,Cytosol,0.9947037100791932,Cytosol
AT5G13360,0.044426945,0.025847428999999998,0.027676258999999998,0.021326189,0.058846592999999996,0.05576133,0.18426599300000002,0.19880769899999998,0.19631306199999998,0.18672850000000002,0.03936359,0.03002631,0.01699924,0.03437789,0.04531621,0.05516708,0.18753570000000003,0.1809132,0.20182120000000003,0.2084795,unknown,Cytosol,0.9860867112874984,Cytosol
AT1G72750,0.039762437000000005,0.034848238999999996,0.062408975,0.080356285,0.077134365,0.102912981,0.158559231,0.153234968,0.157235507,0.133547012,0.03353467,0.04217001,0.05073177,0.06086412,0.06740411,0.08403888,0.1345738,0.17478139999999998,0.16709939999999998,0.1848018,Mitochondrion,Mitochondrion,1.0,Mitochondrion
AT1G09330,0.045269110999999994,0.072604247,0.103203585,0.128315914,0.167772984,0.159059112,0.102538953,0.083884901,0.07420476299999999,0.06314643,0.05835625,0.08961002,0.08698733,0.1513503,0.1739788,0.1818385,0.08691906,0.03526359,0.06348535,0.07221085,unknown,Golgi,0.9665336906909944,Golgi
AT5G44790,0.032624265,0.054182231,0.084323281,0.133448877,0.16997200899999998,0.169988045,0.11755087800000001,0.08024925299999999,0.06825314,0.08940802099999999,0.2408083,0.04705487,0.06846729,0.10622609999999999,0.12045589999999999,0.10940060000000001,0.08827494,0.07972154,0.07141967,0.06817074,unknown,Golgi,0.9581308662891388,Golgi
AT1G52780,0.088635286,0.034147764,0.134950646,0.142533101,0.15770873400000002,0.134643557,0.076268234,0.07895097200000001,0.073927251,0.07823445400000001,0.02643388,0.04711644,0.15073620000000001,0.1311981,0.131487,0.1530902,0.1099298,0.08833393,0.09173261,0.06994187,unknown,Golgi,0.9880154579877852,Golgi
AT4G33350,0.298044812,0.022820579,0.08091364200000001,0.065293541,0.076647518,0.068963907,0.154546013,0.117599331,0.07231056,0.04286009599999999,0.03580961,0.09477024,0.06332997,0.07917973,0.08456825,0.09843763,0.19023929999999997,0.139261,0.1111183,0.10328599999999999,unknown,Plastid,0.7992934882640839,Plastid
AT2G25790,0.187770507,0.11370323,0.13977520599999999,0.137458487,0.116713723,0.088934905,0.059862529000000005,0.08437101400000001,0.03042751,0.040982887999999995,0.0,0.17758089999999999,0.14312439999999998,0.1109585,0.1056472,0.07672799999999999,0.1510639,0.14764549999999999,0.026445099999999996,0.06080668,unknown,Plastid,0.43034540861845016,unknown
AT3G46290,0.11699072099999999,0.14255559199999998,0.13727361800000001,0.126558602,0.10416747,0.098310563,0.09344010300000001,0.074253095,0.054284954,0.052165283,0.11687470000000001,0.13089589999999998,0.129709,0.1321639,0.1028911,0.08464611,0.11700899999999999,0.05068254,0.07041823,0.06470955,unknown,PM,0.5830727741122246,unknown
AT2G47060,0.141628771,0.126483725,0.139221997,0.126492521,0.11925661800000001,0.12258523,0.054708877999999996,0.054574737000000005,0.076105208,0.038942316,0.1564723,0.16079300000000002,0.1695635,0.1522093,0.1417655,0.1136607,0.0,0.0,0.06072378,0.04481189,unknown,PM,0.42762183398008347,unknown
AT1G22410,0.111511593,0.055667500999999994,0.084197199,0.09067984300000001,0.096262691,0.090460266,0.081992281,0.079921747,0.21988256,0.089424319,0.05058745,0.0511782,0.06305380000000001,0.08708191,0.08873364,0.08472068,0.1153693,0.09860844,0.2168124,0.14385420000000002,unknown,Mitochondrion,0.8691927194595337,Mitochondrion
AT5G46630,0.10563173599999999,0.10390833699999999,0.097852719,0.098806804,0.108785101,0.09869296699999999,0.122246522,0.071357612,0.125417049,0.067301153,0.10836900000000001,0.10381660000000002,0.104278,0.108172,0.07655789,0.07441975,0.14008099999999998,0.0999453,0.09920965,0.08515085,unknown,PM,0.4128502085804939,unknown
AT1G21630,0.124378338,0.15001588,0.12210761699999999,0.140595003,0.09650918300000001,0.09236328,0.070640418,0.071703478,0.070662245,0.061024559000000006,0.12089749999999999,0.1482068,0.1287482,0.1496266,0.09154994,0.0975442,0.0,0.09000023,0.08864123,0.08478525,unknown,ER,0.4719561338424682,unknown
AT1G18450,0.030696632,0.047940597,0.07468777900000001,0.079880406,0.0939444,0.097525523,0.153028372,0.165098942,0.14830579800000002,0.10889155199999999,0.04239775,0.08990401,0.09123157,0.06134764,0.08098607,0.08075679,0.1436669,0.125197,0.1171776,0.1673346,unknown,Mitochondrion,0.6854033544659615,unknown
AT1G43580,0.0,0.23776555,0.156654969,0.14813345,0.136657264,0.12480021300000001,0.07168543200000001,0.022447282000000002,0.052579419,0.049276420999999994,0.10508119999999999,0.1392872,0.1483683,0.15821179999999999,0.14543299999999998,0.1040393,0.0,0.06461843,0.06168146,0.07327918,unknown,ER,0.5240232683718204,unknown
AT1G22360,0.061098129,0.04963764,0.032782764,0.055657551,0.066468053,0.015716547,0.20623034199999998,0.11626414800000001,0.23029255,0.165852275,0.06824068,0.02689699,0.0366834,0.03101229,0.04513361,0.08511938,0.19130899999999998,0.1628608,0.1820109,0.170733,unknown,Cytosol,0.6873771846294403,unknown
AT1G53280,0.038184373,0.054306130999999994,0.070144147,0.053528129,0.11079419900000001,0.16271889,0.126219293,0.12652487199999998,0.122476343,0.135103623,0.04290994,0.03744294,0.04997173,0.06323827,0.1001231,0.1327136,0.09162822,0.17842560000000002,0.11147760000000001,0.19206900000000002,unknown,Mitochondrion,0.7120577618479729,unknown
AT4G19210,0.07388872,0.06678344,0.079295352,0.08172046,0.090556755,0.07425683400000001,0.050507285,0.349717471,0.060446049,0.072827634,0.08453034,0.04534115,0.03803955,0.027012599999999998,0.09690293,0.11360419999999999,0.3790559,0.02189824,0.03079978,0.16281529999999997,unknown,PM,0.3689535555313341,unknown
AT3G07950,0.036102744,0.049991012,0.089573301,0.13336588300000002,0.159353856,0.150506378,0.1030965,0.11645064699999999,0.084513104,0.077046575,0.034629400000000005,0.07006563,0.06186221,0.1300964,0.1492983,0.1788161,0.12034369999999998,0.08659627,0.08490336,0.08338867,unknown,Golgi,0.9961578100919724,Golgi
AT3G52140,0.067955397,0.078447564,0.087925056,0.10303391,0.11028820800000001,0.09686536800000001,0.11436321199999999,0.103902961,0.11194073199999999,0.12527759300000002,0.07292243,0.08299808,0.09104633,0.08937597,0.09853494,0.11330630000000001,0.1091268,0.1118588,0.10156010000000001,0.1292702,unknown,Mitochondrion,0.7069411277770996,unknown
AT3G48990,0.047250663,0.025015585,0.041927383,0.058768867999999995,0.051914337000000005,0.072632789,0.17410028100000002,0.16958872600000002,0.17598503100000001,0.182816338,0.05909046,0.04110356,0.04036587,0.05316618,0.07364465,0.08545781,0.142085,0.1755685,0.1583729,0.1711451,unknown,Cytosol,0.8775000423192978,Cytosol
AT1G17840,0.046278154,0.11671372099999999,0.052014384000000004,0.057630556,0.05300334599999999,0.041860486,0.22571924899999998,0.213315141,0.17206597899999998,0.021398985,0.03617578,0.08422055,0.03512089,0.03953496,0.03655677,0.26727540000000005,0.15826289999999998,0.12337519999999999,0.11392200000000001,0.1055556,unknown,ER,0.7008190229535103,unknown
AT5G27120,0.055341385,0.077771975,0.07512943799999999,0.092808915,0.10048482,0.11225808699999999,0.126129317,0.122199725,0.096954071,0.140922266,0.04870937,0.07233621,0.07889437,0.09357493,0.11304829999999999,0.1264205,0.11477739999999999,0.1142207,0.11186320000000001,0.1261549,unknown,Mitochondrion,0.4982508569955826,unknown
AT5G62530,0.080051445,0.041978170999999995,0.06662765799999999,0.061865842000000004,0.070367506,0.075754408,0.160070938,0.13268856,0.140117052,0.17047842100000002,0.02586858,0.03020899,0.03583453,0.05615446,0.06670105,0.07419842,0.2138987,0.147299,0.14834270000000002,0.20149360000000002,unknown,Mitochondrion,0.7009827643632889,unknown
AT3G03305,0.102874696,0.09998894,0.13099127800000002,0.126164468,0.119689153,0.098978416,0.080024865,0.090929871,0.08720388400000001,0.063154429,0.05281664,0.0,0.1078963,0.1093069,0.09217615,0.08643989,0.165068,0.11744760000000001,0.16820090000000001,0.10064760000000002,unknown,Plastid,0.5695053860545158,unknown
AT5G55230,0.146658823,0.160299095,0.14987668199999998,0.081088562,0.084308317,0.076052045,0.09707420900000001,0.078087651,0.049801117,0.0767535,0.1815398,0.1683522,0.1333021,0.1178443,0.07548807,0.08283079,0.04408836,0.03774243,0.118789,0.04002297,unknown,Ribosome,0.8643937557935715,Ribosome
AT2G41620,0.067106344,0.095948755,0.120689395,0.12454397,0.104866785,0.088834706,0.10202269,0.08913987,0.108961274,0.09788621,0.0,0.09926457,0.1135279,0.1092912,0.1112279,0.09408631,0.11243099999999999,0.09567051,0.1302004,0.13430029999999998,unknown,Mitochondrion,0.5065097287297249,unknown
AT4G25340,0.049514583,0.09558233099999999,0.08992956199999999,0.093410526,0.13501908599999998,0.13635597900000002,0.116248337,0.115195331,0.06639577599999999,0.102348488,0.04913528,0.06534664,0.08840119,0.09700846,0.10633980000000001,0.1154276,0.18208729999999998,0.07766991,0.1018699,0.11671379999999999,unknown,Golgi,0.4662780836224556,unknown
AT5G64030,0.029072327999999998,0.051207317999999995,0.116824927,0.15655517300000002,0.18183808899999998,0.145686251,0.10895577099999999,0.062796796,0.074358348,0.072704999,0.02233502,0.05520609,0.09989733,0.15586029999999998,0.14644720000000003,0.1280393,0.142528,0.08261653,0.09095741,0.07611279,unknown,Golgi,0.9984578043222428,Golgi
AT5G42650,0.074511176,0.07258176400000001,0.092284226,0.110646689,0.126212979,0.09927900199999999,0.11676227800000001,0.109387126,0.101150079,0.097184681,0.06314336,0.07923656,0.09093643,0.09922524,0.1009281,0.09399766,0.1704993,0.11491010000000002,0.1103192,0.07680403,Plastid,Plastid,1.0,Plastid
AT4G29010,0.079789551,0.085288879,0.095929924,0.141687805,0.127463894,0.102917472,0.11511370900000001,0.082739607,0.11962936699999999,0.049439791,0.10299180000000001,0.10782989999999999,0.09776775,0.09841652,0.11751410000000001,0.1018928,0.1203488,0.06345662,0.09382584,0.09595598,unknown,PM,0.5559578984975815,unknown
AT3G05970,0.059490403,0.07301174,0.090153096,0.108585576,0.120757276,0.131661783,0.110483581,0.10942263,0.092235655,0.104198259,0.05435495,0.07685629,0.09714292,0.1039478,0.10588969999999999,0.1060701,0.16176279999999998,0.07703443,0.09978919,0.1171518,unknown,Golgi,0.4470437169075012,unknown
AT5G40170,0.13655615,0.189403013,0.125101146,0.137641771,0.106738846,0.096989949,0.043037513,0.053171899,0.047344424,0.064015289,0.1151743,0.13082190000000002,0.15703989999999998,0.1105928,0.07376134,0.07984818,0.1103958,0.07996037,0.07648376,0.0659217,unknown,ER,0.7193688377737999,unknown
AT2G20610,0.06650759,0.027818687999999998,0.0,0.04206377099999999,0.056209765999999994,0.07101959299999999,0.162637712,0.174308732,0.20809534899999999,0.191338798,0.07154909,0.03904598,0.03045285,0.03755387,0.05823819,0.08174573,0.1097677,0.22898289999999996,0.1816242,0.1610394,unknown,Cytosol,0.985159620642662,Cytosol
AT4G15530,0.056857599,0.039872095,0.028843382,0.048786712999999995,0.040893153,0.05460571400000001,0.13139514300000002,0.18346253,0.21504427,0.2002394,0.04744736,0.028031999999999998,0.02451483,0.02437921,0.03015095,0.03948338,0.2676502,0.1822868,0.155651,0.2004042,unknown,Cytosol,0.9453137665987016,Cytosol
AT4G03550,0.08965419300000001,0.115490757,0.122123581,0.10557061400000001,0.12415224400000001,0.111386872,0.092575542,0.08979949,0.073816066,0.07543064099999999,0.08411771,0.09949294,0.10270370000000001,0.10732760000000001,0.10316130000000001,0.1099577,0.14168270000000002,0.07997228,0.08442461,0.08715946,PM,PM,1.0,PM
AT3G56900,0.054749273,0.091130741,0.11317340599999999,0.11367673699999999,0.125541931,0.11862239,0.111134693,0.090171204,0.093934352,0.08786527400000001,0.0451398,0.08248031,0.11042819999999999,0.1250694,0.12364560000000001,0.11775799999999999,0.1289873,0.09236197,0.08913721,0.08499222,unknown,Golgi,0.6873972341418266,unknown
AT5G18480,0.021614832999999996,0.053175277,0.09893661699999999,0.12194685400000001,0.147765313,0.162001426,0.116248991,0.09996997,0.087790059,0.09055066,0.02059862,0.05233344,0.08768681,0.1378674,0.16402049999999999,0.1634056,0.08486152,0.09800369,0.09249512,0.09872726,Golgi,Golgi,1.0,Golgi
AT3G20630,0.039597307000000005,0.036796065,0.017969278999999998,0.034940397000000005,0.03996177,0.054515237,0.18800908100000002,0.196012254,0.184716994,0.207481616,0.06000381,0.03645081,0.02788123,0.03507903,0.04604505,0.06596325,0.07140732,0.2065895,0.1949369,0.2556431,unknown,Cytosol,0.9841649234294892,Cytosol
AT1G79690,0.033480092,0.012759306000000002,0.028364648,0.039616338,0.040588489,0.047796144000000006,0.18261134899999998,0.20196879,0.204935757,0.20787908600000002,0.02767623,0.04409263,0.05870113,0.0607846,0.06176491,0.07168909,0.1744898,0.1541013,0.18340879999999998,0.1632914,unknown,Mitochondrion,0.5520093850791454,unknown
