Majority protein IDs,R1_C2_03,R1_C2_06,R1_C2_12,R1_C2_24,R1_C2_80,R1_C6_03,R1_C6_06,R1_C6_12,R1_C6_24,R1_C6_80,R1_Con_03,R1_Con_06,R1_Con_12,R1_Con_24,R1_Con_80,markers
Q9H0P0;Q9H0P0-3;Q9H0P0-2;Q9H0P0-1,0.006271667,0.010699069,0.061168895,0.246740199,0.059415496,0.005375655,0.010862182,0.061824683,0.068374225,0.268053306,0.004785584,0.010490939,0.069780279,0.069908102,0.04624972,unknown
Q9H857-2;Q9H857-3,0.005597648,0.011298783,0.097425527,0.094076854,0.110811318,0.005348723,0.011465199,0.074480635,0.110234136,0.10454241,0.004423833,0.010561795,0.089086899,0.18125295,0.089393289,unknown
Q9BSD7,0.099395838,0.112469563,0.06147635,0.046052197,0.040367258,0.073397598,0.096404512,0.056769099,0.04416148,0.041442998,0.077049715,0.106849282,0.058899974,0.042696371,0.042567765,unknown
Q02818,0.03858615,0.062437399,0.069374888,0.066358305,0.093213732,0.040464005,0.058246177,0.068062479,0.067507479,0.095224788,0.037429793,0.066253834,0.073318647,0.065640071,0.097882254,unknown
P80303;P80303-2,0.067145557,0.076091686,0.062211617,0.056841018,0.075639652,0.068834535,0.070322866,0.061010804,0.054962154,0.073204201,0.072565357,0.077760677,0.058512315,0.051142156,0.073755406,unknown
Q9Y266,0.061774219,0.069992785,0.041337008,0.048301562,0.103725963,0.052815761,0.065714174,0.045580036,0.050349455,0.106875718,0.049786253,0.07250081,0.045535863,0.056075948,0.129634447,unknown
O43809,0.149513938,0.121945709,0.037827376,0.023889955,0.020724853,0.104339697,0.089208101,0.036003839,0.023954505,0.01682442,0.14827673,0.135673343,0.040357198,0.027996411,0.023463925,unknown
Q9UKK9,0.080824921,0.076788741,0.032492079,0.045344853,0.120424066,0.066120772,0.063961757,0.041419203,0.041349201,0.093241102,0.085378749,0.076552944,0.03187127,0.037158279,0.107072065,unknown
Q9BW91;Q9BW91-2,0.009393821,0.015077961,0.05428929,0.097870113,0.203371642,0.008593747,0.014824617,0.071363494,0.088551817,0.057418212,0.007394672,0.013759166,0.057270895,0.122878666,0.177941887,unknown
Q7Z417,0.168341732,0.088857121,0.034409006,0.023112433,0.028597719,0.147267352,0.087513471,0.033063704,0.023211004,0.027449009,0.152928304,0.093851755,0.035553862,0.024711597,0.031131932,unknown
Q9UBU9;Q9UBU9-2,0.088481026,0.058296742,0.059174516,0.064693347,0.060486997,0.088892047,0.058760708,0.055979,0.067420716,0.063331404,0.065394173,0.060489784,0.063945846,0.068301277,0.076352417,unknown
Q9Y530,0.144897428,0.097816789,0.038183615,0.029986876,0.027869549,0.123617893,0.091499344,0.037954614,0.029460865,0.027412079,0.120966585,0.127512499,0.039256359,0.037682045,0.025883459,unknown
Q9Y6K5,0.164163609,0.096585144,0.034541579,0.024679921,0.022514756,0.152225087,0.099683341,0.031491871,0.022622963,0.021438298,0.142568104,0.099295428,0.0358957,0.026773118,0.025521079,unknown
Q9NX40;Q9NX40-3;Q9NX40-2;Q9NX40-4,0.003897838,0.007150351,0.060561545,0.106316788,0.153792897,0.003370632,0.007296929,0.063107627,0.117272081,0.169745174,0.003392524,0.006607536,0.057096017,0.087684223,0.152707837,unknown
O15294;O15294-3;O15294-4,0.111380041,0.112045458,0.049275805,0.040118592,0.040387447,0.08294859,0.088184548,0.039205828,0.029643316,0.040872731,0.09223082,0.136363423,0.055332443,0.038469837,0.04354112,unknown
Q9NTK5;Q9NTK5-2,0.091100161,0.078829205,0.046899179,0.04788417,0.076072588,0.090501014,0.080160642,0.044764804,0.043926543,0.073420583,0.069344757,0.091601487,0.041885912,0.045104457,0.078504498,unknown
O60313-2;O60313,0.004152146,0.007920966,0.074039708,0.138115144,0.17416994,0.00374884,0.00784474,0.070089565,0.119842985,0.11677598,0.003005465,0.007764219,0.009559067,0.088381704,0.174589531,unknown
P22059,0.036131307,0.035372192,0.045644091,0.072173235,0.121144264,0.031200385,0.034090696,0.040297679,0.07862299,0.133349277,0.025256103,0.050794836,0.045862102,0.079516776,0.170544068,unknown
Q9BXB5;Q9BXB5-2,0.048727363,0.050062792,0.038893307,0.073928573,0.106542691,0.049300905,0.044962887,0.041324784,0.06647982,0.10398484,0.043151126,0.051260304,0.056927675,0.092131237,0.132321696,unknown
Q9BZF1;Q9BZF1-3;Q9BZF1-2,0.024262409,0.019676673,0.034865585,0.07637836,0.178494377,0.026495403,0.01856199,0.032055291,0.080082973,0.147181657,0.022940559,0.023838836,0.033743975,0.084721161,0.19670075,unknown
Q96SU4;Q96SU4-7;Q96SU4-2;Q96SU4-6;Q96SU4-3;Q96SU4-5;Q96SU4-4,0.032227959,0.035468744,0.041241904,0.075816555,0.132653584,0.02926667,0.03297215,0.035323677,0.07467053,0.123939927,0.02374931,0.035510329,0.04660501,0.104617078,0.175936573,unknown
Q8N6M0;Q8N6M0-2,0.063761345,0.119074137,0.056021311,0.040178397,0.02170752,0.119814862,0.118000624,0.045967319,0.036779652,0.019340959,0.135681394,0.122546954,0.04666564,0.034924084,0.019535802,unknown
O95747,0.09624291,0.107396229,0.052955716,0.045235989,0.04682486,0.079829491,0.101403271,0.052498656,0.046525646,0.042423375,0.066706562,0.110015438,0.05981336,0.047555116,0.044573381,unknown
Q9UQ80;Q9UQ80-2,0.174289936,0.105098367,0.034130704,0.022352423,0.016834396,0.144564597,0.098513869,0.030528703,0.021377428,0.016848888,0.146466584,0.113648251,0.034516988,0.022750029,0.018078839,unknown
P11940;P11940-2;Q9H361,0.154861667,0.098530517,0.038991643,0.026029388,0.024128906,0.138160951,0.099325033,0.038839626,0.02574654,0.023248054,0.133102535,0.105877137,0.04052241,0.026806424,0.02582917,unknown
Q13310-3;Q13310-2;Q13310,0.156041404,0.101979479,0.039701593,0.025762086,0.023211532,0.137453617,0.096416477,0.038758069,0.025766886,0.022188537,0.135773516,0.105601031,0.039785864,0.026789881,0.024770026,unknown
Q9UNF0;Q9UNF0-2,0.079145319,0.104213972,0.063432836,0.052105462,0.047587009,0.072649566,0.087115474,0.057408739,0.048068571,0.043033505,0.090353826,0.106035069,0.058006882,0.046135465,0.044708305,unknown
Q9UKS6,0.041545413,0.062332053,0.064264151,0.073893456,0.086068592,0.043552486,0.057258305,0.059934181,0.073548438,0.090878932,0.047380189,0.069103021,0.062668445,0.071491603,0.096080734,unknown
P43034,0.13027995,0.083901486,0.040183273,0.03405047,0.04601661,0.13588245,0.088215036,0.041855288,0.035574,0.044147447,0.1103081,0.08449293,0.041273826,0.034631932,0.049187201,unknown
P22234;P22234-2,0.069714674,0.073673039,0.048442449,0.059152346,0.095173109,0.055020441,0.063774176,0.054810304,0.059324705,0.080514292,0.046380038,0.076363499,0.058132356,0.063424735,0.096099836,unknown
Q9H074;Q9H074-2;Q9H074-3,0.111539262,0.098183549,0.047512696,0.047382578,0.05253898,0.074622843,0.080914062,0.051851212,0.04865309,0.0506913,0.074127464,0.103267456,0.056387693,0.047947663,0.054380154,unknown
Q13177,0.059322457,0.070502869,0.059386589,0.071491322,0.08523194,0.044317514,0.061155828,0.06419041,0.064211788,0.06942687,0.041836711,0.07752282,0.058256637,0.075527591,0.097618653,unknown
O96013;O96013-4;O96013-2;O96013-3,0.128509099,0.100040846,0.044095645,0.029437687,0.031061489,0.131216421,0.105396377,0.038328696,0.031089271,0.028374265,0.114133104,0.107754939,0.045386056,0.03089834,0.034277763,unknown
O95340;O95340-2,0.128357775,0.08547981,0.04660185,0.041924523,0.040590262,0.115821279,0.084608834,0.049249061,0.038304414,0.04009918,0.104304011,0.093741111,0.045679913,0.038789936,0.046448039,unknown
Q99497,0.041698025,0.056446745,0.047634541,0.061202312,0.132380248,0.040991428,0.057765727,0.054680799,0.05980774,0.125226632,0.036171227,0.055460795,0.050173911,0.05467313,0.125686742,unknown
P09874,0.066435471,0.126797641,0.053900374,0.038939896,0.039475775,0.066624965,0.100703231,0.045812601,0.03574907,0.036377319,0.081774257,0.163487387,0.05953424,0.041780261,0.042607512,unknown
Q8IXQ6-2;Q8IXQ6;Q8IXQ6-3,0.072315172,0.102583442,0.035587314,0.03975534,0.04080684,0.154706673,0.118159522,0.039242684,0.02999852,0.035738558,0.112528825,0.108803398,0.045576564,0.028260861,0.035936287,unknown
Q9NVD7,0.06972348,0.093782789,0.062199191,0.056961438,0.052232061,0.073074745,0.086710391,0.059551297,0.051282627,0.051253223,0.072144655,0.098464191,0.062866968,0.052114446,0.0576385,unknown
Q86TB9;Q86TB9-4;Q86TB9-2,0.176993979,0.117286322,0.046796252,0.029904975,0.019408984,0.117804185,0.105982849,0.049471237,0.028153193,0.018956334,0.082531978,0.101820767,0.053331552,0.031337729,0.020219663,unknown
Q96IZ0,0.03874691,0.070263538,0.075540693,0.070151401,0.0780805,0.036640801,0.060708814,0.068282935,0.065175013,0.067901963,0.042595237,0.076847728,0.083375478,0.07635759,0.0893314,unknown
Q15365,0.096051088,0.101116027,0.055697795,0.045607079,0.048004658,0.074428497,0.092552625,0.055609028,0.043803891,0.046098778,0.063492754,0.115370959,0.06407148,0.045671479,0.052423861,unknown
Q15366-5;Q15366-8,0.126279639,0.107702776,0.044552199,0.032546825,0.030478023,0.113000846,0.104542759,0.044197201,0.031445526,0.031028673,0.099157284,0.119697391,0.047686666,0.033894875,0.033789317,unknown
Q5JVF3;Q5JVF3-4;Q5JVF3-3;Q5JVF3-2,0.1041724,0.110539285,0.048506878,0.023701431,0.020118404,0.116281654,0.139044724,0.044996359,0.027197131,0.020119992,0.104675188,0.134202081,0.056740959,0.028994995,0.020708518,unknown
Q16822;Q16822-2,0.002870575,0.005132949,0.082083767,0.155611589,0.115197236,0.002226452,0.004588737,0.062840392,0.119495508,0.143802372,0.001975352,0.005302144,0.078030858,0.05617498,0.164667087,unknown
Q15154;Q15154-2,0.109542567,0.08251523,0.032325791,0.025291549,0.035329819,0.150666415,0.085521807,0.030740331,0.026771905,0.034448867,0.177763821,0.111077705,0.036826737,0.027431823,0.033745633,unknown
P22061;P22061-2,0.031506965,0.03984272,0.053605111,0.074480383,0.13581225,0.028500993,0.040996611,0.060175188,0.077086395,0.138090769,0.023925142,0.045263782,0.055834157,0.071964954,0.122914581,unknown
P12004,0.034997691,0.090196395,0.048902932,0.056641424,0.12339655,0.038012155,0.073248833,0.045463276,0.047178705,0.084026714,0.039355175,0.104528294,0.051310397,0.050467345,0.112274117,unknown
Q9UHG3;Q9UHG3-2,0.029779008,0.01577093,0.026439782,0.080065861,0.175364802,0.028008361,0.015227084,0.025957996,0.07179125,0.167962623,0.029597326,0.01644669,0.026040143,0.08605596,0.205492183,unknown
Q13442,0.152533475,0.098477588,0.047870833,0.0347957,0.012199015,0.126803341,0.098204776,0.045926069,0.032662305,0.012632007,0.135977642,0.110793133,0.046050783,0.033853327,0.011220007,unknown
Q9BUL8,0.057666551,0.059812159,0.055108646,0.07008126,0.090355425,0.055945733,0.061659581,0.063892646,0.069979643,0.077072811,0.059782174,0.063745219,0.056464644,0.067178525,0.091254981,unknown
Q53EL6;Q53EL6-2,0.111105349,0.099861685,0.053067102,0.041907205,0.015136814,0.107699841,0.119137962,0.06525314,0.04909218,0.016187386,0.096830134,0.113588429,0.055619987,0.041263,0.014249786,unknown
O14737;O14737-2,0.049063299,0.087755136,0.072935393,0.056785267,0.060991659,0.043293859,0.076308502,0.073763552,0.069282474,0.053519778,0.063945563,0.106256496,0.068077134,0.062709474,0.055312415,unknown
O75340;O75340-2,0.058271111,0.058065075,0.035097467,0.05285169,0.122186312,0.049570446,0.046808679,0.04783119,0.059128136,0.123402805,0.055807439,0.061733185,0.041115272,0.06396123,0.124169963,unknown
Q8WUM4;Q8WUM4-2,0.058577265,0.054848751,0.047550289,0.065073153,0.118959878,0.048818817,0.047294281,0.043216745,0.063989767,0.116098605,0.039930266,0.054521875,0.043633091,0.06632042,0.131166797,unknown
O00151,0.023239565,0.037905858,0.04225072,0.061876831,0.136767818,0.024044522,0.033693793,0.046303428,0.066406247,0.148453999,0.025260811,0.048772781,0.054161636,0.065633298,0.185228694,unknown
Q96HC4;Q96HC4-4;Q96HC4-7,0.044368774,0.063428611,0.071425299,0.063264979,0.087371222,0.039679903,0.065017476,0.068063483,0.058499201,0.080943763,0.038896107,0.078096569,0.076881603,0.065270287,0.098792724,unknown
Q29RF7,0.085432348,0.140819746,0.041735777,0.031573264,0.026580844,0.098545097,0.105189244,0.037276378,0.023240684,0.028014469,0.108189483,0.170928532,0.039888821,0.031043434,0.031541878,unknown
P30086,0.091673449,0.073661174,0.038915107,0.048323826,0.096644159,0.078708733,0.072545122,0.03908103,0.041915697,0.087371671,0.073655935,0.083045442,0.03940065,0.041473817,0.093584186,unknown
Q86TG7;Q86TG7-2,0.157128029,0.091146846,0.035623174,0.025329813,0.029825445,0.144705646,0.098101652,0.034580879,0.027450196,0.027627923,0.128463364,0.101921551,0.036057618,0.028199982,0.033837881,unknown
Q9BRX2,0.144030896,0.096220561,0.039910989,0.029348912,0.023535044,0.138139494,0.117001758,0.042059285,0.028465485,0.02323623,0.10740913,0.110482167,0.045272674,0.030732628,0.024154745,unknown
O15067,0.085212527,0.070828407,0.036941649,0.047499495,0.095525261,0.088716189,0.081802584,0.034969938,0.049161212,0.083049772,0.062164773,0.083940106,0.040531821,0.038909755,0.100746511,unknown
P17858;P17858-2,0.11756431,0.093342133,0.052288605,0.046472901,0.040080559,0.090433431,0.09080765,0.044703865,0.039354234,0.038924733,0.087745858,0.114179329,0.056285094,0.045230323,0.042586976,unknown
P08237;P08237-3;P08237-2,0.131501148,0.091914522,0.036780951,0.026940538,0.021600309,0.179827117,0.104980272,0.042411049,0.031015292,0.025678669,0.119754952,0.090414701,0.039771941,0.029519077,0.027889463,unknown
Q01813;Q01813-2,0.098973714,0.080450461,0.054456992,0.050875886,0.049207164,0.094503767,0.079115482,0.058936376,0.051298858,0.050451199,0.070396942,0.086267397,0.059082228,0.056297306,0.059686229,unknown
P07737,0.075619457,0.072509647,0.041308058,0.049310109,0.106315065,0.071264409,0.067346345,0.04112078,0.047703456,0.092686445,0.064167539,0.080853399,0.040802078,0.045074985,0.103918228,unknown
P18669,0.084604519,0.070196726,0.038207481,0.044501324,0.099718593,0.081082327,0.072110881,0.043369059,0.044901489,0.098195384,0.076938681,0.07795108,0.038356851,0.041803436,0.088062168,unknown
Q96HS1;Q96HS1-2,0.003771609,0.007884542,0.102151796,0.123170431,0.116378695,0.003423137,0.007819382,0.074609008,0.103653127,0.095326356,0.003086206,0.007321287,0.096678576,0.129604708,0.125121141,unknown
P52209;P52209-2,0.112031658,0.070843821,0.037664215,0.039627972,0.045044786,0.118837493,0.080318138,0.04281548,0.039991012,0.043990949,0.137676564,0.095857354,0.048784745,0.042598213,0.043917598,unknown
P00558;P00558-2,0.089996232,0.080757155,0.044179005,0.04653866,0.070029164,0.087742629,0.084167562,0.046577732,0.046650294,0.066751322,0.084388038,0.09553326,0.046203759,0.045447441,0.065037746,unknown
P36871;P36871-2;P36871-3,0.082277282,0.071942724,0.040032155,0.044962133,0.10378523,0.075263101,0.066479278,0.046133922,0.044553754,0.095980045,0.067075291,0.081237939,0.037881728,0.044761623,0.097633795,unknown
O15173;O15173-2,0.040333761,0.028036767,0.04147361,0.124961357,0.10441184,0.04122658,0.025359261,0.038781879,0.122969941,0.100765652,0.042928766,0.028101251,0.042499189,0.108617521,0.109532624,unknown
Q99623;Q99623-2,0.003598116,0.006884632,0.07217287,0.117080933,0.132380497,0.003274866,0.006838638,0.069008544,0.113370378,0.133942382,0.003258816,0.006697896,0.074039366,0.120636162,0.136815904,unknown
O43175,0.068907926,0.051430268,0.043116249,0.059741226,0.126856532,0.050957237,0.047457726,0.043365777,0.050233148,0.09498587,0.047690414,0.067032641,0.053054495,0.063021827,0.132148663,unknown
Q9BTU6,0.15956682,0.037363074,0.032436626,0.059910155,0.067082457,0.136065124,0.036211671,0.033098598,0.06085744,0.061049152,0.126372365,0.03979895,0.033987242,0.057530664,0.058669662,unknown
P42356,0.073803174,0.0833198,0.064808673,0.070474632,0.051676641,0.086158091,0.075325531,0.054684168,0.047940569,0.052006004,0.061937749,0.091940921,0.072802942,0.063233953,0.049887151,unknown
Q13492;Q13492-2;Q13492-5;Q13492-3;Q13492-4,0.042458032,0.05437201,0.057005014,0.064424449,0.100557794,0.039755562,0.051963432,0.057586119,0.064787807,0.10614174,0.041347922,0.06898445,0.066779592,0.069525478,0.1143106,unknown
Q5H8A4;Q5H8A4-2;Q5H8A4-4;Q5H8A4-3;Q5H8A4-6;Q5H8A4-5,0.04720691,0.043338651,0.061351208,0.082390453,0.097197474,0.05268644,0.039560913,0.05201878,0.069114058,0.103424213,0.051734599,0.043505978,0.059068985,0.079268855,0.118132483,unknown
O00443,0.141244907,0.093306205,0.040772885,0.030993784,0.034354097,0.137654436,0.082291483,0.037165317,0.030690633,0.031759883,0.104879884,0.114776694,0.044185147,0.034433008,0.041491637,unknown
Q8NEB9,0.153550696,0.080231332,0.03915824,0.028812785,0.029216504,0.145220086,0.082693643,0.039426969,0.032268769,0.029297123,0.117515966,0.119728296,0.040401894,0.031202601,0.031275096,unknown
Q99570,0.139707384,0.090356035,0.045572626,0.037729506,0.035692257,0.127429062,0.079470027,0.042832728,0.03672026,0.033131989,0.119717238,0.088191819,0.04732492,0.037622017,0.038502131,unknown
Q9Y237;Q9Y237-2,0.13659539,0.10289535,0.042324162,0.030562188,0.029963973,0.128233242,0.103538592,0.037872927,0.031219464,0.030539967,0.122122442,0.104474217,0.040933005,0.029778602,0.028946481,unknown
P14618;P14618-2,0.089617303,0.074716016,0.042414579,0.048719776,0.082783315,0.084497051,0.076428141,0.046717461,0.048847137,0.077429298,0.070361545,0.085899639,0.0445104,0.046125794,0.080932544,unknown
Q16513;Q16513-2;Q16513-3;Q16513-4;Q16513-5,0.110717295,0.085209261,0.065477525,0.061042471,0.043909624,0.091712034,0.070034644,0.058799421,0.054058093,0.039422785,0.078440163,0.076893997,0.063028073,0.055854308,0.045400305,unknown
Q9Y446;Q9Y446-2,0.070295377,0.058545029,0.058196633,0.064858608,0.078953961,0.064553333,0.05823291,0.05721236,0.0620906,0.073512401,0.058071374,0.067975014,0.064413016,0.072095541,0.090993841,unknown
Q9Y263,0.045156273,0.045990731,0.049631702,0.06647325,0.138793471,0.044344057,0.040011961,0.048554238,0.064273017,0.11923767,0.037885041,0.050667154,0.042021908,0.077968668,0.128990858,unknown
Q01970;Q01970-2,0.098449472,0.102858825,0.051579473,0.044814672,0.033799113,0.112772758,0.0982859,0.049267407,0.037916168,0.030984239,0.106400531,0.100462129,0.053055184,0.041004849,0.03834928,unknown
Q15149;Q15149-6;Q15149-7;Q15149-5,0.15347349,0.052200532,0.032632911,0.047545021,0.059646634,0.118211053,0.060927012,0.038187853,0.041838967,0.053503532,0.118446317,0.054714236,0.03452407,0.05879154,0.075356832,unknown
O60664;O60664-4;O60664-3;O60664-2,0.03989131,0.054389909,0.039569724,0.052530577,0.142105329,0.030253162,0.043107169,0.045944876,0.056969928,0.140251235,0.032443508,0.059550995,0.047383108,0.059949049,0.15566012,unknown
P53350,0.101413828,0.083398391,0.05248631,0.043749204,0.044210145,0.099399808,0.086118355,0.052021909,0.043920846,0.044027429,0.08601454,0.108286409,0.059691101,0.047202105,0.048059621,unknown
O43660;O43660-2,0.119272191,0.119982269,0.041132825,0.026629485,0.021541464,0.11166496,0.108882082,0.032989903,0.025745543,0.018901645,0.131296524,0.144511281,0.044271264,0.029317338,0.023861226,unknown
P41247;P41247-2,0.003523307,0.006677457,0.082514084,0.111952412,0.205231421,0.003207302,0.0060678,0.068709671,0.086556761,0.041517959,0.002472334,0.006479635,0.076597027,0.20249465,0.095998181,unknown
Q8IY17;Q8IY17-2;Q8IY17-3;Q8IY17-4;Q8IY17-5,0.032351981,0.019319786,0.03192492,0.068858468,0.17908822,0.031344044,0.017841897,0.026979519,0.068022834,0.188605574,0.027416193,0.020545506,0.029075999,0.06926889,0.189356166,unknown
O00592;O00592-2,0.056704503,0.058257409,0.047092646,0.060742958,0.110428913,0.063948834,0.058667284,0.044675089,0.057458826,0.103232047,0.064075838,0.067491463,0.046768081,0.055299767,0.105156343,unknown
P28340,0.056671836,0.078604231,0.049789883,0.054428442,0.079153018,0.064791074,0.079867648,0.056673846,0.059258976,0.064875503,0.047808821,0.088623117,0.064909676,0.070991566,0.083552362,unknown
Q9Y2S7,0.003755557,0.007060864,0.087953033,0.105397436,0.118053857,0.003307399,0.006729906,0.078037927,0.136356569,0.085694517,0.002931616,0.00686829,0.093013783,0.133974398,0.130864846,unknown
Q9BY77;Q9BY77-2,0.140851438,0.113029449,0.044516858,0.025285944,0.020501867,0.128049807,0.100725984,0.036354038,0.022076744,0.016803293,0.108797124,0.142505017,0.049176183,0.02762649,0.023699764,unknown
Q07864,0.055626906,0.057736051,0.078843988,0.083418038,0.074936128,0.071694459,0.052729321,0.052509546,0.064589572,0.066347765,0.056628939,0.068434246,0.07175627,0.071083212,0.073665559,unknown
P24928,0.084178044,0.106638817,0.042124474,0.037565107,0.043252314,0.08896416,0.110738037,0.040806077,0.03704218,0.044079544,0.095249631,0.136862257,0.051653869,0.038003835,0.042841653,unknown
Q15165;Q15165-1,0.02636319,0.014826806,0.025507229,0.077275965,0.182423141,0.025212134,0.014558074,0.026855193,0.073001537,0.181503157,0.024966267,0.015356201,0.025667553,0.081499283,0.204984269,unknown
Q99575,0.16272192,0.109043877,0.036491668,0.023723994,0.019386772,0.125796441,0.105516079,0.032091769,0.024483724,0.018440803,0.113834161,0.13278936,0.04183082,0.029060907,0.024787705,unknown
Q15181,0.08523444,0.071471615,0.036239234,0.045794984,0.10004529,0.079565743,0.070056781,0.04278191,0.046455614,0.091865074,0.062157286,0.084611239,0.040135644,0.044993993,0.098591154,unknown
Q86W92;Q86W92-4;Q86W92-3,0.033956989,0.053920597,0.06633799,0.085188944,0.105919161,0.029593859,0.045177487,0.057350576,0.092919844,0.103722367,0.033432092,0.052316743,0.059676326,0.082862546,0.097624482,unknown
P62937;P62937-2,0.079675929,0.085648801,0.051617535,0.053247926,0.06778871,0.07322439,0.079332083,0.054843827,0.052721184,0.066768671,0.070434959,0.093503939,0.052844509,0.051146185,0.067201351,unknown
Q08752,0.077197922,0.062244631,0.060227868,0.057964467,0.074765366,0.064564781,0.080378034,0.049072376,0.051002925,0.070828968,0.05974223,0.095937009,0.048161123,0.060851013,0.087061289,unknown
P62136;P62136-2;P62136-3,0.052100889,0.071594746,0.064550511,0.064794936,0.071617185,0.051858868,0.066680611,0.061385815,0.058939967,0.071079451,0.050300161,0.085933249,0.073606239,0.068822731,0.086734641,unknown
P62140,0.049489276,0.065643181,0.061370447,0.074707072,0.078955045,0.045648303,0.059317647,0.064357183,0.065055119,0.070383269,0.041405746,0.076534706,0.07969786,0.081198965,0.08623618,unknown
O14974;O14974-4;O14974-3;O14974-2;O14974-5,0.03414576,0.057699421,0.067391642,0.082894698,0.075649352,0.03397174,0.056202711,0.065200173,0.068152569,0.073062201,0.033036131,0.072764447,0.092270638,0.08633541,0.101223107,unknown
Q13362;Q13362-4;Q13362-5;Q13362-3;Q13362-2,0.069651574,0.079914855,0.070114815,0.05939212,0.053886824,0.05529033,0.09254105,0.056551418,0.04825672,0.052829409,0.055599668,0.096828903,0.08952424,0.06092809,0.058689984,unknown
Q9UMR5-2;Q9UMR5;Q9UMR5-3,0.089570313,0.024203833,0.030964543,0.071840113,0.135903676,0.092482863,0.024240606,0.028695094,0.08189823,0.100380595,0.075663618,0.024500939,0.028781175,0.068363439,0.122510961,unknown
O60828;O60828-2;O60828-5;O60828-3;O60828-4;O60828-6,0.161814114,0.121573645,0.037591119,0.025799,0.023259224,0.117582417,0.079226401,0.032619553,0.020545824,0.021595507,0.159575003,0.108408945,0.038157514,0.028047109,0.024204626,unknown
O43663,0.052594369,0.117311306,0.053467114,0.041725332,0.050618544,0.04476829,0.117863845,0.0581131,0.040156255,0.051706313,0.034477754,0.161594294,0.062135316,0.046491146,0.06697702,unknown
Q06830,0.087512037,0.065240322,0.044732517,0.054262487,0.089207065,0.07611551,0.063793809,0.048831647,0.051181724,0.077582283,0.079234091,0.069100393,0.047790319,0.054578532,0.090837263,unknown
P32119,0.086628009,0.072098689,0.044129898,0.050032994,0.086418997,0.08031734,0.070181751,0.045903514,0.052502322,0.083345028,0.079426053,0.070578874,0.045581038,0.046973954,0.085881538,unknown
