,P1rep1,P2rep1,P3rep1,P4rep1,P5rep1,P6rep1,P7rep1,P8rep1,P9rep1,SNrep1,P1rep2,P2rep2,P3rep2,P4rep2,P5rep2,P6rep2,P7rep2,P8rep2,P9rep2,SNrep2,P1rep3,P2rep3,P3rep3,P4rep3,P5rep3,P6rep3,P7rep3,P8rep3,P9rep3,SNrep3,markers
Q9UPQ9-2,0.039779005524861875,0.10754716981132074,0.18387096774193548,0.07531380753138076,0.27499999999999997,0.37450199203187245,0.4083969465648855,0.5068870523415978,0.3112449799196787,0.2616279069767442,0.17307692307692307,0.1831501831501832,0.29487179487179493,0.19770773638968483,0.24535315985130116,0.22014051522248243,0.3225806451612903,0.28709055876685935,0.21663442940038685,0.06187624750499002,0.049999999999999996,0.09459459459459457,0.2213740458015267,0.22281167108753316,0.4099099099099099,0.45575221238938063,0.45054945054945056,0.473972602739726,0.30063965884861404,0.06209850107066381,unknown
Q66PJ3-2,0.04419889502762431,0.06037735849056604,0.14193548387096774,0.06555090655509065,0.2642857142857143,0.3944223107569721,0.42748091603053434,0.5509641873278237,0.5160642570281124,0.09496124031007752,0.052884615384615384,0.038461538461538464,0.23504273504273507,0.11174785100286531,0.21189591078066922,0.17330210772833723,0.2803970223325062,0.4007707129094412,0.528046421663443,0.10778443113772457,0.03255813953488372,0.043918918918918914,0.19465648854961834,0.14058355437665782,0.31981981981981983,0.3628318584070797,0.31043956043956045,0.5780821917808219,0.5458422174840085,0.13490364025695933,unknown
O43598,0.026519337016574586,0.12830188679245283,0.31290322580645163,0.11854951185495116,0.3607142857142857,0.5219123505976095,0.27099236641221375,0.09090909090909091,0.08232931726907632,0.5794573643410852,0.044871794871794865,0.11172161172161174,0.4615384615384615,0.19770773638968483,0.2676579925650558,0.26697892271662765,0.2183622828784119,0.13102119460500963,0.1218568665377176,0.4750499001996008,0.02790697674418604,0.1081081081081081,0.4198473282442748,0.2519893899204244,0.6036036036036037,0.4778761061946903,0.1978021978021978,0.14794520547945206,0.11300639658848614,0.5096359743040685,unknown
Q13616,0.11270718232044198,0.12830188679245283,0.2709677419354839,0.1115760111576011,0.3107142857142857,0.37450199203187245,0.32824427480916024,0.325068870523416,0.31927710843373497,0.1511627906976744,0.12019230769230771,0.14652014652014655,0.3888888888888889,0.20916905444126074,0.2230483271375465,0.16159250585480092,0.21588089330024815,0.2466281310211946,0.3442940038684719,0.17365269461077842,0.10465116279069767,0.125,0.3702290076335878,0.20159151193633953,0.4054054054054054,0.3584070796460177,0.2445054945054945,0.3232876712328767,0.2921108742004264,0.19271948608137046,unknown
O43818,0.26519337016574585,0.03207547169811321,0.06774193548387097,0.04741980474198047,0.23214285714285718,0.29083665338645415,0.36259541984732824,0.46280991735537186,0.35341365461847385,0.12403100775193798,0.22916666666666666,0.051282051282051294,0.22222222222222224,0.1346704871060172,0.18959107806691453,0.16159250585480092,0.23821339950372208,0.3140655105973025,0.3849129593810445,0.14371257485029942,0.2116279069767442,0.055743243243243236,0.16412213740458012,0.11140583554376658,0.34684684684684686,0.33185840707964603,0.2554945054945055,0.4191780821917808,0.3859275053304905,0.1434689507494647,NUCLEUS/CHROMATIN
Q13243,0.03314917127071823,0.07358490566037734,0.14193548387096774,0.06694560669456066,0.29285714285714287,0.3904382470119521,0.4351145038167939,0.5730027548209367,0.5180722891566265,0.07751937984496124,0.03525641025641026,0.06043956043956044,0.21367521367521367,0.10601719197707735,0.18587360594795543,0.1451990632318501,0.2853598014888337,0.4605009633911368,0.49709864603481624,0.09580838323353294,0.03023255813953488,0.06081081081081081,0.19083969465648853,0.13262599469496023,0.33783783783783783,0.34070796460176994,0.34890109890109894,0.5726027397260274,0.5479744136460555,0.08993576017130621,unknown
P05026-2,0.14033149171270717,0.41886792452830185,0.6193548387096774,0.20920502092050206,0.38571428571428573,0.24701195219123506,0.18702290076335878,0.06060606060606061,0.024096385542168676,0.005813953488372093,0.4310897435897435,0.35347985347985356,0.4102564102564103,0.33237822349570206,0.21933085501858743,0.07728337236533958,0.13399503722084363,0.08092485549132947,0.08704061895551257,0.011976047904191617,0.35,0.30574324324324326,0.6335877862595419,0.3209549071618038,0.2882882882882883,0.252212389380531,0.12637362637362637,0.06301369863013699,0.010660980810234543,0.004282655246252677,unknown
P08253-2,0.04530386740331491,0.21886792452830187,0.5032258064516129,0.19665271966527192,0.6214285714285714,0.5258964143426295,0.4198473282442748,0.13774104683195593,0.030120481927710843,0.02713178294573643,0.07051282051282051,0.30036630036630035,0.4829059829059829,0.44412607449856734,0.46468401486988853,0.1686182669789227,0.3002481389578164,0.11946050096339113,0.050290135396518366,0.06986027944111776,0.06511627906976744,0.2128378378378378,0.6221374045801527,0.4694960212201592,0.6171171171171171,0.5707964601769913,0.293956043956044,0.09041095890410959,0.014925373134328358,0.019271948608137048,unknown
Q8IX18-3,0.05303867403314917,0.05283018867924528,0.11935483870967742,0.06415620641562063,0.2642857142857143,0.34661354581673304,0.450381679389313,0.5922865013774106,0.46184738955823296,0.1298449612403101,0.03685897435897437,0.0457875457875458,0.16666666666666669,0.08595988538681949,0.16728624535315986,0.126463700234192,0.2679900744416873,0.48940269749518306,0.539651837524178,0.1497005988023952,0.03604651162790698,0.06587837837837837,0.22900763358778625,0.13262599469496023,0.38288288288288286,0.34955752212389385,0.3049450549450549,0.5068493150684932,0.4520255863539446,0.20342612419700215,unknown
Q9H0Q0,0.06187845303867402,0.22264150943396224,0.3354838709677419,0.19804741980474194,0.4571428571428572,0.4541832669322709,0.2595419847328244,0.12121212121212122,0.08232931726907632,0.3023255813953488,0.06570512820512822,0.11721611721611723,0.46581196581196577,0.19484240687679083,0.2973977695167287,0.2459016393442623,0.1588089330024814,0.08670520231213873,0.12572533849129594,0.5289421157684631,0.039534883720930225,0.11824324324324324,0.41603053435114495,0.2679045092838197,0.5720720720720721,0.4734513274336284,0.1978021978021978,0.16986301369863013,0.1300639658848614,0.4453961456102784,unknown
Q8TBX8,0.0972375690607735,0.18301886792452826,0.29354838709677417,0.12273361227336123,0.30357142857142855,0.40637450199203184,0.2900763358778626,0.28374655647382924,0.27911646586345384,0.21511627906976744,0.1266025641025641,0.17032967032967036,0.41880341880341887,0.26074498567335247,0.2825278810408922,0.19437939110070257,0.1985111662531017,0.19075144508670522,0.25338491295938104,0.20359281437125748,0.09534883720930233,0.1199324324324324,0.3893129770992366,0.23076923076923078,0.4189189189189189,0.3539823008849558,0.23076923076923078,0.3095890410958904,0.24733475479744135,0.25910064239828695,unknown
Q15477,0.01988950276243094,0.08867924528301886,0.18387096774193548,0.07391910739191074,0.28928571428571426,0.3426294820717132,0.41221374045801523,0.6887052341597797,0.48192771084337355,0.023255813953488372,0.028846153846153844,0.07326007326007328,0.19658119658119663,0.12320916905444126,0.18959107806691453,0.11241217798594848,0.2903225806451613,0.5086705202312138,0.5203094777562863,0.035928143712574856,0.01744186046511628,0.07094594594594594,0.20610687022900762,0.129973474801061,0.30180180180180183,0.28318584070796465,0.3049450549450549,0.6657534246575343,0.6076759061833689,0.04068522483940043,unknown
Q9Y5K5-2,0.06629834254143646,0.06792452830188679,0.15806451612903227,0.07252440725244072,0.23928571428571432,0.3107569721115538,0.21374045801526717,0.256198347107438,0.7208835341365462,0.20155038759689925,0.0576923076923077,0.07875457875457875,0.2777777777777778,0.12034383954154727,0.1747211895910781,0.1756440281030445,0.14640198511166252,0.18111753371868977,0.7195357833655706,0.19161676646706588,0.04883720930232559,0.07432432432432431,0.2633587786259542,0.15649867374005305,0.42342342342342343,0.37610619469026546,0.17032967032967034,0.3095890410958904,0.5671641791044777,0.25910064239828695,unknown
Q7Z3E2,0.04309392265193371,0.07358490566037734,0.19032258064516128,0.100418410041841,0.40357142857142864,0.44621513944223107,0.4847328244274809,0.512396694214876,0.3453815261044177,0.04263565891472869,0.04967948717948718,0.13369963369963372,0.28632478632478636,0.2177650429799427,0.30111524163568776,0.1756440281030445,0.3548387096774193,0.3583815028901734,0.3133462282398452,0.06187624750499002,0.03604651162790698,0.10135135135135133,0.31297709923664124,0.23076923076923078,0.44594594594594594,0.4115044247787611,0.35714285714285715,0.47123287671232883,0.3518123667377399,0.07280513918629551,unknown
Q15813,0.05856353591160222,0.130188679245283,0.29032258064516125,0.11854951185495116,0.34285714285714286,0.5059760956175299,0.29389312977099236,0.162534435261708,0.1566265060240964,0.39147286821705424,0.07692307692307693,0.14102564102564108,0.5,0.23782234957020057,0.2788104089219331,0.252927400468384,0.17866004962779158,0.1001926782273603,0.13733075435203093,0.4491017964071856,0.046511627906976744,0.12162162162162161,0.42366412213740456,0.24403183023872682,0.5630630630630631,0.4646017699115044,0.2032967032967033,0.1726027397260274,0.13859275053304906,0.430406852248394,unknown
Q96QG7,0.007734806629834257,0.05094339622641509,0.13225806451612904,0.0711297071129707,0.3321428571428572,0.38247011952191234,0.5725190839694656,0.7658402203856749,0.36947791164658633,0.046511627906976744,0.024038461538461533,0.10439560439560441,0.19658119658119663,0.16905444126074498,0.24163568773234206,0.1569086651053864,0.42928039702233245,0.5163776493256261,0.3114119922630561,0.029940119760479042,0.020930232558139538,0.07939189189189189,0.2480916030534351,0.20159151193633953,0.41441441441441446,0.3849557522123895,0.42032967032967034,0.6794520547945205,0.3283582089552239,0.032119914346895075,unknown
Q5VT25-4,0.09944751381215469,0.30377358490566037,0.48387096774193544,0.15760111576011157,0.32857142857142857,0.29083665338645415,0.24427480916030533,0.25344352617079896,0.19076305220883535,0.02713178294573643,0.17147435897435898,0.14285714285714285,0.35470085470085466,0.23209169054441264,0.18587360594795543,0.10070257611241218,0.20347394540942929,0.3198458574181117,0.39071566731141194,0.043912175648702596,0.1674418604651163,0.17398648648648649,0.4389312977099237,0.24403183023872682,0.31531531531531526,0.2610619469026549,0.22252747252747251,0.33424657534246577,0.30063965884861404,0.04282655246252677,unknown
Q96S55-2,0.06629834254143646,0.12452830188679245,0.24838709677419354,0.10320781032078101,0.35000000000000003,0.5179282868525896,0.32442748091603046,0.17355371900826447,0.2068273092369478,0.4108527131782945,0.07051282051282051,0.08791208791208792,0.36324786324786335,0.17765042979942694,0.2565055762081785,0.2154566744730679,0.22580645161290325,0.22928709055876684,0.3036750483558994,0.3153692614770459,0.056976744186046514,0.10304054054054053,0.3854961832061069,0.2493368700265252,0.545045045045045,0.4911504424778761,0.22252747252747251,0.1863013698630137,0.15778251599147125,0.4261241970021414,unknown
Q96BW5-2,0.04309392265193371,0.14339622641509434,0.2612903225806451,0.12133891213389121,0.325,0.5577689243027889,0.29389312977099236,0.1460055096418733,0.1184738955823293,0.4689922480620155,0.06089743589743588,0.12271062271062273,0.49145299145299154,0.22349570200573063,0.3197026022304833,0.28337236533957844,0.19602977667493796,0.08863198458574181,0.09284332688588008,0.48902195608782434,0.039534883720930225,0.11148648648648647,0.41603053435114495,0.259946949602122,0.5855855855855856,0.4646017699115044,0.19505494505494508,0.16986301369863013,0.1300639658848614,0.4432548179871521,unknown
P29323-2,0.09281767955801105,0.3471698113207547,0.6548387096774193,0.24267782426778242,0.44642857142857145,0.3107569721115538,0.19847328244274806,0.07988980716253444,0.030120481927710843,0.013565891472868215,0.30769230769230765,0.3186813186813187,0.670940170940171,0.4584527220630373,0.26394052044609667,0.08430913348946137,0.12406947890818859,0.06165703275529865,0.06576402321083172,0.01397205588822355,0.22674418604651164,0.2820945945945945,0.7366412213740458,0.4217506631299736,0.39189189189189194,0.252212389380531,0.1510989010989011,0.07123287671232878,0.017057569296375266,0.010706638115631693,PM
O60427,0.07955801104972375,0.20754716981132074,0.48387096774193544,0.21757322175732216,0.6392857142857143,0.5139442231075697,0.33587786259541985,0.1322314049586777,0.03614457831325301,0.005813953488372093,0.08653846153846155,0.15567765567765574,0.4401709401709402,0.5444126074498568,0.6431226765799257,0.19672131147540986,0.31265508684863524,0.12138728323699421,0.059961315280464215,0.01996007984031936,0.08953488372093023,0.14864864864864863,0.5267175572519083,0.44827586206896564,0.6801801801801801,0.5486725663716815,0.3598901098901099,0.13972602739726028,0.04051172707889126,0.010706638115631693,unknown
Q5TZA2,0.12044198895027623,0.3849056603773585,0.29677419354838713,0.08368200836820085,0.29285714285714287,0.39840637450199207,0.33587786259541985,0.21763085399449036,0.14056224899598393,0.10465116279069768,0.18910256410256412,0.4120879120879122,0.4017094017094017,0.14899713467048709,0.1784386617100372,0.1569086651053864,0.1935483870967742,0.1445086705202312,0.1334622823984526,0.11976047904191617,0.11744186046511629,0.339527027027027,0.4045801526717557,0.1671087533156499,0.35585585585585583,0.36725663716814166,0.2417582417582418,0.21095890410958903,0.13646055437100213,0.15203426124197006,unknown
Q6P1N0-2,0.08066298342541438,0.09811320754716979,0.2032258064516129,0.09483960948396095,0.375,0.36254980079681276,0.4618320610687023,0.4931129476584022,0.3393574297188755,0.04457364341085271,0.10256410256410256,0.12820512820512822,0.2692307692307693,0.1862464183381089,0.27137546468401497,0.14285714285714285,0.337468982630273,0.37957610789980734,0.3346228239845261,0.0499001996007984,0.0813953488372093,0.11317567567567567,0.3282442748091603,0.19363395225464192,0.39189189189189194,0.420353982300885,0.3543956043956044,0.4493150684931507,0.2985074626865672,0.05781584582441113,unknown
Q969U7-2,0.041988950276243095,0.11132075471698112,0.2258064516129032,0.10739191073919108,0.33571428571428574,0.5099601593625498,0.29389312977099236,0.20110192837465568,0.2951807228915663,0.4031007751937985,0.0576923076923077,0.11172161172161174,0.44444444444444436,0.1805157593123209,0.27509293680297403,0.2505854800936768,0.2009925558312655,0.14836223506743737,0.2553191489361702,0.4431137724550898,0.037209302325581395,0.1064189189189189,0.4045801526717557,0.24668435013262602,0.545045045045045,0.4380530973451328,0.2005494505494506,0.21643835616438356,0.22388059701492538,0.39186295503211993,unknown
O60234,0.047513812154696126,0.14716981132075468,0.32903225806451614,0.13528591352859135,0.37142857142857144,0.5816733067729083,0.27099236641221375,0.12396694214876033,0.09036144578313253,0.436046511627907,0.0689102564102564,0.1263736263736264,0.5641025641025642,0.2177650429799427,0.30111524163568776,0.3044496487119438,0.1985111662531017,0.1021194605009634,0.07156673114119923,0.43313373253493015,0.060465116279069774,0.1402027027027027,0.44274809160305345,0.30769230769230776,0.5585585585585585,0.4646017699115044,0.20604395604395603,0.16164383561643836,0.11727078891257997,0.3554603854389721,unknown
P26885,0.07955801104972375,0.24528301886792453,0.5870967741935483,0.2133891213389121,0.617857142857143,0.4302788844621514,0.2671755725190839,0.09917355371900828,0.03413654618473896,0.03294573643410853,0.08173076923076923,0.2930402930402931,0.6794871794871794,0.5157593123209169,0.5539033457249071,0.18266978922716626,0.22580645161290325,0.08092485549132947,0.029013539651837526,0.031936127744510975,0.08604651162790697,0.2398648648648648,0.6259541984732824,0.4615384615384616,0.5810810810810811,0.4646017699115044,0.260989010989011,0.10136986301369863,0.01918976545842218,0.017130620985010708,ER
P50225,0.04530386740331491,0.13773584905660377,0.3225806451612903,0.11018131101813108,0.38571428571428573,0.5338645418326693,0.282442748091603,0.12396694214876033,0.13052208835341367,0.47674418604651164,0.07051282051282051,0.1208791208791209,0.5042735042735043,0.22922636103151864,0.3234200743494424,0.297423887587822,0.18114143920595532,0.09248554913294797,0.11605415860735009,0.41916167664670656,0.04186046511627907,0.10979729729729729,0.41221374045801523,0.26525198938992045,0.5945945945945946,0.5132743362831859,0.2005494505494506,0.16712328767123288,0.1279317697228145,0.4496788008565311,unknown
Q96D15,0.06740331491712707,0.3,0.6064516129032257,0.21757322175732216,0.6285714285714287,0.41035856573705176,0.22900763358778625,0.09366391184573003,0.022088353413654616,0.034883720930232565,0.07852564102564102,0.2710622710622711,0.6153846153846154,0.48710601719197705,0.4832713754646841,0.17096018735362997,0.23573200992555826,0.10982658959537571,0.03288201160541586,0.059880239520958084,0.0627906976744186,0.25,0.66793893129771,0.45092838196286483,0.5765765765765766,0.5000000000000001,0.2554945054945055,0.11232876712328768,0.023454157782515996,0.027837259100642393,unknown
Q8ND56,0.03756906077348066,0.0830188679245283,0.27741935483870966,0.14365411436541142,0.4750000000000001,0.4581673306772909,0.5076335877862596,0.42424242424242425,0.22690763052208837,0.029069767441860465,0.044871794871794865,0.12820512820512822,0.27350427350427353,0.21203438395415478,0.2304832713754647,0.1522248243559719,0.3722084367245657,0.40655105973025046,0.2920696324951644,0.07984031936127745,0.03604651162790698,0.1081081081081081,0.3549618320610687,0.24403183023872682,0.4324324324324324,0.4424778761061947,0.42032967032967034,0.4767123287671233,0.27718550106609813,0.05567451820128481,unknown
Q9H9P8,0.24309392265193366,0.6622641509433962,0.7064516129032258,0.054393305439330526,0.05714285714285715,0.099601593625498,0.041984732824427475,0.027548209366391192,0.03614457831325301,0.029069767441860465,0.4535256410256411,0.554945054945055,0.6752136752136753,0.19770773638968483,0.11524163568773235,0.05386416861826699,0.044665012406947896,0.030828516377649325,0.027079303675048357,0.031936127744510975,0.4872093023255814,0.5692567567567567,0.5801526717557252,0.07692307692307691,0.013513513513513514,0.03982300884955753,0.01098901098901099,0.008219178082191782,0.0042643923240938165,0.004282655246252677,unknown
Q53H82,0.10718232044198893,0.27169811320754716,0.3548387096774194,0.1115760111576011,0.3464285714285714,0.3784860557768924,0.19847328244274806,0.162534435261708,0.1506024096385542,0.24224806201550386,0.09615384615384615,0.22344322344322345,0.5555555555555556,0.39828080229226365,0.3977695167286246,0.18969555035128807,0.17369727047146402,0.0770712909441233,0.09090909090909091,0.249500998003992,0.08837209302325583,0.25337837837837834,0.5229007633587787,0.32625994694960214,0.5720720720720721,0.4955752212389381,0.17032967032967034,0.10136986301369863,0.05970149253731343,0.2569593147751606,unknown
O94808,0.04530386740331491,0.11698113207547169,0.27419354838709675,0.10878661087866108,0.3392857142857143,0.4541832669322709,0.27099236641221375,0.17355371900826447,0.2008032128514056,0.45542635658914726,0.07852564102564102,0.1153846153846154,0.46581196581196577,0.20057306590257884,0.30111524163568776,0.23185011709601874,0.18858560794044663,0.1252408477842004,0.18762088974854932,0.41516966067864275,0.04534883720930232,0.11148648648648647,0.3931297709923664,0.23342175066313,0.5675675675675675,0.4601769911504425,0.1923076923076923,0.16986301369863013,0.16204690831556504,0.4389721627408994,unknown
Q9BYT8,0.11270718232044198,0.3924528301886792,0.42580645161290326,0.08926080892608089,0.2357142857142857,0.35458167330677287,0.19083969465648853,0.07988980716253444,0.08433734939759036,0.31589147286821706,0.1346153846153846,0.2728937728937729,0.5341880341880342,0.18911174785100288,0.23420074349442382,0.21779859484777514,0.14392059553349873,0.07514450867052024,0.07543520309477755,0.42514970059880236,0.13837209302325582,0.29054054054054046,0.46564885496183206,0.19363395225464192,0.4099099099099099,0.3584070796460177,0.1401098901098901,0.10684931506849316,0.08528784648187634,0.3147751605995718,unknown
Q8N511,0.07734806629834255,0.2283018867924528,0.5032258064516129,0.22454672245467222,0.6392857142857143,0.50199203187251,0.2595419847328244,0.08539944903581267,0.03413654618473896,0.06007751937984496,0.07692307692307693,0.22344322344322345,0.5256410256410257,0.6561604584527221,0.7397769516728626,0.1920374707259953,0.2506203473945409,0.07514450867052024,0.0425531914893617,0.00998003992015968,0.08255813953488374,0.16891891891891891,0.5725190839694656,0.46419098143236076,0.6216216216216217,0.5442477876106195,0.3351648351648352,0.12602739726027398,0.036247334754797446,0.014989293361884369,unknown
Q9HD47-2,0.049723756906077346,0.11698113207547169,0.24193548387096772,0.11576011157601115,0.38571428571428573,0.5976095617529881,0.3053435114503817,0.15426997245179064,0.13453815261044177,0.4476744186046512,0.07371794871794872,0.1776556776556777,0.5213675213675214,0.2722063037249284,0.3977695167286246,0.24355971896955506,0.21339950372208438,0.11368015414258188,0.11218568665377175,0.30538922155688625,0.04883720930232559,0.08783783783783783,0.3740458015267175,0.1989389920424403,0.5855855855855856,0.48230088495575224,0.25824175824175827,0.23835616438356166,0.17910447761194032,0.36616702355460384,unknown
P54278,0.2033149171270718,0.09811320754716979,0.15161290322580645,0.0711297071129707,0.28571428571428575,0.38247011952191234,0.35877862595419846,0.3884297520661157,0.2991967871485944,0.10852713178294572,0.23557692307692307,0.23992673992673996,0.2606837606837607,0.15472779369627507,0.19330855018587365,0.11943793911007027,0.2009925558312655,0.2678227360308285,0.2978723404255319,0.09780439121756487,0.12093023255813953,0.11486486486486486,0.23282442748091603,0.1671087533156499,0.39189189189189194,0.420353982300885,0.32142857142857145,0.4356164383561644,0.2985074626865672,0.14989293361884368,unknown
O43516-2,0.06298342541436465,0.16037735849056603,0.33225806451612905,0.13389121338912136,0.3964285714285714,0.4581673306772909,0.42748091603053434,0.37190082644628103,0.2228915662650602,0.03294573643410853,0.09935897435897435,0.1886446886446887,0.4829059829059829,0.27507163323782235,0.26394052044609667,0.1756440281030445,0.29280397022332505,0.24084778420038536,0.2011605415860735,0.11377245508982037,0.10581395348837211,0.14695945945945943,0.42366412213740456,0.22015915119363397,0.40090090090090086,0.4070796460176992,0.293956043956044,0.3287671232876712,0.232409381663113,0.08565310492505353,unknown
Q9HAU5,0.06519337016574586,0.06981132075471697,0.1290322580645161,0.06555090655509065,0.27142857142857146,0.3426294820717132,0.47709923664122134,0.6418732782369145,0.40963855421686746,0.08527131782945738,0.07532051282051282,0.07692307692307694,0.23931623931623933,0.12034383954154727,0.20074349442379189,0.1522248243559719,0.2704714640198511,0.4354527938342967,0.3926499032882011,0.1536926147704591,0.039534883720930225,0.06081081081081081,0.19083969465648853,0.12732095490716183,0.33783783783783783,0.3274336283185841,0.3736263736263736,0.6301369863013699,0.4392324093816632,0.11563169164882228,unknown
Q9HCC0,0.2552486187845304,0.6830188679245283,0.7419354838709677,0.04184100418410042,0.08214285714285714,0.1394422310756972,0.019083969465648856,0.01928374655647383,0.014056224899598393,0.013565891472868215,0.421474358974359,0.5824175824175825,0.7521367521367521,0.20057306590257884,0.08550185873605949,0.0351288056206089,0.029776674937965254,0.025048169556840073,0.029013539651837526,0.0279441117764471,0.41627906976744183,0.554054054054054,0.5725190839694656,0.08753315649867376,0.07657657657657659,0.08849557522123895,0.024725274725274728,0.024657534246575345,0.017057569296375266,0.014989293361884369,unknown
Q96B36,0.047513812154696126,0.14528301886792452,0.29032258064516125,0.12831241283124128,0.36785714285714294,0.49800796812749004,0.2862595419847328,0.16804407713498623,0.21686746987951808,0.33139534883720934,0.08493589743589744,0.1684981684981685,0.5170940170940171,0.22922636103151864,0.3345724907063197,0.2740046838407494,0.1836228287841191,0.10789980732177264,0.17988394584139264,0.2994011976047904,0.04767441860465116,0.13006756756756754,0.46564885496183206,0.24137931034482762,0.5315315315315315,0.5221238938053098,0.2005494505494506,0.16164383561643836,0.19616204690831557,0.3811563169164882,unknown
Q9UH99,0.4906077348066298,0.12264150943396226,0.2709677419354839,0.1422594142259414,0.4107142857142857,0.3187250996015936,0.20992366412213737,0.027548209366391192,0.024096385542168676,0.036821705426356585,0.5176282051282052,0.14285714285714285,0.2777777777777778,0.39828080229226365,0.45353159851301117,0.13114754098360654,0.20595533498759305,0.046242774566473986,0.04642166344294004,0.0279441117764471,0.3906976744186046,0.12162162162162161,0.3587786259541984,0.2864721485411141,0.44594594594594594,0.3893805309734514,0.2527472527472528,0.10136986301369863,0.036247334754797446,0.036402569593147756,unknown
Q92665,0.18453038674033145,0.6264150943396226,0.5870967741935483,0.054393305439330526,0.17500000000000004,0.18326693227091634,0.1297709923664122,0.09366391184573003,0.060240963855421686,0.02713178294573643,0.40064102564102566,0.6648351648351649,0.6923076923076924,0.16045845272206302,0.06691449814126396,0.01873536299765808,0.022332506203473948,0.011560693641618495,0.017408123791102514,0.031936127744510975,0.38372093023255816,0.6756756756756757,0.6564885496183205,0.0636604774535809,0.05855855855855855,0.10176991150442478,0.0027472527472527475,0.024657534246575345,0.0042643923240938165,0.019271948608137048,unknown
Q9BUI4,0.057458563535911604,0.07547169811320756,0.15483870967741936,0.0697350069735007,0.27499999999999997,0.402390438247012,0.25572519083969464,0.28374655647382924,0.5522088353413656,0.2790697674418605,0.05608974358974359,0.0695970695970696,0.2991452991452992,0.13753581661891118,0.2267657992565056,0.1873536299765808,0.1687344913151365,0.18882466281310212,0.5067698259187621,0.3013972055888223,0.0430232558139535,0.09290540540540539,0.29389312977099236,0.20159151193633953,0.44144144144144143,0.420353982300885,0.18406593406593408,0.2821917808219178,0.3880597014925373,0.35117773019271953,unknown
Q92696,0.038674033149171276,0.12830188679245283,0.27741935483870966,0.12273361227336123,0.35714285714285715,0.549800796812749,0.3015267175572519,0.12396694214876033,0.12650602409638553,0.4825581395348837,0.06570512820512822,0.12454212454212457,0.5213675213675214,0.24068767908309457,0.3048327137546468,0.29508196721311475,0.18858560794044663,0.0770712909441233,0.10638297872340426,0.48103792415169666,0.03488372093023256,0.11148648648648647,0.41603053435114495,0.26259946949602125,0.5900900900900901,0.5221238938053098,0.18681318681318684,0.1506849315068493,0.11300639658848614,0.47537473233404715,unknown
Q9BSC4,0.1171270718232044,0.028301886792452827,0.07419354838709677,0.04323570432357042,0.22500000000000003,0.29482071713147406,0.4198473282442748,0.6942148760330579,0.5301204819277109,0.02713178294573643,0.15384615384615385,0.04395604395604396,0.08119658119658121,0.06876790830945559,0.13754646840148702,0.10772833723653395,0.3200992555831265,0.5240847784200385,0.4738878143133462,0.035928143712574856,0.10813953488372093,0.032094594594594586,0.09541984732824427,0.0636604774535809,0.26126126126126126,0.27433628318584075,0.3434065934065934,0.6684931506849315,0.5884861407249468,0.032119914346895075,NUCLEUS/CHROMATIN
Q96K21-2,0.05303867403314917,0.13396226415094337,0.28064516129032263,0.12273361227336123,0.3964285714285714,0.47808764940239046,0.33587786259541985,0.1515151515151515,0.1746987951807229,0.39147286821705424,0.08333333333333334,0.11172161172161174,0.4615384615384615,0.20916905444126074,0.3122676579925651,0.24824355971896955,0.24069478908188585,0.1579961464354528,0.17794970986460348,0.32335329341317365,0.05581395348837209,0.13344594594594592,0.3969465648854961,0.2679045092838197,0.5270270270270271,0.5840707964601771,0.22252747252747251,0.16164383561643836,0.13859275053304906,0.3276231263383298,unknown
Q9C0B1,0.05856353591160222,0.12452830188679245,0.23870967741935484,0.08647140864714087,0.3607142857142857,0.5418326693227092,0.29389312977099236,0.15426997245179064,0.15461847389558234,0.3934108527131783,0.05128205128205128,0.10073260073260075,0.48717948717948717,0.20057306590257884,0.3048327137546468,0.28805620608899296,0.19602977667493796,0.1001926782273603,0.1218568665377176,0.47105788423153694,0.039534883720930225,0.09797297297297296,0.3969465648854961,0.23076923076923078,0.5900900900900901,0.5000000000000001,0.1978021978021978,0.16986301369863013,0.15138592750533048,0.4582441113490364,unknown
Q93008-1,0.039779005524861875,0.11132075471698112,0.25483870967741934,0.11018131101813108,0.33571428571428574,0.4581673306772909,0.3206106870229008,0.23691460055096417,0.3072289156626506,0.31976744186046513,0.06570512820512822,0.11904761904761907,0.4316239316239317,0.18911174785100288,0.25278810408921937,0.2271662763466042,0.19106699751861042,0.1579961464354528,0.27272727272727276,0.3592814371257485,0.039534883720930225,0.1081081081081081,0.3931297709923664,0.24137931034482762,0.5270270270270271,0.44690265486725667,0.21703296703296704,0.2301369863013699,0.24307036247334757,0.3533190578158459,unknown
P27338,0.19889502762430938,0.7396226415094339,0.5774193548387097,0.06834030683403068,0.13928571428571432,0.10756972111553785,0.0648854961832061,0.0881542699724518,0.08433734939759036,0.06589147286821706,0.23878205128205127,0.8095238095238096,0.7521367521367521,0.21489971346704873,0.0966542750929368,0.05152224824355973,0.02729528535980149,0.017341040462427747,0.017408123791102514,0.005988023952095809,0.2627906976744186,0.5777027027027026,0.6908396946564885,0.14323607427055704,0.1216216216216216,0.11946902654867256,0.06593406593406594,0.05479452054794521,0.04264392324093817,0.034261241970021415,unknown
