,R1_Con_03,R1_Con_06,R1_Con_12,R1_Con_24,R1_Con_80,R2_Con_03,R2_Con_06,R2_Con_12,R2_Con_24,R2_Con_80,R3_Con_03,R3_Con_06,R3_Con_12,R3_Con_24,R3_Con_80,markers
P33897,0.12979909105108656,0.07254631983049097,0.12970563025225504,0.2848976660781205,0.13347040023158718,0.12496733089359184,0.06493814952197956,0.16630187952675635,0.33136530105668294,0.15329277343065764,0.11367098468827759,0.053727715997782206,0.04658872031272067,0.21523336677515653,0.10510517438946432,Peroxisome
P28288;P28288-2,0.10997735391024484,0.05461240002680497,0.10601806061517582,0.24046149889152546,0.18527171298816106,0.09759714267754939,0.050304223594533286,0.1190655677774246,0.25386962013311803,0.15877460844968352,0.0730060507383936,0.0419769123354476,0.03252075992724645,0.16939297538541193,0.11657432215216273,Peroxisome
P09110;P09110-2,0.13182765187559586,0.078070907848905,0.13351442137843367,0.30959349643674505,0.208563583622966,0.13007340824277605,0.06512470467748047,0.16511887018279595,0.31582768598318745,0.10123315315655412,0.10221454294152092,0.057655967620736444,0.048839265019165884,0.21892005773479578,0.031265461970847355,Peroxisome
Q15067,0.1083266659018778,0.053482595570288644,0.10482553002759157,0.24015742648445845,0.17696341096060683,0.09670499802729433,0.05007193587083988,0.11574257148929155,0.24241602893650815,0.15712383808431732,0.06878422053490914,0.03786918271706451,0.029432346056457753,0.17099487730957816,0.13094202369557856,Peroxisome
O00116,0.1109624192460861,0.05691433715504558,0.10359599978648408,0.23905645491861374,0.18802922056061408,0.10314320450402951,0.050225060668972366,0.1167668148629561,0.2547584611659664,0.1428001378553604,0.0743210703694272,0.042963819451187,0.03362734507378635,0.16394668228539283,0.16110146726772234,Peroxisome
P04040,0.11978596991595392,0.05771496421034911,0.10540795094008625,0.22790275565377707,0.19562494651594706,0.09920074332782096,0.04955393598400428,0.11676224430942375,0.2572069449590762,0.15636393852873043,0.07160244942169545,0.039871621611007046,0.03170715027861329,0.17573138329914365,0.13441963772679036,Peroxisome
Q8WVX9,0.14302223892125135,0.07874365517546367,0.14658280229493634,0.3421662132014248,0.2127098119757385,0.11685516913044612,0.05683995597512274,0.14363155542688064,0.26450417542535803,0.17038162102505539,0.08234470581177944,0.04812314182726509,0.038385275481790666,0.20035478612599508,0.08933428756748821,Peroxisome
O15228;O15228-2,0.1568779259785935,0.08537748906455044,0.1467815801952945,0.3861546830391268,0.12630706444780707,0.15644952051986377,0.06862658476839327,0.1944190130439148,0.3926248695669216,0.04007122227082463,0.10323260688367977,0.06226268960292911,0.049155860823384044,0.25474235175519966,0.10008952544921577,Peroxisome
Q9UJ83;Q9UJ83-2;Q9UJ83-3;Q9UJ83-4,0.11943907681658457,0.06321521101827744,0.11546245578055296,0.2726310164734056,0.14242590134661698,0.11753336293626322,0.05363042289694472,0.1266319831765564,0.2653955195912721,0.15809391432198358,0.0844573382761877,0.04552765601919614,0.035829739533243525,0.17741906403434032,0.1522524265308364,Peroxisome
P51659;P51659-3;P51659-2,0.11602350339957154,0.06058308814017319,0.10962385066115073,0.2275050267630641,0.18296735961538546,0.10627618135300126,0.054207977946512026,0.11883499171946593,0.2557439384713964,0.1465994740171234,0.08087413745193209,0.044571911793017636,0.03597607186030757,0.17839609885809893,0.12398029651393758,Peroxisome
O75381;O75381-2,0.12564386898750454,0.051807235638048996,0.09897310184931121,0.2291502368682247,0.24614891342747416,0.0903730303347736,0.04722198785625395,0.10535997495829545,0.23760882201086253,0.16205251068391346,0.0667581959848967,0.038727102067782716,0.03347603311181246,0.19475184683944752,0.12817730445754924,Peroxisome
Q8WUM0,0.12212195345435806,0.10037263559510606,0.18707141579480346,0.2813611906372932,0.18791646032773296,0.11842063884203646,0.08634787217145884,0.24924791407024943,0.3175060360410835,0.10558215678661859,0.08653065657782656,0.06976851731029303,0.07384674235128665,0.2997443807097978,0.08744039283889836,Nuclear pore complex
O75694;O75694-2,0.1869755007752954,0.17366676284091603,0.2783638587948759,0.2781298632425096,0.10689348786751363,0.1722918342452928,0.13895029929689523,0.3442624858971594,0.35167067719616946,0.08473838405356665,0.13759008186042362,0.11057502581001516,0.10501085551183682,0.2627513309353324,0.07425933105848237,Nuclear pore complex
Q12769,0.16953475916861635,0.15735521919083834,0.26319989882036027,0.2856677373056952,0.13055742553011565,0.1385537556007901,0.12430353235340522,0.3157848567718053,0.3898813461341346,0.09848977031504884,0.1302607532733425,0.11679286473333858,0.10642075345678377,0.23449908380640547,0.1060629290396808,Nuclear pore complex
Q92621,0.11102811474733405,0.09741804327797396,0.18787158379147112,0.29081654262626044,0.21207975958068281,0.11150864281138195,0.08277590961084401,0.22708789642472174,0.34660540938828766,0.10703023787467222,0.11313545584683998,0.06699204260496334,0.06399131566937982,0.22266149860659715,0.11440882617848075,Nuclear pore complex
