,R1_Con_03,R1_Con_06,R1_Con_12,R1_Con_24,R1_Con_80,R2_Con_03,R2_Con_06,R2_Con_12,R2_Con_24,R2_Con_80,R3_Con_03,R3_Con_06,R3_Con_12,R3_Con_24,R3_Con_80,markers
P53618,0.0003523119454969131,0.0005484439625713011,0.0006542421745389997,0.000535419268732294,0.00035336590574220483,0.00041195797902266726,0.0005398612572529688,0.0006436431284756509,0.0005270846354187705,0.00032883193569201884,0.000343378607584913,0.0004447272624866019,0.0006202368266551685,0.000572927196824445,0.0003485124985217503,Large Protein Complex
P35606;P35606-2,0.00041235416203047343,0.000486933243055207,0.0006539130060815505,0.000579828109957997,0.0003838164603855376,0.00047132379743133353,0.00045883481353953097,0.0006383727566337384,0.0005510246194674809,0.0003800789297780147,0.0003789840952673479,0.00039757178797831985,0.0006038154715486436,0.0006001767702448157,0.0003944661614154412,Large Protein Complex
O14579;O14579-2;O14579-3,0.0004262723005117137,0.0005081452543452159,0.0006445500387132661,0.000520996086376563,0.00035138715916697874,0.0004820939756072224,0.00046302592142087855,0.0006089209358690832,0.0004899239051384901,0.00034002536473188926,0.00040074120769497784,0.00042595032416891326,0.0006546910784012645,0.0005782385003238764,0.0003705727403394548,Large Protein Complex
Q9Y678,0.000368985167312379,0.0005570020176701521,0.0006925691194532612,0.0005254053146558493,0.00034775015222012227,0.00044427886003590956,0.0005060166457120853,0.000682877565817415,0.0005136743457731847,0.0003277856243121655,0.000360808699410297,0.00043186380708120075,0.000650018784695031,0.0005729413222625619,0.0003634723043013781,Large Protein Complex
Q9UBF2;Q9UBF2-2,0.0003473680241145289,0.0005322351203493876,0.0007340496834808392,0.0005531189043025287,0.00034396788395654434,0.00045396699608396345,0.0005223631931583188,0.0006448408714157576,0.000620702848339764,0.0003956461404578625,0.00032379548681591607,0.0004282857499211172,0.000578393988013423,0.0005182734968304472,0.0003402737794437996,Large Protein Complex
P61201;P61201-2,0.0005408452929336305,0.0005185199379767732,0.000512479740475702,0.0004058107380738893,0.0003154471652652718,0.00046224424966187136,0.0006243721893411027,0.00042802146472969223,0.000407078268929852,0.00022589762348844747,0.0005509868549458517,0.0007390496048882482,0.0007725543209284848,0.0005796818184786197,0.0003525659738570174,Large Protein Complex
Q9BT78;Q9BT78-2,0.000494604303111184,0.0006983693094805829,0.0004466714186011888,0.00041943681141470466,0.00030144660093402105,0.0005108874583185356,0.0006122789667046966,0.0004784027002290812,0.00038806999494988404,0.00027506687950098444,0.0005672817125498352,0.0007463832403804554,0.0007129874671885697,0.0005119764279097694,0.0003899961438789503,Large Protein Complex
Q92905,0.0003930846620225231,0.0007028213955076637,0.0003885688690581523,0.0004076202908151501,0.0003093680565101184,0.0004281081247395451,0.0006533419519011138,0.0005896812336642355,0.00040840475946590733,0.00025906337795002834,0.0006046331812607517,0.0007287082000465749,0.0008472821134273694,0.0006111672390727696,0.0003756304760877152,Large Protein Complex
P61923;P61923-5;P61923-4;P61923-3,0.00044073310972335606,0.0005365369859986511,0.0007034908407572936,0.0005608638245006684,0.00038941383810536887,0.0004142714301931074,0.00044594109931240904,0.0005677436455199505,0.0005734081986986426,0.00033221833031211334,0.00029923758496960476,0.00037887729126960307,0.0005960162756715205,0.0005539396825890239,0.0003366388853160931,Large Protein Complex
P19784,0.0005729168176328638,0.0008016602488903486,0.0005313635735661134,0.0003715916309808671,0.00020852468268306202,0.0005284605546768552,0.0007227846225875681,0.0005783344300867404,0.00034065376640531205,0.0002123738728121897,0.0004594160166508782,0.0007603328276414957,0.0008454773114207218,0.00044413281351767187,0.00022283521399695224,Large Protein Complex
P67870,0.0005569572745739846,0.0008002619804485741,0.0006699107974586262,0.00036738219318079127,0.00021361988770266495,0.0005902015428731722,0.0007611716546980231,0.000583851688136071,0.00037918869044194806,0.00020496725971865326,0.0005323990102693992,0.0008262154593288934,0.0007263741849242709,0.00043405298503205916,0.0002841868054034281,Large Protein Complex
P14868;P14868-2,0.0004924239715674267,0.000339141335635939,0.0006804417116662594,0.0008090861848862304,0.00016152568724234141,0.0004854639382547425,0.0003365741182337159,0.0006791870752389704,0.0008219527831820251,0.00018801916675744077,0.0004594189645662366,0.00040191195550323195,0.0007938843800023212,0.0009977768903219207,0.00023450952850457085,Large Protein Complex
Q14204,0.0007658422293358044,0.0007050727450010838,0.00038361799583720995,0.00022798140698939145,0.00015847033585259003,0.0008664680608280711,0.0008270373701246425,0.00043422396219911977,0.00024173681384707715,0.00015859382276550043,0.0009107333225050395,0.000887370879078351,0.000494973057044919,0.00025561030447671394,0.0001735279482301498,Large Protein Complex
Q13409-3;Q13409-2;Q13409;Q13409-6;Q13409-7;Q13409-5,0.0008194725509154736,0.0006968608447235656,0.0003677949536396193,0.00022326261303891765,0.00015192230582370184,0.0009216408645890853,0.0008601739487290462,0.0004333711153542153,0.000240178041993168,0.00014864755704990936,0.0009470628881988888,0.0009437580966204346,0.0004647426496757626,0.00023598408516033197,0.0001720652479581606,Large Protein Complex
Q9Y6G9,0.0007688194921493921,0.0007074362930036569,0.0003596940481270489,0.00022553628563868008,0.00015652945518711232,0.0008575688156020047,0.000851696283546936,0.00042853743096222754,0.00024091724103609475,0.00015686873028797633,0.000885513528036853,0.0008817738864096102,0.0004679693988366154,0.00024581901173783595,0.0001591880316288799,Large Protein Complex
O43237;O43237-2,0.0007422421588107427,0.0007400292336643062,0.00040686300172222255,0.0002402698316313942,0.0001771993095677099,0.0008738673237744706,0.0008841123461377043,0.0004389481030606277,0.00024899279791555916,0.0001667618906160392,0.0008532935606393363,0.0008676235788805473,0.0005602479371611405,0.00026947700605472937,0.00018092380662320084,Large Protein Complex
P51808,0.0008412456836808706,0.0006533442162676968,0.00039583081680124845,0.00023349039103827992,0.0001579376476297966,0.0009657685710163105,0.0008151259697758505,0.0004480727857227635,0.0002442565714518583,0.00015824647936235362,0.001001498693889164,0.0008864848133064326,0.00047145107901825397,0.00022867986188439477,0.0001695197607072279,Large Protein Complex
P24534,0.001358332967988719,0.0007650268686506977,0.0003439925608607934,0.00020078812069381158,0.00012874983850434007,0.0010603122635705724,0.0009161502639387567,0.00036686664256669265,0.0001767596558899919,0.00011014166681363406,0.000675706655819884,0.0009629995270322639,0.00047623612439069636,0.0002211320102476732,0.00013922965332017876,Large Protein Complex
P29692-2,0.0012484442922254847,0.00071286613884652,0.00039828438615282716,0.00021796464160375102,0.00014058167503170482,0.0009283143912087654,0.0008437308070886872,0.00038597185636490865,0.00019309055466010448,0.00012090630861911907,0.0006838924551428884,0.0009753614385200724,0.0005323858021493351,0.00024684663480855165,0.00016092908604853674,Large Protein Complex
P26641;P26641-2,0.0011885008327352884,0.0007696833141923062,0.00036450457547972044,0.00020406456086608234,0.00012628807193714546,0.0009790637192793954,0.0009090646041277133,0.000364560454529292,0.0001857025111282522,0.00011190595530919817,0.0006986130235032237,0.001008912793098499,0.0005161804580907709,0.00023605641233328932,0.0001445947781693093,Large Protein Complex
P13639,0.0009326715002249294,0.0006846853376019856,0.0003475620279554829,0.00019640906337193976,0.00012088900714630464,0.0010294704071692235,0.0008196102505942702,0.0004137026590301807,0.00021787342606739474,0.00011845081424776903,0.0008858275445766577,0.0007497079468698188,0.0004013948092578605,0.00020128527028332542,0.00011371235109064576,Large Protein Complex
Q9BY44;Q9BY44-3;Q9BY44-4;Q9BY44-2,0.000988232917978639,0.0006815872761712159,0.0002808852708620435,0.00014818910682488963,0.00010654977165874045,0.0010593011892975636,0.0007756056202609848,0.0002662781819114963,0.00013426186326349725,9.189331064451198e-05,0.0012240143468029345,0.0009903791701958323,0.0003700543221947666,0.0001886833383830613,0.00012164643734048791,Large Protein Complex
P19525;P19525-2,0.0008959023097925939,0.0006695873782842482,0.0002896148929873369,0.0001585504252489011,0.00010312839762875537,0.0009928966462144698,0.0007739972658226689,0.00027979166949672015,0.00014312150487035533,8.937071925536125e-05,0.0012511343927973338,0.0010192572966544174,0.00041437431674594616,0.00019971175620116634,0.00012078820901995676,Large Protein Complex
Q9P2K8;Q9P2K8-2,0.0010426427708573906,0.0006228274096782872,0.0002989120035320754,0.00016377380419605955,0.00012961449008660954,0.0011155889053485763,0.0007614635302591209,0.0002821190965419206,0.00013700399360195312,0.00012535969763658402,0.00092807403521946,0.0009297875718986457,0.00040960420508251287,0.00019201586203036717,0.00015944230034161452,Large Protein Complex
Q14232,0.0008513202579153937,0.0007574909333688679,0.0003950912655182207,0.00023463460212292433,0.00013143167727024403,0.0007637067312756031,0.0007955034349521639,0.00043927423538909566,0.00022744158351375808,0.00012019396652173185,0.0008357433256488589,0.0011046767084852906,0.0006087840898494767,0.0003195251594237045,0.00017406781697071327,Large Protein Complex
P49770,0.0007917057005058772,0.0007681871870475094,0.00036266892124722555,0.00021831885769134975,0.00010760727609283425,0.0006653311957531053,0.000843948790587313,0.00041680542455000395,0.0002354692549521282,0.00010884235982055123,0.0008903395780077545,0.0011222035527108172,0.0006174671212742972,0.0003254392611366738,0.0001475442789474056,Large Protein Complex
Q9NR50;Q9NR50-3;Q9NR50-2,0.000600416589094948,0.000803913004370626,0.0004295771961184006,0.00022488927062598224,9.594112770600724e-05,0.0008534553974466341,0.000971878467271195,0.0004198684653688405,0.00022663928715225645,9.399523556390918e-05,0.0008540954185573872,0.0009867307921411046,0.000614306331244091,0.00029344166222094184,0.00014540711650546775,Large Protein Complex
Q13144,0.0008317436272552164,0.0007925344114449925,0.00034921746443957217,0.0001995038965277822,9.564047195519975e-05,0.0009347155619217003,0.0008140104525044172,0.0004346552295121314,0.00020026941996037126,9.057784674314611e-05,0.0009266282543292786,0.0010910493109479759,0.0006012097854430582,0.0002892734606949238,0.00013178874767024197,Large Protein Complex
Q14152;Q14152-2,0.0010327615834713557,0.0007937826046279766,0.00038867335726046223,0.0001974630591976965,9.128571286596071e-05,0.0009238012118571777,0.0008370336908542974,0.00037935771168812795,0.00019289228198144138,9.206850721980565e-05,0.0010427697086821091,0.0009550104426835341,0.0005143085980039075,0.00023408964366579166,0.0001194484230585131,Large Protein Complex
P55884;P55884-2,0.0008893197787884229,0.0007669489050009162,0.00039426470140748517,0.00020888284299310858,9.838204653314193e-05,0.0009671873546422821,0.0007997006980992028,0.0003872494359788817,0.0001900269084528895,9.692819732851288e-05,0.000993377980921359,0.0009261635017319033,0.0005233206812526672,0.00025710962148432586,0.00012611071564654533,Large Protein Complex
O15371;O15371-3;O15371-2,0.0008513893131049585,0.0007752312675172044,0.00038854753541239415,0.00019979671709981098,9.420534823552268e-05,0.0010046330842418026,0.0008280336355810363,0.0003968827136774672,0.00018762350643341283,9.300157051351132e-05,0.0010163840586478125,0.000950208642440011,0.0005298103192310027,0.0002445367848551623,0.00012454362408939758,Large Protein Complex
P60228,0.000866884548495248,0.000768857016220183,0.0003791358694126742,0.0002076684333510898,9.398850094646332e-05,0.000934818199040774,0.0008291921362981557,0.00037839929567843754,0.00018984551220628052,9.599401608714694e-05,0.0009122780136526763,0.0009620574053761209,0.000562437155673905,0.00026223793724511546,0.00011819463019785316,Large Protein Complex
O00303,0.0008996579101748591,0.000750118188934773,0.0004037782411764,0.00022539896057633806,0.00010905914693774634,0.00091939532329547,0.0008667478079586099,0.00039597005002999343,0.00019067784759451575,0.00010431608608163449,0.0009906597370502696,0.0009970154875328166,0.0005605052781922718,0.00026682712217113803,0.0001378045230430128,Large Protein Complex
O75821,0.0009047799737177982,0.0007973386250271455,0.0003974447052927013,0.00020685374624059325,9.485288594531305e-05,0.0009418942973252552,0.0008466571176233498,0.0003877705288785515,0.00019568039658763475,9.570764784270831e-05,0.0010061211659358664,0.0009695415941732375,0.0005502616031709399,0.0002544943698951507,0.00011815318244783797,Large Protein Complex
O15372,0.000923754226635354,0.0007709326744368143,0.0004024430356789247,0.00021078742099659613,9.607813319773807e-05,0.000865410677023556,0.0008742053249936696,0.0003788989300874651,0.0001867006892355587,9.4395554780508e-05,0.0010358449318646796,0.0010035563743959885,0.0005348424429384313,0.0002585383859530909,0.00011874643564538538,Large Protein Complex
Q13347,0.000943751525004634,0.000731223927491694,0.0003807879401033914,0.00019989274251275488,9.850610734798434e-05,0.0009707362167110128,0.0008477621649560934,0.0003844303074330534,0.00018530616390698831,9.11649366419054e-05,0.001007584968598,0.0009411326734235403,0.0005334373036297837,0.00025059434443560437,0.00012449974954382152,Large Protein Complex
Q9UBQ5;Q9UBQ5-2,0.0009709324400700981,0.0007819575641198343,0.00040664358085210344,0.0002074312434180006,9.689663419954183e-05,0.0010119024418502082,0.0008577472153324944,0.00038043639770696616,0.00019392218086138817,9.762377287416365e-05,0.00100896743574153,0.0008489417789124353,0.0005119489695740835,0.00024215233798428486,0.00012190996303538793,Large Protein Complex
Q9Y262;Q9Y262-2,0.0009026546215150274,0.0007549154490122877,0.0003839977824835704,0.00019992495702809035,9.055425496161492e-05,0.0010043175939478352,0.0008277113961344417,0.00037624486426888446,0.0001885195373262094,9.034961727212314e-05,0.0009793834315243914,0.0009572891287364577,0.0005269361050586178,0.0002463456495744397,0.00011805707886347768,Large Protein Complex
Q7L2H7;Q7L2H7-2,0.0008849434218323867,0.000776338992380365,0.00040907954234547253,0.00021425333938842356,0.00010117213468607154,0.0009071535515410314,0.0008501868715243971,0.0004006419791549045,0.00020877344467666565,9.888629968464266e-05,0.0009502617862277444,0.0009589028365264427,0.0005469151587259395,0.00026513949610571257,0.0001310027164635471,Large Protein Complex
P60842;P60842-2,0.0007565967779872626,0.0007578648405143294,0.00041497607990089586,0.00023570610987716498,0.00013850257213832043,0.000769460087069332,0.0008325310217617144,0.0004109386307597043,0.00021770297730061694,0.0001260392792503043,0.0008983779143061855,0.0010112809786063462,0.0006042020131542085,0.0002896798787464926,0.00016093682313066948,Large Protein Complex
Q14240;Q14240-2,0.0008709822064439154,0.0008188606785461213,0.00043051088426304093,0.00023083492439477643,0.00013786877190262022,0.0008363021988263545,0.0008769754596823278,0.0004186929047656277,0.00020648535132193987,0.00012167254236243999,0.0008102966808686052,0.0010352172163432887,0.0005829646011984249,0.00028164373087011225,0.00015902917894216988,Large Protein Complex
P38919,0.0008845520897800168,0.0008837399620352085,0.0003607830563874934,0.00018145548773429104,0.00011188405483193756,0.0009096356417016791,0.0009600831388999438,0.00034727613643214736,0.0001625046646296689,0.00010369286531472726,0.0009799441780051492,0.0009128164464359778,0.00038974160388094886,0.00016880891939200713,0.00010021039550657828,Large Protein Complex
P23588;P23588-2,0.0009785255786333008,0.0008013023391022897,0.0003986929156817771,0.00020840147265554604,0.0001031913556561761,0.0008990912720228777,0.0008806989892653657,0.0004022244983511391,0.0002057922402873198,9.491326233960644e-05,0.000905677498759647,0.0009361296040195628,0.0005810550902854223,0.000250827441432447,0.0001305257721263537,Large Protein Complex
P06730;P06730-3;P06730-2,0.0010264976964995567,0.0006888834684519609,0.00037047339226887414,0.0001896492644749981,0.00011968138557931264,0.000947541054753524,0.0008282521287901627,0.00033501972999811007,0.00016575134109536038,0.00010227181078983142,0.000958694733102838,0.0009307186210461062,0.00048055207002095196,0.00023656916666921904,0.00012669823020264401,Large Protein Complex
O60573;O60573-2,0.0011291272419658815,0.0006152155150844434,0.00028516368157173986,0.0001851255733169485,0.00017853366666791275,0.0009805050090004458,0.0006381094157643361,0.0002576490090586364,0.00014380742018268213,0.00013975264429198965,0.0011013545080042167,0.0008896316229476257,0.00037248432800355966,0.00018807719627295344,0.0001826969372037567,Large Protein Complex
Q9NRA8;Q9NRA8-3;Q9NRA8-2,0.0009492271469892899,0.0008161661755032829,0.00044171386402235176,0.00018034570538287,9.388749987376909e-05,0.0011734242032485635,0.0008335588794010793,0.00032540998078881385,0.00016798828229786297,9.233645829135398e-05,0.0010175963360030318,0.001082266236989106,0.0004347899705556439,0.00021026370643425986,0.00012732772812825538,Large Protein Complex
Q04637;Q04637-3;Q04637-9;Q04637-5;Q04637-4;Q04637-6,0.0009166781486503719,0.0007354746163629483,0.000371079488412231,0.00018474490478636907,0.00011087589243618086,0.0009181847054954747,0.0007827038512037226,0.0003593143935471935,0.00017080630852125107,9.824940349163079e-05,0.0010616977012380363,0.000979291166934384,0.0005039694122406407,0.00022334808402662057,0.00012918671941758783,Large Protein Complex
P78344;P78344-2,0.0009807328336395762,0.0006996959445663764,0.0003516385674872135,0.00019338363492199493,0.00013605282807371616,0.0010662452889232312,0.0007540880023781814,0.0003566387498061088,0.0001707284869326097,0.00012479315536571408,0.0010580235113589762,0.0008644377473023004,0.0004420063652519429,0.0002132484159534888,0.00014526204257341857,Large Protein Complex
Q15056,0.0008470878691591094,0.000861488950846208,0.000395453682476333,0.00023771119459604,0.00016835673652674003,0.0008707171421006022,0.0008982242834718564,0.00040176779779207977,0.000215495521949463,0.0001582713385165029,0.000804102793437567,0.0008853433710969772,0.0005102336481815091,0.000253662554829742,0.00018327303686926737,Large Protein Complex
P07814,0.0004654479660439487,0.00039935824239321644,0.0006752596699942259,0.0007294571708101782,0.00017250203087079696,0.0005027258410527283,0.0003775665994931331,0.0006528150256699009,0.0007043565636840661,0.00018992201608206147,0.0005072570409367324,0.0004655259840664155,0.0008224528473724736,0.0009075141872879355,0.0002466808211864392,Large Protein Complex
Q9NV70;Q9NV70-2,0.0004339843039855373,0.0006503122008153498,0.0005519270392792015,0.00042720734906845413,0.0003955694635955265,0.0005082982854978283,0.0006841228931801354,0.0007317834584704472,0.0005201715891180462,0.0004099657997239702,0.0003609040427891919,0.00033042644750868195,0.0006395894024072292,0.0004787069526604313,0.0003262105936355252,Large Protein Complex
Q96KP1,0.0004267807286150373,0.000606847054518218,0.0006149633264585721,0.0004986682993270116,0.00042003439251000834,0.0004292618337174129,0.0006755702188585925,0.0007290903482814196,0.0005903485218634189,0.00037681110090053674,0.0003247716852226049,0.0004437570885865639,0.0006721692820436345,0.0004637869583590914,0.00035218906251418744,Large Protein Complex
O60645;O60645-2;O60645-3,0.0005052336102110217,0.0006054636448652081,0.0006440351280659145,0.00048122665699697306,0.00042264416572468995,0.000396594640141766,0.0006623439396519511,0.0007918288892490653,0.0005791443097918326,0.000391344120615529,0.00033864922118697423,0.00044476458665049186,0.000581382367867398,0.0005620597500446053,0.0003179403682703257,Large Protein Complex
Q96A65,0.00044756146640655364,0.0006083354646380626,0.0005787199594915641,0.0005051203252520815,0.0004316633439759634,0.00040583509395273964,0.0006145775518306487,0.0007412029461699955,0.000538979275102931,0.0004130684362872433,0.0003491531852034293,0.0004418306165624318,0.0006786556600690957,0.00048643440131614557,0.0003511329384815676,Large Protein Complex
O00471,0.0004340692410614424,0.0005701170885803591,0.000599235676552213,0.0005917267879809528,0.00039679070582605646,0.00044897991939147984,0.0005983559907321095,0.0006587847270128478,0.0005189324805797664,0.0003560970285755084,0.00030983131218556526,0.0004227428277249467,0.0006499914017527281,0.000527699636433803,0.00037770309450142514,Large Protein Complex
Q9UPT5;Q9UPT5-5;Q9UPT5-6;Q9UPT5-2;Q9UPT5-1,0.00045859698678729,0.0005840597089864102,0.0006419401164370831,0.0005176153780376357,0.000410170762317975,0.00043373937228193135,0.0005671516086500993,0.0007955323066727843,0.0005563002288681285,0.0003823453325915953,0.00032451055870935593,0.0004582730299110233,0.000632371878840821,0.0005018179020347764,0.0003322456143743745,Large Protein Complex
Q8IYI6,0.00041925221189203767,0.0005989945978756701,0.0006151105360076105,0.0005110263693302873,0.0004308059912491002,0.00041859032309185984,0.0006592529947648691,0.0008237383956167547,0.0005513920779666575,0.00041288870976716614,0.00034211538665297097,0.0004142453535186927,0.0006586737384678297,0.00048209534896081216,0.0003471551948671394,Large Protein Complex
P13807;P13807-2,0.0009333735635436762,0.0006421937953568418,0.0002905117808563062,0.0001367881726966348,0.0001294782995028623,0.001044170952697088,0.000523607530675459,0.00022537498018672996,0.0001249310707838212,0.00013478456946641344,0.0012919483147329806,0.0007286658345365398,0.00033895970027686124,0.0001819073588060986,0.00019497194035096542,Large Protein Complex
P16403,0.0001819152242834204,0.0016087810983112722,0.0010758406839930814,0.000640174480410471,0.0006251578961971864,0.00010953809109330633,0.0010562861552311988,0.000711299322560281,0.0004244217760711015,0.0003634272835085453,0.00011121137497064328,0.00035461938721401907,0.0004059405148026958,0.0002825304530489785,0.00022472297470051752,Large Protein Complex
P62805,7.190130068750151e-05,0.0007708027109039619,0.0012527894187131267,0.0006990705473767493,0.0009335775608840555,4.29808126919304e-05,0.00045576681409928335,0.0008814382307776034,0.0008611683878532204,0.0007559432145464222,3.5037385741355975e-05,0.00011374998219853373,0.00023630888016280884,0.00037643711084527206,0.0005252168037407475,Large Protein Complex
Q71DI3,7.691619411362014e-05,0.0007574286822153866,0.0010102540245863346,0.0011015350853626556,0.0008226898171732771,4.677264992876627e-05,0.00044914446284033036,0.0008256700547389031,0.000837194686798563,0.0007973178163254848,3.3849177954025926e-05,0.00010811858163344675,0.00022337072592895938,0.0003245033525752926,0.0004741832833184197,Large Protein Complex
Q13151,0.00074778295705231,0.0009956398835817887,0.00041601393964082193,0.00022230181734068387,0.0001507282440400249,0.0006962852628614153,0.00119425016170825,0.0003337130221575203,0.00017006714576423769,0.00011626479777875512,0.000891522517975427,0.0009572280365186635,0.0003751773113068106,0.0001486232885419796,0.00010010134047781852,Large Protein Complex
P22626;P22626-2,0.0007172864031859548,0.001244065186223359,0.0004191450002556234,0.00019517014903373725,0.0001181830104620605,0.000675289220435602,0.0012295961947909359,0.00036062743079374717,0.00016229877846706223,0.000102948504830232,0.0008649177732450909,0.001036800089075971,0.0003434053929880876,0.0001482724543467689,8.75791606227479e-05,Large Protein Complex
P51991-2;P51991,0.0007278084307788269,0.0013334959636346724,0.00041985041714284174,0.00019545877513721583,0.00011574403471897072,0.0006584478236046982,0.0012212060197820981,0.0003502313918538648,0.00015435489471165025,9.407248788328792e-05,0.0009150779314287763,0.0009979068601404068,0.00032617333925192096,0.00013610422789720443,8.235475701178059e-05,Large Protein Complex
Q99729-3;Q99729-4;Q99729-2;Q99729,0.0008848125358226049,0.0008113424137195373,0.0004353782965928578,0.00020906042741902176,0.00012115934171447095,0.0007475773593789532,0.0008850199325568703,0.00036834919168836843,0.00018384675263987085,0.00011298123932696366,0.0008811269606086783,0.0008835157423741205,0.0003796428819436507,0.00016365394397781889,0.00010341250229814059,Large Protein Complex
P07910-2;P07910-4,0.0007033537861345713,0.0014622777895857988,0.00046705435539773197,0.0002107493897446232,0.00011346279040173115,0.0005995093506200247,0.0014260443752576774,0.000337042135689956,0.00015074368000194234,9.18049056456958e-05,0.0007402469092131842,0.0009564734967979523,0.00032817472602936107,0.00013738327546437045,8.011461954930556e-05,Large Protein Complex
Q14103-3;Q14103,0.0008820394565111653,0.0008559608635690254,0.00036034579109045154,0.0001895139422410303,0.00011263923215063546,0.0008488475743136222,0.000879419514204028,0.00032260525761495645,0.0001543082186347471,9.60364126285749e-05,0.0009874889499267789,0.0008227427268204777,0.0003709001703841535,0.0001606514718211228,9.703658439175532e-05,Large Protein Complex
O14979;O14979-3;O14979-2,0.0008885960881489071,0.0009969513744652425,0.00043455634649586743,0.0002216621721816041,0.00013726888075056416,0.0007712003674682274,0.0010103594905568126,0.0003737651325693489,0.0001774829614168348,0.00010723371081276713,0.0008674831959913972,0.0008758618286743746,0.00036779726575406936,0.00018931460937252317,0.00012466929175604708,Large Protein Complex
P52597,0.0004761949991417858,0.0008037585138099177,0.0005247999592437106,0.00029440844540124894,0.00024443633310171115,0.0005639228785590654,0.0007527536254993978,0.0005490265210588071,0.00028679877945694295,0.00021496477967137377,0.000751510440618463,0.0008780528194437943,0.0006795360441336054,0.00036503487178480247,0.0002583820538455658,Large Protein Complex
P31943,0.0007634568628303266,0.0008671528131834924,0.00042405543192314455,0.00021932659401958506,0.00015271671730429314,0.0007755012113294788,0.0009162683909003003,0.0003928802579404903,0.00019051755007485477,0.00013649113552487293,0.0008875836125846311,0.0009599543113876977,0.00045308300671290395,0.00022321611360492954,0.00013716328217429493,Large Protein Complex
P31942;P31942-2;P31942-3;P31942-4,0.0007596148619643391,0.0011174243580531972,0.0004841738252813972,0.000234627683709884,0.00014993081612606595,0.0006500059792538337,0.0011852181185297783,0.00043897616325942035,0.00020607011082114028,0.0001254003748148216,0.0007962306777312306,0.0008435275653778231,0.00041516390913321264,0.00018315196031694152,0.00010601038533217337,Large Protein Complex
P61978-2;P61978,0.0007902912332306175,0.0008805082986862124,0.00039097515247171175,0.00020784183607031138,0.00013710356918451654,0.0008180910481679159,0.0008963010026419886,0.0003819281369986685,0.0001894946816454056,0.00012387793724893574,0.0008724530533544435,0.0009241987434947938,0.00046101498028928,0.00022187308972442335,0.00014186221231445137,Large Protein Complex
P14866;P14866-2,0.0006308189378172045,0.0013160593411194069,0.0004463703848005148,0.0002193419315321706,0.00013782428457977323,0.0006437134757896432,0.0012069077201998357,0.00033860810972498914,0.00016555235758163367,0.00010347674104334478,0.000913376366270122,0.0009473847106158621,0.0003493751815001213,0.00014968495477238688,9.903618750342016e-05,Large Protein Complex
Q8WVV9;Q8WVV9-4;Q8WVV9-5,0.000802276802256492,0.0006606045496631419,0.0003184511435952719,0.00018006976428877337,0.00012960369221430888,0.0008972627513451993,0.0007448111461994038,0.000310989252206296,0.00016823173359511922,0.00012097754463119751,0.0013023338297817395,0.0010713616471257218,0.0004624568756997918,0.00021448348347637936,0.00015209559490009258,Large Protein Complex
P52272;P52272-2,0.0007201868084287005,0.0011558641486503908,0.0004466053036981762,0.00022042111547456637,0.00014565406952358003,0.0006943208669855076,0.0011181306541117146,0.0003552506646257162,0.00017453529301343407,0.00012176605500142858,0.000976853625523521,0.001045798032442767,0.0003973416377140494,0.00018396204121868021,0.00012681792407810677,Large Protein Complex
O43390;O43390-3,0.0009497284224598566,0.0007482961713522028,0.0003876348916541067,0.00018625323447819467,0.00011297920354163586,0.0008172926556322473,0.0009622295152670187,0.0003325650394303147,0.0001572424941371087,0.00010366820800201086,0.001108197203851565,0.0009632767068847343,0.0003943052085163162,0.00017812329973324788,0.0001035630787856936,Large Protein Complex
Q00839,0.0008914089348548908,0.0008237973070274864,0.0003731804577104718,0.00018857440540104853,8.018031048940946e-05,0.0009515495654759093,0.0008886222565756262,0.0003643160855660482,0.00017588962468551925,7.56205902894006e-05,0.0010472081662394243,0.0008472477491654306,0.00043308339773931334,0.00019260266755430163,7.957175112488951e-05,Large Protein Complex
Q9BUJ2;Q9BUJ2-2;Q9BUJ2-4;Q9BUJ2-3,0.001058784165090788,0.0007350254153910548,0.0003438193737459797,0.0001749069657939726,0.00010772966250528191,0.0011238237931601772,0.0009029326238562183,0.00032308921678071554,0.00015153756836087392,8.956361429072175e-05,0.0010548018819694256,0.0009163182785888508,0.000364320921650671,0.00016172170730956767,8.835660203116519e-05,Large Protein Complex
P41252,0.000454022396483438,0.0003859019274644889,0.0007008281887940229,0.0007721905551865184,0.00015905285262291365,0.0005278948024901389,0.000366543635767367,0.0006577783884195174,0.0007576600063518126,0.00018010646481340692,0.0004975524766690308,0.00042477668308418777,0.0008223895666930541,0.0009830668839311803,0.00022869738381173848,Large Protein Complex
Q15046;Q15046-2,0.0003938141335078491,0.0003851591494202242,0.0007376837661161642,0.0007822151113090663,0.00016992377763354717,0.0004155638742218339,0.0003570560416631811,0.0007136273990833223,0.0007681891960489043,0.0001842544728302335,0.00041738480301876105,0.0004297821135455413,0.0008310934557960745,0.0009377293000741883,0.000236571003657991,Large Protein Complex
Q9P2J5;Q9P2J5-2,0.0004556425483840486,0.0003929679328020083,0.0006887205609821961,0.0007544448829303896,0.00017445147951280764,0.000506507671900132,0.0003700243774713112,0.0006544251519984889,0.0007337130465034005,0.00018612403290313795,0.0004810458511516191,0.0004320282617938543,0.0008314845529844913,0.000931752675149998,0.00023508009595434566,Large Protein Complex
