cv_index,true_label,pred_label,pred_prob
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.5884656310081482
5.0,Mitochondria matrix,Mitochondria membrane,0.8159264922142029
4.0,"ER, Mitochondrion","ER, peroxisome",0.5547850728034973
1.0,Plasma Membrane,"ER, peroxisome",0.470683753490448
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.46156466007232666
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.7962824702262878
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.8166812062263489
1.0,"ER, Mitochondrion","ER, Mitochondrion",0.40631768107414246
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.45351386070251465
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.39220938086509705
1.0,"ER, Mitochondrion","ER, Mitochondrion",0.5076635479927063
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.5453984141349792
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.5567423105239868
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.3890441060066223
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.7391030192375183
1.0,"ER, Mitochondrion","ER, peroxisome",0.4882684350013733
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.3966536223888397
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.6894495487213135
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.4860595464706421
4.0,"ER, Mitochondrion","ER, peroxisome",0.48004406690597534
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.6319178342819214
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.6547492742538452
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.7545926570892334
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.8489603996276855
2.0,Plasma Membrane,Mitochondria matrix,0.4798787534236908
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.6911919713020325
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.9146147966384888
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.6723771095275879
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.8073310256004333
1.0,"ER, Mitochondrion","ER, Mitochondrion",0.7090468406677246
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.8988728523254395
5.0,"ER, Mitochondrion","ER, peroxisome",0.412765234708786
1.0,"ER, Mitochondrion","ER, Mitochondrion",0.6059710383415222
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.9759918451309204
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.8566896319389343
2.0,Mitochondria membrane,Mitochondria membrane,0.9415168166160583
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8701801300048828
3.0,Cytosol_3,Cytosol_1,0.4468943476676941
5.0,Mitochondria membrane,Mitochondria membrane,0.8213189840316772
5.0,Mitochondria membrane,Mitochondria membrane,0.9062576293945312
3.0,"ER, peroxisome","ER, peroxisome",0.5768115520477295
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.7193102836608887
2.0,Mitochondria matrix,Mitochondria matrix,0.9641423225402832
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6786878705024719
5.0,Mitochondria membrane,Mitochondria membrane,0.9526511430740356
1.0,Mitochondria membrane,Mitochondria membrane,0.8149650692939758
2.0,Mitochondria matrix,Mitochondria matrix,0.9835097193717957
5.0,Cytosol_2,Cytosol_2,0.6522727608680725
1.0,Cytosol_1,Cytosol_1,0.6157562732696533
1.0,Cytosol_1,Cytosol_1,0.8372819423675537
2.0,Mitochondria membrane,Plasma Membrane,0.5386766791343689
1.0,Mitochondria membrane,Mitochondria membrane,0.5747583508491516
1.0,Mitochondria membrane,Mitochondria membrane,0.7281872034072876
3.0,Mitochondria membrane,Mitochondria membrane,0.577679455280304
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.4000873863697052
3.0,Mitochondria membrane,Mitochondria membrane,0.6158870458602905
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9519068002700806
1.0,Cytosol_5,Cytosol_4,0.36616241931915283
3.0,Cytosol_4,Cytosol_5,0.4184451699256897
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9343291521072388
2.0,"ER, peroxisome","ER, peroxisome",0.5222125053405762
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7473281025886536
3.0,Nucleosol,Nucleosol,0.9891272187232971
3.0,Cytosol_1,Cytosol_2,0.57367342710495
2.0,Mitochondria membrane,Mitochondria membrane,0.8698040843009949
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6938523054122925
3.0,Cytosol_3,Cytosol_3,0.5586913824081421
5.0,Cytosol_5,Cytosol_5,0.5136415362358093
1.0,Cytosol_5,Cytosol_5,0.4629303812980652
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8280121684074402
5.0,Cytosol_5,Cytosol_5,0.8919580578804016
4.0,Cytosol_3,Cytosol_3,0.45939570665359497
2.0,Cytosol_5,Cytosol_5,0.9199039936065674
3.0,Cytosol_5,Cytosol_4,0.355008065700531
1.0,Cytosol_1,Cytosol_1,0.8032452464103699
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.7705977559089661
5.0,Cytosol_5,Cytosol_5,0.5160557627677917
4.0,Nucleosol,Nucleosol,0.768385112285614
1.0,Cytosol_5,Cytosol_5,0.3952513337135315
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7376712560653687
3.0,"ER, peroxisome","ER, peroxisome",0.6088815331459045
1.0,"ER, peroxisome","Golgi, Endo/Lyosome",0.6140389442443848
3.0,Nucleosol,Nucleosol,0.9811752438545227
5.0,Nucleosol,Nucleosol,0.8961272835731506
4.0,Nucleosol,"Nucleosol, Ribosome",0.6597543954849243
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9154548048973083
1.0,"ER, peroxisome","ER, peroxisome",0.6361052393913269
2.0,Cytosol_3,Cytosol_3,0.5488912463188171
3.0,"ER, peroxisome","ER, peroxisome",0.5219147801399231
3.0,Nucleus (speckles),Nucleus (speckles),0.9961569905281067
3.0,Nucleosol,Nucleosol,0.9590299129486084
5.0,Nucleosol,Nucleosol,0.9942985773086548
1.0,Nucleosol,Nucleosol,0.9687821269035339
2.0,Plasma Membrane,Nucleus (Nucleolus),0.5440353751182556
4.0,Cytosol_3,Cytosol_1,0.36174049973487854
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7913814187049866
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8474620580673218
3.0,Cytosol_5,Cytosol_5,0.5393159985542297
3.0,Cytosol_1,Cytosol_3,0.49546605348587036
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9223565459251404
1.0,Mitochondria membrane,Mitochondria membrane,0.8148238062858582
3.0,Mitochondria membrane,Mitochondria membrane,0.5940192341804504
5.0,Mitochondria membrane,Mitochondria membrane,0.9817926287651062
5.0,Mitochondria membrane,Mitochondria membrane,0.5154701471328735
2.0,Mitochondria membrane,Mitochondria membrane,0.9143558740615845
1.0,Mitochondria matrix,Mitochondria matrix,0.9801883697509766
5.0,Mitochondria membrane,Mitochondria membrane,0.8929840326309204
4.0,Mitochondria membrane,Mitochondria membrane,0.49953052401542664
4.0,Mitochondria membrane,Mitochondria membrane,0.8375338912010193
3.0,Mitochondria matrix,Mitochondria matrix,0.9118173122406006
4.0,Mitochondria membrane,Mitochondria membrane,0.7873092293739319
3.0,Mitochondria membrane,Mitochondria membrane,0.9640271067619324
5.0,Mitochondria membrane,Mitochondria membrane,0.9845243096351624
3.0,Mitochondria membrane,Mitochondria membrane,0.6040147542953491
3.0,Mitochondria membrane,Mitochondria membrane,0.8957651853561401
4.0,Mitochondria membrane,Mitochondria membrane,0.8038771748542786
1.0,Mitochondria membrane,Mitochondria membrane,0.8476719856262207
4.0,Mitochondria membrane,Mitochondria membrane,0.8346430063247681
5.0,Mitochondria membrane,Mitochondria membrane,0.89698326587677
3.0,Mitochondria membrane,Mitochondria membrane,0.8242490887641907
5.0,Mitochondria membrane,Mitochondria membrane,0.4934370219707489
4.0,Mitochondria membrane,Mitochondria membrane,0.90506911277771
3.0,Mitochondria membrane,Mitochondria membrane,0.9429087042808533
4.0,Mitochondria membrane,Mitochondria membrane,0.7691122889518738
4.0,Mitochondria membrane,Mitochondria membrane,0.8200914263725281
2.0,Mitochondria membrane,Mitochondria membrane,0.5873398780822754
2.0,Mitochondria membrane,Mitochondria membrane,0.9792238473892212
3.0,Mitochondria membrane,Mitochondria membrane,0.8865501880645752
2.0,Cytosol_3,Cytosol_5,0.4870142340660095
3.0,Nucleosol,Nucleosol,0.9815376996994019
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.7520158290863037
5.0,"ER, Mitochondrion",Plasma Membrane,0.6737703084945679
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8603747487068176
2.0,"ER, Mitochondrion",Plasma Membrane,0.43597373366355896
3.0,Cytosol_3,Cytosol_4,0.48636484146118164
1.0,Cytosol_3,Cytosol_4,0.5159563422203064
4.0,Cytosol_4,Cytosol_4,0.5251559019088745
5.0,Nucleus (speckles),"Nucleosol, Ribosome",0.493853360414505
3.0,"ER, peroxisome","ER, peroxisome",0.47132742404937744
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6391265988349915
3.0,Cytosol_2,Cytosol_2,0.5273297429084778
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.6089873909950256
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6096270084381104
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6906772255897522
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.4777505099773407
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9712581634521484
2.0,Cytosol_5,Cytosol_5,0.6528003215789795
3.0,Cytosol_1,Cytosol_3,0.5201442837715149
1.0,Cytosol_5,Cytosol_4,0.6462775468826294
3.0,Mitochondria membrane,Mitochondria membrane,0.5628888010978699
3.0,Cytosol_5,Cytosol_5,0.4884660840034485
1.0,Nucleosol,Cytosol_5,0.38460972905158997
1.0,Cytosol_2,Cytosol_5,0.5121332406997681
1.0,Mitochondria membrane,Mitochondria membrane,0.7534382939338684
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6027450561523438
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5634610056877136
2.0,Nucleus (Nucleolus),Nucleus (speckles),0.5300134420394897
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7816325426101685
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.581477701663971
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6581799387931824
4.0,Nucleus (Nucleolus),"Nucleosol, Ribosome",0.41426628828048706
2.0,"ER, peroxisome","ER, peroxisome",0.8460307121276855
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.36053168773651123
5.0,Nucleus (Nucleolus),"ER, peroxisome",0.4187505543231964
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7558605074882507
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.4792318344116211
1.0,"Nucleosol, Ribosome",Nucleus (Nucleolus),0.862565815448761
3.0,"ER, Mitochondrion",Plasma Membrane,0.7865857481956482
2.0,Plasma Membrane,"ER, Mitochondrion",0.5017436742782593
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9003525376319885
1.0,Cytosol_5,Cytosol_5,0.5135951638221741
5.0,Cytosol_5,Cytosol_5,0.7759065628051758
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9469152688980103
5.0,"Nucleosol, Ribosome",Nucleosol,0.9097700715065002
3.0,Plasma Membrane,Plasma Membrane,0.7091922163963318
5.0,Cytosol_4,Cytosol_4,0.5624950528144836
2.0,Cytosol_4,Cytosol_5,0.4200822114944458
1.0,Cytosol_3,Cytosol_3,0.3951776325702667
5.0,Cytosol_5,Cytosol_3,0.4408043920993805
1.0,Nucleosol,Nucleosol,0.9520501494407654
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8249443173408508
4.0,"ER, peroxisome","ER, peroxisome",0.7549818158149719
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8929953575134277
2.0,Nucleosol,Nucleosol,0.935200572013855
5.0,Cytosol_5,Cytosol_5,0.5364539623260498
2.0,Cytosol_3,Cytosol_5,0.7667406797409058
2.0,Cytosol_1,Cytosol_5,0.3970358371734619
3.0,Cytosol_5,Cytosol_5,0.7533717751502991
4.0,"ER, peroxisome",Plasma Membrane,0.38297000527381897
3.0,Cytosol_5,Cytosol_1,0.35821282863616943
5.0,Nucleus (speckles),Nucleus (speckles),0.9003598093986511
1.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.49113550782203674
4.0,Cytosol_5,Cytosol_5,0.6293306350708008
3.0,Cytosol_4,Cytosol_4,0.5154462456703186
1.0,Cytosol_5,Cytosol_5,0.5959317684173584
3.0,Cytosol_4,Cytosol_3,0.6548464298248291
1.0,Cytosol_3,Cytosol_3,0.5232467651367188
5.0,Cytosol_4,Cytosol_4,0.5287123918533325
2.0,Cytosol_5,Cytosol_3,0.373989075422287
5.0,Cytosol_1,Cytosol_3,0.6057648658752441
3.0,"ER, Mitochondrion",Plasma Membrane,0.564316987991333
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5632159113883972
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5175063014030457
1.0,Nucleus (speckles),Nucleus (speckles),0.9386540055274963
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5839086771011353
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6887474656105042
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.582977294921875
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.638657808303833
2.0,Nucleus (speckles),Nucleus (speckles),0.6435582637786865
3.0,"Nucleosol, Ribosome",Nucleus (Nucleolus),0.6844425797462463
4.0,Nucleus (speckles),Nucleus (speckles),0.49989262223243713
2.0,Nucleus (speckles),Nucleus (Nucleolus),0.43849125504493713
3.0,Cytosol_5,Cytosol_1,0.3446762263774872
3.0,Mitochondria membrane,Mitochondria membrane,0.8506526350975037
3.0,Mitochondria membrane,Mitochondria membrane,0.5096322894096375
1.0,Mitochondria membrane,Mitochondria membrane,0.598555862903595
5.0,Cytosol_4,Cytosol_4,0.8383803963661194
4.0,Mitochondria membrane,Mitochondria membrane,0.872024416923523
5.0,Mitochondria membrane,Mitochondria membrane,0.6063939929008484
2.0,Plasma Membrane,Plasma Membrane,0.730668306350708
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6303917169570923
2.0,"ER, Mitochondrion","ER, peroxisome",0.5712986588478088
3.0,Cytosol_3,Cytosol_3,0.5365467071533203
3.0,"ER, Mitochondrion",Plasma Membrane,0.7563430666923523
2.0,"ER, peroxisome","ER, peroxisome",0.5846303105354309
3.0,"ER, peroxisome","ER, peroxisome",0.6766263842582703
4.0,Cytosol_5,Cytosol_5,0.6116467118263245
2.0,Cytosol_1,Cytosol_2,0.42098793387413025
4.0,Mitochondria membrane,Plasma Membrane,0.5067912936210632
3.0,Cytosol_3,Cytosol_3,0.5595702528953552
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7660403847694397
1.0,Nucleosol,Nucleosol,0.8950061202049255
3.0,Cytosol_5,Cytosol_2,0.5643933415412903
3.0,"Nucleosol, Ribosome",Cytosol_1,0.8885112404823303
4.0,Nucleosol,Nucleosol,0.6669505834579468
3.0,Cytosol_1,Cytosol_1,0.7815344929695129
1.0,Cytosol_1,Cytosol_1,0.7634887099266052
2.0,Cytosol_3,Cytosol_1,0.35878506302833557
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7575260996818542
4.0,Cytosol_3,Cytosol_3,0.4470638036727905
2.0,Cytosol_3,Cytosol_5,0.46213430166244507
2.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.6538136005401611
1.0,Cytosol_5,Cytosol_5,0.7869061231613159
2.0,Cytosol_4,Cytosol_5,0.6232181191444397
2.0,Cytosol_3,Cytosol_3,0.3452196419239044
1.0,Plasma Membrane,Plasma Membrane,0.5740138292312622
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7150498628616333
2.0,Cytosol_5,Cytosol_5,0.5957193970680237
2.0,Cytosol_5,Cytosol_5,0.34406864643096924
4.0,Mitochondria membrane,Mitochondria membrane,0.6496902108192444
3.0,"ER, peroxisome","ER, peroxisome",0.48802006244659424
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8158018589019775
4.0,Cytosol_3,Cytosol_1,0.47066444158554077
3.0,Cytosol_1,Cytosol_1,0.9823451638221741
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8246152997016907
4.0,Nucleus (speckles),Nucleus (speckles),0.9416720867156982
5.0,Cytosol_3,Cytosol_4,0.5131912231445312
1.0,Nucleosol,Nucleosol,0.9607317447662354
5.0,"ER, peroxisome","ER, peroxisome",0.4785403907299042
4.0,Cytosol_1,Cytosol_2,0.6554637551307678
5.0,"ER, Mitochondrion",Mitochondria matrix,0.5724506378173828
3.0,Nucleosol,Nucleosol,0.9630900621414185
1.0,Nucleus (speckles),Nucleus (speckles),0.7183698415756226
5.0,Nucleosol,Nucleosol,0.9946172833442688
5.0,Cytosol_2,Cytosol_1,0.4263850450515747
4.0,Cytosol_1,Cytosol_1,0.340861439704895
5.0,Cytosol_5,Cytosol_5,0.7104331254959106
2.0,"ER, peroxisome",Plasma Membrane,0.630214512348175
1.0,"ER, peroxisome","ER, peroxisome",0.6479359865188599
2.0,Cytosol_5,Cytosol_5,0.4782112240791321
1.0,Cytosol_5,Cytosol_4,0.6299028992652893
1.0,Cytosol_3,Cytosol_2,0.4506238102912903
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8150957226753235
4.0,Cytosol_2,Cytosol_1,0.4226645827293396
1.0,Cytosol_3,Cytosol_5,0.3582753539085388
4.0,Cytosol_1,Cytosol_1,0.6819501519203186
3.0,Cytosol_4,Cytosol_4,0.5410162210464478
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.8427788615226746
2.0,Nucleosol,Nucleosol,0.7073754668235779
5.0,Nucleus (speckles),Nucleus (speckles),0.9905481934547424
2.0,Mitochondria matrix,Mitochondria matrix,0.7685128450393677
4.0,Mitochondria matrix,Mitochondria matrix,0.8504098653793335
4.0,Cytosol_5,Cytosol_5,0.456788569688797
1.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.842225968837738
3.0,Cytosol_4,Cytosol_5,0.4877704679965973
4.0,Cytosol_4,Cytosol_4,0.5203930139541626
2.0,Mitochondria membrane,Mitochondria membrane,0.8732178807258606
2.0,"ER, peroxisome","ER, Mitochondrion",0.372140109539032
2.0,"ER, peroxisome","ER, peroxisome",0.7901798486709595
5.0,"ER, peroxisome",Mitochondria membrane,0.4433448314666748
1.0,Cytosol_5,Cytosol_3,0.5358255505561829
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.7736148834228516
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.39312341809272766
2.0,Cytosol_5,Cytosol_5,0.774365246295929
4.0,Cytosol_5,Cytosol_4,0.4511280059814453
5.0,Cytosol_5,Cytosol_5,0.6360357403755188
3.0,Cytosol_5,Cytosol_5,0.6830999255180359
3.0,Cytosol_5,Cytosol_3,0.530037522315979
5.0,Cytosol_4,Cytosol_4,0.6108728647232056
3.0,Cytosol_4,Cytosol_5,0.4832496643066406
3.0,Mitochondria membrane,Mitochondria membrane,0.6662478446960449
2.0,"ER, peroxisome","ER, peroxisome",0.8017504215240479
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8296509385108948
5.0,Cytosol_4,Cytosol_5,0.48363786935806274
2.0,Cytosol_5,Cytosol_5,0.8114299774169922
3.0,Cytosol_5,Cytosol_5,0.8632659316062927
2.0,Cytosol_5,Cytosol_5,0.4711209833621979
1.0,Cytosol_5,Cytosol_4,0.3800526261329651
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.46122169494628906
4.0,"ER, peroxisome","ER, peroxisome",0.4906790554523468
4.0,Mitochondria membrane,Plasma Membrane,0.6207444071769714
1.0,Cytosol_3,Cytosol_1,0.5207878351211548
5.0,Cytosol_2,Cytosol_3,0.4161163568496704
3.0,Mitochondria membrane,Mitochondria membrane,0.8423107266426086
4.0,Mitochondria membrane,Mitochondria membrane,0.758048415184021
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.716388463973999
4.0,Cytosol_3,Cytosol_3,0.42849382758140564
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7771596908569336
4.0,Cytosol_1,Cytosol_1,0.9814410209655762
5.0,Cytosol_1,Cytosol_1,0.9708894491195679
3.0,Cytosol_1,Cytosol_1,0.9554174542427063
2.0,Cytosol_2,Cytosol_2,0.4953342378139496
4.0,Cytosol_2,Cytosol_3,0.33067676424980164
5.0,Cytosol_4,Cytosol_3,0.5264727473258972
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.5513877868652344
1.0,Cytosol_5,Cytosol_5,0.47860950231552124
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7644685506820679
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9399366974830627
5.0,Cytosol_3,Cytosol_3,0.5332075357437134
3.0,Plasma Membrane,"ER, peroxisome",0.3619162142276764
3.0,"ER, peroxisome","ER, peroxisome",0.5442510843276978
4.0,"ER, peroxisome","ER, peroxisome",0.7008214592933655
5.0,"ER, Mitochondrion","ER, peroxisome",0.4882252514362335
1.0,"ER, peroxisome","ER, peroxisome",0.4555280804634094
1.0,"ER, peroxisome","ER, peroxisome",0.6368176341056824
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.8467665314674377
4.0,"ER, peroxisome","ER, peroxisome",0.6197936534881592
2.0,Cytosol_5,Cytosol_3,0.487134724855423
5.0,Nucleus (speckles),Nucleus (Nucleolus),0.6040187478065491
3.0,"ER, Mitochondrion",Plasma Membrane,0.7043880820274353
3.0,Cytosol_4,Cytosol_4,0.6352431178092957
3.0,Mitochondria membrane,Mitochondria membrane,0.41014257073402405
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.8895390033721924
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.8308368921279907
5.0,Nucleosol,Nucleosol,0.9768164753913879
2.0,Mitochondria matrix,Mitochondria matrix,0.6606090664863586
5.0,"ER, Mitochondrion",Mitochondria matrix,0.33074671030044556
5.0,Cytosol_5,Cytosol_5,0.7562563419342041
1.0,"ER, peroxisome","ER, Mitochondrion",0.44604894518852234
1.0,Cytosol_2,Cytosol_2,0.5217400193214417
5.0,"ER, Mitochondrion",Mitochondria matrix,0.9547359347343445
2.0,Plasma Membrane,Plasma Membrane,0.8572662472724915
4.0,Cytosol_3,Cytosol_2,0.5725606083869934
5.0,Cytosol_5,Cytosol_5,0.639371931552887
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.9446713328361511
3.0,Mitochondria membrane,Mitochondria membrane,0.9965288043022156
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9235925674438477
5.0,Cytosol_3,Cytosol_4,0.7379775047302246
5.0,"ER, peroxisome",Plasma Membrane,0.7072410583496094
1.0,"ER, peroxisome","ER, peroxisome",0.45269280672073364
1.0,"ER, peroxisome","ER, peroxisome",0.38115057349205017
4.0,Cytosol_5,Cytosol_5,0.34061765670776367
2.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.5361226797103882
2.0,Cytosol_4,Cytosol_4,0.5841864347457886
1.0,Cytosol_3,Cytosol_3,0.35776907205581665
1.0,Mitochondria membrane,Mitochondria membrane,0.7541052103042603
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5275516510009766
3.0,"ER, Mitochondrion","ER, peroxisome",0.4799592196941376
2.0,Mitochondria membrane,Mitochondria membrane,0.6700402498245239
5.0,Cytosol_5,Cytosol_3,0.439017117023468
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6076381206512451
5.0,Nucleus (speckles),Nucleus (speckles),0.8873689770698547
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7271566390991211
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8796876072883606
2.0,Nucleus (speckles),Nucleus (speckles),0.5511878132820129
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9543130397796631
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.5256399512290955
2.0,Nucleus (Nucleolus),Nucleus (speckles),0.8054620623588562
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6655197739601135
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9087300300598145
1.0,"ER, peroxisome","ER, peroxisome",0.6607496738433838
4.0,"ER, peroxisome","ER, peroxisome",0.44781479239463806
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9947810769081116
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9719253778457642
1.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.4222630262374878
5.0,Cytosol_4,Cytosol_4,0.5643376708030701
1.0,Cytosol_4,Cytosol_4,0.6111440062522888
2.0,Cytosol_3,Cytosol_4,0.7774136662483215
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5174993276596069
5.0,Cytosol_5,Cytosol_5,0.46448883414268494
5.0,Nucleosol,Nucleosol,0.7829869389533997
2.0,Cytosol_1,Cytosol_1,0.8010194301605225
5.0,Cytosol_3,Cytosol_5,0.5051009058952332
1.0,Cytosol_3,Cytosol_3,0.3520174026489258
3.0,Cytosol_1,Cytosol_1,0.4453417658805847
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9549329876899719
3.0,Cytosol_4,Cytosol_4,0.41621285676956177
3.0,Cytosol_2,Cytosol_2,0.6590172648429871
1.0,Cytosol_5,Cytosol_5,0.48807549476623535
4.0,Cytosol_5,Cytosol_4,0.3723286986351013
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.5028607249259949
3.0,Cytosol_5,Cytosol_4,0.47827577590942383
5.0,Cytosol_5,Cytosol_5,0.5452688336372375
3.0,Cytosol_3,Cytosol_3,0.5913340449333191
1.0,Cytosol_5,Cytosol_5,0.38909149169921875
1.0,Cytosol_1,Cytosol_3,0.6107791066169739
5.0,Cytosol_5,Cytosol_5,0.7219527959823608
1.0,Cytosol_2,Cytosol_1,0.39245250821113586
3.0,Cytosol_3,Cytosol_3,0.4039643704891205
1.0,Cytosol_1,Cytosol_1,0.40361541509628296
4.0,Cytosol_5,Cytosol_5,0.7111647129058838
4.0,Cytosol_3,Cytosol_3,0.4078792333602905
4.0,Cytosol_3,Cytosol_1,0.3915817439556122
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9223731160163879
5.0,Cytosol_5,Cytosol_5,0.6331133842468262
4.0,Cytosol_4,Cytosol_4,0.5100733637809753
5.0,Cytosol_4,Cytosol_4,0.7453610897064209
5.0,Cytosol_1,Cytosol_1,0.7403475046157837
1.0,Cytosol_1,Cytosol_3,0.3850313127040863
5.0,Cytosol_1,Cytosol_2,0.43549904227256775
5.0,Cytosol_2,Cytosol_1,0.4766397476196289
5.0,Cytosol_1,Cytosol_1,0.6086733937263489
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9854688048362732
1.0,Cytosol_4,Cytosol_3,0.4943639039993286
2.0,Cytosol_2,Cytosol_2,0.6522562503814697
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.556451141834259
